Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,12.17,-0.06,-0.49%,"287,947","1,298,548","-1,010,600"
2,00991A主動復華未來50,19.10,-0.02,-0.10%,"87,656","403,081","-315,425"
3,00405A主動富邦台灣龍耀,8.57,-0.08,-0.92%,"81,297","371,956","-290,659"
4,00981A主動統一台股增長,29.75,-0.09,-0.30%,"142,983","377,328","-234,345"
5,00403A主動統一升級50,10.41,-0.04,-0.38%,"124,148","349,310","-225,162"
6,00407A主動凱基台灣,9.44,-0.06,-0.63%,"91,360","310,358","-218,997"
7,00988A主動統一全球創新,19.15,-0.47,-2.40%,"66,645","261,518","-194,873"
8,00927 群益半導體收益,41.16,0.00,0.00%,"35,736","174,112","-138,375"
9,00400A主動國泰動能高息,14.29,-0.06,-0.42%,"54,079","186,523","-132,444"
10,009816凱基台灣TOP50,15.26,-0.03,-0.20%,"61,359","174,252","-112,893"
11,00631L元大台灣50正2,37.14,-0.05,-0.13%,"100,098","195,925","-95,827"
12,00997A主動群益美國增長,12.07,-0.46,-3.67%,"52,599","148,096","-95,496"
13,0050 元大台灣50,106.05,-0.15,-0.14%,"52,848","148,287","-95,438"
14,00990A主動元大AI新經濟,17.88,-0.41,-2.24%,"29,928","124,510","-94,582"
15,0056 元大高股息,52.35,+ 0.20,+0.38%,"56,642","140,588","-83,946"
16,00992A主動群益科技創新,17.65,-0.06,-0.34%,"28,272","93,907","-65,635"
17,1714 和桐,17.75,-1.10,-5.84%,"35,169","93,788","-58,618"
18,2344 華邦電,168.50,-5.50,-3.16%,"54,090","110,325","-56,235"
19,3481 群創,65.20,+ 1.00,+1.56%,"214,719","268,993","-54,273"
20,00984A主動安聯台灣高息,16.30,+ 0.05,+0.31%,"14,694","67,699","-53,005"
21,00929 復華台灣科技優息,29.97,-0.47,-1.54%,"21,203","65,462","-44,259"
22,6770 力積電,71.20,+ 1.10,+1.57%,"50,148","93,604","-43,455"
23,2317 鴻海,237.50,+ 0.50,+0.21%,"35,284","74,620","-39,336"
24,00961 FT臺灣永續高息,12.71,-0.04,-0.31%,"14,097","53,278","-39,181"
25,2337 旺宏,138.50,-0.50,-0.36%,"24,569","63,187","-38,617"
26,3231 緯創,146.50,-3.50,-2.33%,"34,731","73,029","-38,297"
27,1802 台玻,66.00,+ 1.40,+2.17%,"15,598","53,748","-38,149"
28,1301 台塑,58.00,+ 0.70,+1.22%,"41,885","76,845","-34,959"
29,00406A主動中信台灣收益,9.78,-0.08,-0.81%,"25,986","60,004","-34,017"
30,00830 國泰費城半導體,88.55,-1.15,-1.28%,"11,373","39,211","-27,837"
31,1326 台化,64.70,+ 1.40,+2.21%,"57,239","82,812","-25,573"
32,3711 日月光投控,625.00,-26.00,-3.99%,"18,159","41,815","-23,656"
33,009821野村稀土關鍵資源,13.76,-0.35,-2.48%,"13,773","34,008","-20,235"
34,00982A主動群益台灣強棒,23.83,-0.26,-1.08%,"22,076","42,255","-20,178"
35,3037 欣興,863.00,+ 23.00,+2.74%,"10,359","29,133","-18,773"
36,2484 希華,92.30,+ 5.20,+5.97%,"19,428","35,485","-16,057"
37,2449 京元電子,305.50,-11.50,-3.63%,"27,719","43,731","-16,012"
38,009824群益美國科技巨頭,9.89,-0.02,-0.20%,"13,484","28,894","-15,410"
39,2408 南亞科,396.00,-7.00,-1.74%,"36,872","51,755","-14,882"
40,00935 野村臺灣新科技50,58.70,-0.15,-0.25%,"12,046","26,273","-14,227"
41,2412 中華電,139.50,-1.50,-1.06%,"33,932","47,436","-13,504"
42,2409 友達,29.55,+ 0.20,+0.68%,"162,717","176,000","-13,282"
43,3715 定穎投控,151.50,-4.00,-2.57%,"4,139","17,205","-13,065"
44,4904 遠傳,93.20,-6.00,-6.05%,"37,792","50,572","-12,779"
45,9904 寶成,24.30,-0.05,-0.21%,"25,729","38,186","-12,457"
46,6005 群益證,36.25,-1.80,-4.73%,"16,778","28,939","-12,161"
47,00892 富邦台灣半導體,43.65,-0.26,-0.59%,"5,882","17,620","-11,738"
48,1312 國喬,13.65,-0.25,-1.80%,"27,469","38,787","-11,318"
49,2330 台積電,"2,465.00",+ 25.00,+1.02%,"21,866","32,576","-10,709"
50,0052 富邦科技,62.15,-0.05,-0.08%,"21,049","31,629","-10,579"
