Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00631L元大台灣50正2,34.70,+ 1.02,+3.03%,"130,891"
2,00403A主動統一升級50,9.90,+ 0.18,+1.85%,"129,133"
3,2002 中鋼,19.65,+ 0.60,+3.15%,"97,982"
4,2317 鴻海,264.50,+ 4.50,+1.73%,"61,275"
5,0050 元大台灣50,104.25,+ 1.40,+1.36%,"60,586"
6,3231 緯創,193.00,+ 9.50,+5.18%,"52,310"
7,2408 南亞科,502.00,+ 45.00,+9.85%,"49,097"
8,009816凱基台灣TOP50,15.12,+ 0.24,+1.61%,"47,786"
9,2618 長榮航,42.65,-1.75,-3.94%,"47,170"
10,1605 華新,38.00,+ 3.45,+9.99%,"45,542"
11,0056 元大高股息,52.45,+ 1.40,+2.74%,"42,114"
12,00632R元大台灣50反1,10.17,-0.18,-1.74%,"40,691"
13,1216 統一,75.50,-0.20,-0.26%,"37,735"
14,1402 遠東新,27.25,-0.25,-0.91%,"37,734"
15,2301 光寶科,271.50,+ 24.50,+9.92%,"33,959"
16,2891 中信金,66.50,+ 0.90,+1.37%,"25,435"
17,2027 大成鋼,47.30,+ 0.70,+1.50%,"23,948"
18,1101 台泥,24.55,+ 0.20,+0.82%,"23,129"
19,00405A主動富邦台灣龍耀,8.13,+ 0.11,+1.37%,"23,082"
20,00981A主動統一台股增長,28.53,+ 0.50,+1.78%,"22,785"
21,00400A主動國泰動能高息,13.94,+ 0.20,+1.46%,"22,727"
22,009819中信數據及電力,10.41,+ 0.10,+0.97%,"22,150"
23,00999A主動野村臺灣高息,11.03,+ 0.20,+1.85%,"21,833"
24,8112 至上,92.40,+ 1.20,+1.32%,"21,101"
25,3006 晶豪科,275.50,+ 19.00,+7.41%,"17,731"
26,00988A主動統一全球創新,16.67,+ 0.28,+1.71%,"17,052"
27,009821野村稀土關鍵資源,14.91,+ 0.57,+3.97%,"16,789"
28,2354 鴻準,63.10,+ 1.30,+2.10%,"16,635"
29,3706 神達,92.90,+ 1.20,+1.31%,"14,849"
30,2883 凱基金,31.05,+ 0.20,+0.65%,"14,034"
31,2867 三商壽,9.70,-0.11,-1.12%,"13,863"
32,2353 宏碁,31.00,+ 0.75,+2.48%,"12,953"
33,2014 中鴻,17.95,+ 0.30,+1.70%,"11,667"
34,6213 聯茂,427.50,+ 38.50,+9.90%,"11,454"
35,2603 長榮,214.00,+ 6.50,+3.13%,"11,204"
36,2887 台新新光金,35.90,+ 0.75,+2.13%,"10,953"
37,3037 欣興,992.00,+ 37.00,+3.87%,"10,809"
38,2615 萬海,87.50,+ 2.60,+3.06%,"10,606"
39,2377 微星,155.00,+ 2.00,+1.31%,"10,228"
40,2376 技嘉,349.50,+ 5.50,+1.60%,"9,388"
41,0052 富邦科技,60.95,+ 0.75,+1.25%,"9,292"
42,2324 仁寶,36.30,-0.25,-0.68%,"9,087"
43,2330 台積電,"2,380.00",+ 10.00,+0.42%,"9,001"
44,2881 富邦金,128.50,+ 1.50,+1.18%,"8,453"
45,2890 永豐金,38.90,-0.05,-0.13%,"8,449"
46,1717 長興,70.00,+ 3.80,+5.74%,"8,256"
47,00990A主動元大AI新經濟,16.03,+ 0.35,+2.23%,"8,249"
48,00900 富邦特選高股息30,18.80,+ 0.16,+0.86%,"8,237"
49,2006 東和鋼鐵,85.90,-2.60,-2.94%,"8,183"
50,00992A主動群益科技創新,16.90,+ 0.27,+1.62%,"8,088"
