Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,11.72,-0.36,-2.98%,"205,520","902,419","-696,898"
2,00403A主動統一升級50,10.11,-0.27,-2.60%,"153,311","566,687","-413,375"
3,00631L元大台灣50正2,35.88,-0.98,-2.66%,"107,394","343,923","-236,529"
4,00981A主動統一台股增長,28.40,-0.95,-3.24%,"124,122","351,712","-227,590"
5,00991A主動復華未來50,18.44,-0.61,-3.20%,"76,258","302,507","-226,248"
6,009816凱基台灣TOP50,14.97,-0.28,-1.84%,"108,565","324,023","-215,457"
7,00407A主動凱基台灣,9.03,-0.29,-3.11%,"58,257","268,527","-210,269"
8,00405A主動富邦台灣龍耀,8.29,-0.32,-3.72%,"70,297","251,486","-181,189"
9,0050 元大台灣50,104.40,-1.60,-1.51%,"69,364","244,326","-174,962"
10,00927 群益半導體收益,40.00,-1.03,-2.51%,"34,930","170,237","-135,307"
11,0056 元大高股息,51.75,-0.65,-1.24%,"44,554","167,987","-123,432"
12,1314 中石化,8.74,-0.11,-1.24%,"64,608","144,892","-80,283"
13,00961 FT臺灣永續高息,12.61,-0.06,-0.47%,"18,646","92,807","-74,160"
14,00400A主動國泰動能高息,13.71,-0.39,-2.77%,"46,347","118,671","-72,323"
15,00929 復華台灣科技優息,29.50,-0.52,-1.73%,"23,846","89,886","-66,040"
16,00992A主動群益科技創新,17.01,-0.66,-3.74%,"23,902","84,954","-61,052"
17,00988A主動統一全球創新,18.49,-0.16,-0.86%,"43,551","102,995","-59,443"
18,00984A主動安聯台灣高息,15.88,-0.32,-1.98%,"16,471","70,919","-54,447"
19,1409 新纖,26.40,+ 0.60,+2.33%,"18,937","73,202","-54,265"
20,3231 緯創,142.50,-1.00,-0.70%,"22,437","72,722","-50,285"
21,2412 中華電,133.00,-0.50,-0.37%,"40,718","85,819","-45,100"
22,1101 台泥,22.70,-0.15,-0.66%,"25,004","70,030","-45,025"
23,3481 群創,57.20,-3.80,-6.23%,"108,668","147,333","-38,664"
24,2344 華邦電,164.50,-2.50,-1.50%,"44,446","80,259","-35,813"
25,2891 中信金,65.00,-1.50,-2.26%,"114,563","150,156","-35,592"
26,6770 力積電,69.20,+ 0.20,+0.29%,"41,567","76,732","-35,165"
27,00406A主動中信台灣收益,9.44,-0.29,-2.98%,"14,824","48,240","-33,416"
28,2834 臺企銀,17.65,-0.10,-0.56%,"61,343","92,686","-31,343"
29,00982A主動群益台灣強棒,22.96,-0.83,-3.49%,"19,021","47,228","-28,206"
30,2002 中鋼,18.50,+ 0.10,+0.54%,"28,390","55,666","-27,276"
31,00919 群益台灣精選高息,29.42,-0.29,-0.98%,"89,965","116,628","-26,663"
32,2609 陽明,48.00,-0.10,-0.21%,"21,246","44,944","-23,698"
33,2449 京元電子,291.50,-15.50,-5.05%,"11,409","34,186","-22,776"
34,2330 台積電,"2,420.00",-20.00,-0.82%,"23,797","46,393","-22,596"
35,2352 佳世達,30.60,-0.40,-1.29%,"8,576","30,549","-21,972"
36,1504 東元,63.60,-2.90,-4.36%,"8,656","30,498","-21,842"
37,6005 群益證,34.10,-1.25,-3.54%,"8,212","29,755","-21,543"
38,00997A主動群益美國增長,11.98,-0.09,-0.75%,"26,335","47,007","-20,671"
39,00990A主動元大AI新經濟,17.37,-0.23,-1.31%,"37,874","58,363","-20,488"
40,1326 台化,67.00,+ 2.00,+3.08%,"48,747","68,428","-19,680"
41,8150 南茂,104.00,-11.00,-9.57%,"44,529","64,088","-19,558"
42,1402 遠東新,26.35,+ 0.75,+2.93%,"60,425","79,667","-19,242"
43,1102 亞泥,34.20,-0.70,-2.01%,"34,103","52,295","-18,192"
44,8112 至上,85.40,-2.10,-2.40%,"7,598","25,586","-17,988"
45,1802 台玻,62.30,-1.90,-2.96%,"13,325","31,298","-17,972"
46,2353 宏碁,30.75,-1.20,-3.76%,"52,151","69,958","-17,806"
47,00892 富邦台灣半導體,42.10,-1.30,-3.00%,"8,026","24,837","-16,810"
48,2610 華航,20.40,-0.65,-3.09%,"61,621","78,140","-16,519"
49,1605 華新,33.25,-0.65,-1.92%,"9,434","25,511","-16,077"
50,2303 聯電,151.00,-2.50,-1.63%,"92,826","108,853","-16,027"
