Rank,Stock,Price,Change,ChangePercent,NetBuy
1,6770 力積電,70.80,+ 2.40,+3.51%,"38,096"
2,2609 陽明,64.50,+ 0.50,+0.78%,"30,651"
3,2324 仁寶,41.60,+ 2.65,+6.80%,"28,427"
4,2426 鼎元,82.60,+ 0.40,+0.49%,"13,703"
5,2886 兆豐金,46.85,-0.10,-0.21%,"12,920"
6,2892 第一金,33.55,-0.10,-0.30%,"12,784"
7,2615 萬海,124.50,0.00,0.00%,"11,518"
8,6116 彩晶,14.20,+ 0.40,+2.90%,"11,124"
9,2603 長榮,250.50,-1.00,-0.40%,"9,343"
10,2301 光寶科,287.00,+ 26.00,+9.96%,"8,748"
11,2610 華航,20.50,+ 0.10,+0.49%,"8,380"
12,2337 旺宏,124.00,+ 1.50,+1.22%,"7,831"
13,8112 至上,95.40,+ 1.90,+2.03%,"7,548"
14,2353 宏碁,31.10,+ 0.40,+1.30%,"7,346"
15,2812 台中銀,19.05,+ 0.20,+1.06%,"7,127"
16,2618 長榮航,42.65,+ 0.05,+0.12%,"6,463"
17,00878 國泰永續高股息,32.43,+ 0.05,+0.15%,"6,146"
18,00982A主動群益台灣強棒,21.42,+ 0.03,+0.14%,"5,939"
19,3045 台灣大,115.00,0.00,0.00%,"5,735"
20,2637 慧洋-KY,97.10,-4.90,-4.80%,"5,544"
21,1605 華新,38.10,+ 0.80,+2.14%,"4,881"
22,1216 統一,77.40,-0.10,-0.13%,"4,808"
23,3006 晶豪科,282.00,+ 25.50,+9.94%,"3,789"
24,2449 京元電子,239.00,+ 7.00,+3.02%,"3,723"
25,00992A主動群益科技創新,17.37,-0.14,-0.80%,"3,720"
26,2312 金寶,31.75,+ 0.70,+2.25%,"3,669"
27,2515 中工,12.00,0.00,0.00%,"3,522"
28,3706 神達,92.10,+ 2.10,+2.33%,"3,242"
29,2009 第一銅,41.90,+ 2.10,+5.28%,"3,108"
30,6226 光鼎,23.30,+ 2.10,+9.91%,"2,920"
31,8150 南茂,87.70,+ 1.00,+1.15%,"2,799"
32,009821野村稀土關鍵資源,15.69,+ 0.60,+3.98%,"2,630"
33,00715L期街口布蘭特正2,52.55,-0.60,-1.13%,"2,613"
34,8271 宇瞻,235.50,+ 3.00,+1.29%,"2,500"
35,2880 華南金,39.25,-0.35,-0.88%,"2,439"
36,8422 可寧衛*,27.20,+ 0.35,+1.30%,"2,411"
37,5871 中租-KY,115.50,0.00,0.00%,"2,386"
38,2303 聯電,123.50,+ 7.00,+6.01%,"2,257"
39,6213 聯茂,482.50,-30.50,-5.95%,"2,203"
40,2351 順德,200.50,+ 17.50,+9.56%,"2,091"
41,3033 威健,46.80,+ 1.35,+2.97%,"2,082"
42,2606 裕民,72.30,-0.30,-0.41%,"1,986"
43,00885 富邦越南,18.23,+ 0.44,+2.47%,"1,972"
44,2377 微星,144.00,+ 2.50,+1.77%,"1,955"
45,2481 強茂,134.00,+ 1.00,+0.75%,"1,900"
46,2027 大成鋼,51.00,+ 0.70,+1.39%,"1,865"
47,3034 聯詠,542.00,+ 12.00,+2.26%,"1,838"
48,5880 合庫金,25.00,-0.05,-0.20%,"1,710"
49,2356 英業達,66.10,+ 0.40,+0.61%,"1,703"
50,1608 華榮,36.70,+ 0.85,+2.37%,"1,636"
