Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.97,-0.02,-0.20%,"848,697","2,011,267","-1,162,570"
2,00685L群益臺灣加權正2,11.47,+ 0.09,+0.79%,"506,982","1,604,297","-1,097,314"
3,0050 元大台灣50,103.90,+ 0.05,+0.05%,"374,141","993,578","-619,437"
4,009816凱基台灣TOP50,15.08,+ 0.04,+0.27%,"434,177","962,382","-528,204"
5,00991A主動復華未來50,17.20,-0.14,-0.81%,"241,463","711,314","-469,850"
6,00631L元大台灣50正2,35.07,+ 0.27,+0.78%,"449,405","918,786","-469,380"
7,0056 元大高股息,50.65,-0.30,-0.59%,"156,004","498,329","-342,325"
8,00406A主動中信台灣收益,9.52,+ 0.06,+0.63%,"113,106","423,474","-310,368"
9,00981A主動統一台股增長,28.69,+ 0.19,+0.67%,"486,369","789,789","-303,419"
10,00407A主動凱基台灣,9.21,-0.03,-0.32%,"165,830","433,137","-267,306"
11,00405A主動富邦台灣龍耀,8.26,-0.04,-0.48%,"200,162","464,800","-264,637"
12,00927 群益半導體收益,36.94,-0.26,-0.70%,"74,301","244,936","-170,634"
13,00929 復華台灣科技優息,29.10,+ 0.10,+0.34%,"69,203","232,096","-162,892"
14,2303 聯電,138.50,-0.50,-0.36%,"258,263","403,962","-145,698"
15,3481 群創,51.90,-0.60,-1.14%,"280,461","422,119","-141,658"
16,00988A主動統一全球創新,17.86,+ 0.23,+1.30%,"138,375","249,753","-111,377"
17,00919 群益台灣精選高息,29.50,+ 0.04,+0.14%,"144,264","249,555","-105,290"
18,6770 力積電,66.00,-1.90,-2.80%,"257,185","359,079","-101,894"
19,00961 FT臺灣永續高息,12.70,+ 0.01,+0.08%,"40,749","141,217","-100,467"
20,00992A主動群益科技創新,16.36,+ 0.14,+0.86%,"93,511","174,763","-81,252"
21,00400A主動國泰動能高息,13.93,+ 0.05,+0.36%,"98,943","179,587","-80,643"
22,2891 中信金,63.50,-0.50,-0.78%,"233,180","303,259","-70,078"
23,1314 中石化,8.41,-0.01,-0.12%,"100,577","167,594","-67,017"
24,2330 台積電,"2,405.00",+ 5.00,+0.21%,"86,100","152,252","-66,151"
25,00984A主動安聯台灣高息,15.11,-0.11,-0.72%,"30,787","90,143","-59,355"
26,00984D主動聯博全球非投,10.21,-0.04,-0.39%,"69,608","122,629","-53,021"
27,00990A主動元大AI新經濟,16.86,+ 0.16,+0.96%,"116,577","164,956","-48,378"
28,2344 華邦電,161.00,-10.00,-5.85%,"182,601","228,349","-45,747"
29,00982A主動群益台灣強棒,22.81,-0.03,-0.13%,"75,783","121,259","-45,476"
30,2885 元大金,63.30,+ 0.20,+0.32%,"163,865","208,104","-44,238"
31,00673R期元大S＆P原油反1,12.34,-0.43,-3.37%,"50,040","93,382","-43,342"
32,1303 南亞,197.00,-11.00,-5.29%,"267,072","307,915","-40,842"
33,1409 新纖,23.80,-0.60,-2.46%,"36,903","76,758","-39,855"
34,00878 國泰永續高股息,32.73,+ 0.01,+0.03%,"76,866","115,986","-39,119"
35,0052 富邦科技,60.90,+ 0.30,+0.50%,"78,363","113,480","-35,116"
36,00891 中信關鍵半導體,35.11,+ 0.01,+0.03%,"34,565","68,731","-34,165"
37,1802 台玻,54.30,-1.30,-2.34%,"32,772","66,897","-34,124"
38,2353 宏碁,30.15,-0.40,-1.31%,"104,404","138,238","-33,833"
39,1102 亞泥,32.70,+ 0.25,+0.77%,"98,576","130,475","-31,898"
40,00935 野村臺灣新科技50,56.90,-0.10,-0.18%,"42,255","73,318","-31,063"
41,8150 南茂,98.20,-1.80,-1.80%,"110,836","140,097","-29,260"
42,2449 京元電子,286.00,-9.00,-3.05%,"42,833","72,084","-29,251"
43,6282 康舒,48.90,+ 0.20,+0.41%,"21,411","48,826","-27,414"
44,2834 臺企銀,17.90,-0.20,-1.10%,"145,104","172,356","-27,252"
45,2412 中華電,138.00,-0.50,-0.36%,"102,833","129,426","-26,592"
46,2382 廣達,336.00,+ 7.00,+2.13%,"82,804","109,277","-26,472"
47,1717 長興,62.10,-0.50,-0.80%,"15,468","41,522","-26,053"
48,2409 友達,26.25,+ 0.45,+1.74%,"413,802","439,803","-26,000"
49,2332 友訊,22.40,-1.50,-6.28%,"83,394","109,101","-25,706"
50,00892 富邦台灣半導體,40.14,+ 0.15,+0.38%,"18,873","41,520","-22,647"
