Rank,Stock,Price,Change,ChangePercent,NetBuy
1,3231 緯創,179.00,+ 5.50,+3.17%,"32,435"
2,2002 中鋼,19.15,+ 0.20,+1.06%,"30,431"
3,2883 凱基金,30.65,-0.20,-0.65%,"16,826"
4,2618 長榮航,40.70,-0.15,-0.37%,"16,213"
5,1402 遠東新,27.35,+ 0.15,+0.55%,"13,889"
6,2609 陽明,51.50,+ 1.00,+1.98%,"11,649"
7,2887 台新新光金,34.15,-0.35,-1.01%,"11,565"
8,2834 臺企銀,18.00,+ 0.10,+0.56%,"10,820"
9,2634 漢翔,65.40,+ 3.50,+5.65%,"10,623"
10,2890 永豐金,38.55,+ 0.35,+0.92%,"9,501"
11,3045 台灣大,113.50,+ 1.50,+1.34%,"8,959"
12,2615 萬海,87.00,+ 2.50,+2.96%,"8,900"
13,2303 聯電,128.00,-10.50,-7.58%,"8,443"
14,2324 仁寶,37.20,+ 0.45,+1.22%,"7,427"
15,8112 至上,88.30,+ 0.30,+0.34%,"7,406"
16,4904 遠傳,105.50,+ 3.00,+2.93%,"7,382"
17,2884 玉山金,35.95,+ 0.30,+0.84%,"6,869"
18,2412 中華電,139.00,+ 1.00,+0.72%,"6,764"
19,8039 台虹,240.00,-16.00,-6.25%,"6,419"
20,4938 和碩,88.40,+ 1.20,+1.38%,"6,347"
21,5876 上海商銀,46.15,+ 1.35,+3.01%,"5,006"
22,2845 遠東銀,13.35,+ 0.15,+1.14%,"4,906"
23,2409 友達,25.50,-0.75,-2.86%,"4,516"
24,2867 三商壽,9.28,+ 0.10,+1.09%,"4,020"
25,2356 英業達,64.50,+ 1.50,+2.38%,"3,766"
26,2889 國票金,15.75,+ 0.10,+0.64%,"3,669"
27,5880 合庫金,25.65,+ 0.05,+0.20%,"3,657"
28,1303 南亞,177.50,-19.50,-9.90%,"3,280"
29,2603 長榮,206.00,+ 2.50,+1.23%,"2,823"
30,2481 強茂,140.00,-4.50,-3.11%,"2,719"
31,00918 大華優利高填息30,32.50,+ 0.15,+0.46%,"2,685"
32,2881 富邦金,127.50,-1.00,-0.78%,"2,487"
33,2892 第一金,34.30,+ 0.15,+0.44%,"2,473"
34,2606 裕民,64.00,+ 0.80,+1.27%,"2,471"
35,2344 華邦電,154.50,-6.50,-4.04%,"2,330"
36,009811統一美國50,12.89,-0.22,-1.68%,"2,317"
37,2897 王道銀行,10.15,+ 0.10,+1.00%,"2,097"
38,2891 中信金,63.60,+ 0.10,+0.16%,"2,079"
39,3014 聯陽,129.00,-2.50,-1.90%,"1,929"
40,00919 群益台灣精選高息,29.49,-0.01,-0.03%,"1,845"
41,0052 富邦科技,59.50,-1.40,-2.30%,"1,759"
42,2610 華航,20.50,-0.10,-0.49%,"1,574"
43,009819中信數據及電力,10.04,-0.06,-0.59%,"1,557"
44,2885 元大金,63.10,-0.20,-0.32%,"1,517"
45,2327 國巨*,642.00,-54.00,-7.76%,"1,479"
46,9945 潤泰新,26.10,-0.15,-0.57%,"1,344"
47,2347 聯強,88.60,+ 0.80,+0.91%,"1,303"
48,2547 日勝生,10.10,0.00,0.00%,"1,302"
49,3532 台勝科,379.50,-42.00,-9.96%,"1,295"
50,1102 亞泥,32.75,+ 0.05,+0.15%,"1,193"
