Rank,Stock,Price,Change,ChangePercent,NetSell
1,2887 台新新光金,23.35,+ 0.35,+1.52%,"-62,210"
2,2880 華南金,30.50,+ 0.90,+3.04%,"-43,962"
3,2303 聯電,144.50,+ 2.50,+1.76%,"-28,218"
4,2618 長榮航,36.05,+ 0.75,+2.12%,"-20,469"
5,00991A主動復華未來50,19.64,+ 0.54,+2.83%,"-17,083"
6,00953B群益優選非投等債,9.58,0.00,0.00%,"-15,885"
7,2892 第一金,27.45,+ 0.20,+0.73%,"-11,330"
8,2891 中信金,60.50,+ 1.20,+2.02%,"-11,117"
9,3711 日月光投控,611.00,-16.00,-2.55%,"-10,102"
10,2801 彰銀,20.25,+ 0.20,+1.00%,"-9,351"
11,9105 泰金寶-DR,8.80,+ 0.29,+3.41%,"-8,995"
12,1717 長興,81.20,-1.20,-1.46%,"-8,646"
13,1802 台玻,71.90,+ 1.50,+2.13%,"-8,314"
14,3042 晶技,215.50,-2.00,-0.92%,"-8,300"
15,2603 長榮,213.00,+ 2.00,+0.95%,"-7,914"
16,009816凱基台灣TOP50,15.20,+ 0.40,+2.70%,"-7,174"
17,2312 金寶,38.95,+ 1.25,+3.32%,"-6,951"
18,2484 希華,54.30,-0.90,-1.63%,"-6,819"
19,2605 新興,30.20,-1.25,-3.97%,"-6,581"
20,2412 中華電,137.00,+ 0.50,+0.37%,"-6,478"
21,3673 TPK-KY,86.30,+ 5.30,+6.54%,"-6,058"
22,1216 統一,71.80,+ 1.00,+1.41%,"-5,961"
23,4904 遠傳,94.60,+ 1.00,+1.07%,"-5,920"
24,3045 台灣大,111.50,+ 0.50,+0.45%,"-5,678"
25,8150 南茂,113.00,+ 10.00,+9.71%,"-5,577"
26,2912 統一超,214.00,+ 7.00,+3.38%,"-5,533"
27,2426 鼎元,81.20,+ 0.30,+0.37%,"-5,521"
28,2327 國巨*,738.00,-4.00,-0.54%,"-5,438"
29,1513 中興電,166.50,+ 1.00,+0.60%,"-5,321"
30,2481 強茂,162.50,+ 14.50,+9.80%,"-5,177"
31,6770 力積電,88.70,+ 8.00,+9.91%,"-5,117"
32,3048 益登,72.00,-0.20,-0.28%,"-5,100"
33,2883 凱基金,22.50,+ 0.35,+1.58%,"-5,020"
34,2886 兆豐金,40.00,+ 0.20,+0.50%,"-4,857"
35,2633 台灣高鐵,24.85,+ 0.05,+0.20%,"-4,598"
36,1312 國喬,11.35,+ 0.40,+3.65%,"-4,582"
37,3149 正達,71.20,+ 4.10,+6.11%,"-4,580"
38,8028 昇陽半導體,327.00,-7.50,-2.24%,"-4,523"
39,2441 超豐,141.50,+ 0.50,+0.35%,"-4,357"
40,2542 興富發,41.95,-0.05,-0.12%,"-4,121"
41,3016 嘉晶,138.00,+ 3.50,+2.60%,"-4,092"
42,3702 大聯大,117.50,-4.00,-3.29%,"-4,044"
43,00915 凱基優選高股息30,29.06,+ 0.39,+1.36%,"-3,945"
44,4927 泰鼎-KY,56.20,-1.10,-1.92%,"-3,854"
45,6257 矽格,227.50,-1.50,-0.66%,"-3,609"
46,2356 英業達,70.20,+ 6.30,+9.86%,"-3,539"
47,3714 富采,72.80,+ 0.10,+0.14%,"-3,528"
48,00688L國泰20年美債正2,6.89,+ 0.16,+2.38%,"-3,526"
49,2302 麗正,37.50,+ 1.80,+5.04%,"-3,375"
50,00680L元大美債20正2,6.90,+ 0.16,+2.37%,"-3,277"
