Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.13,-0.28,-2.69%,"-1,362,843"
2,0050 元大台灣50,100.95,-3.20,-3.07%,"-679,237"
3,00981A主動統一台股增長,29.89,-0.92,-2.99%,"-613,061"
4,2002 中鋼,18.65,-0.65,-3.37%,"-380,371"
5,2880 華南金,33.50,-1.30,-3.74%,"-354,601"
6,2618 長榮航,36.40,-1.30,-3.45%,"-299,897"
7,00991A主動復華未來50,18.69,-0.53,-2.76%,"-258,029"
8,2382 廣達,376.50,-14.00,-3.59%,"-222,721"
9,2892 第一金,29.10,-0.20,-0.68%,"-203,207"
10,2883 凱基金,26.75,-0.85,-3.08%,"-203,062"
11,1101 台泥,23.85,-0.55,-2.25%,"-202,965"
12,2330 台積電,"2,295.00",-70.00,-2.96%,"-197,865"
13,2801 彰銀,21.00,-0.45,-2.10%,"-176,871"
14,00988A主動統一全球創新,20.25,-1.21,-5.64%,"-135,142"
15,9904 寶成,25.90,-0.55,-2.08%,"-133,826"
16,009816凱基台灣TOP50,14.68,-0.51,-3.36%,"-131,090"
17,2105 正新,33.50,-0.60,-1.76%,"-128,783"
18,00990A主動元大AI新經濟,18.90,-1.35,-6.67%,"-106,816"
19,1504 東元,71.60,-6.80,-8.67%,"-101,064"
20,4938 和碩,92.10,-4.80,-4.95%,"-99,646"
21,1102 亞泥,33.75,-0.65,-1.89%,"-96,262"
22,2812 台中銀,19.05,-0.25,-1.30%,"-96,118"
23,00631L元大台灣50正2,33.80,-2.87,-7.83%,"-89,299"
24,2633 台灣高鐵,25.10,-0.40,-1.57%,"-88,419"
25,2409 友達,24.40,-2.70,-9.96%,"-76,773"
26,5880 合庫金,23.05,-0.40,-1.71%,"-75,838"
27,2412 中華電,138.50,-2.50,-1.77%,"-75,240"
28,2834 臺企銀,16.45,-0.45,-2.66%,"-72,499"
29,1802 台玻,62.00,-5.60,-8.28%,"-67,117"
30,5871 中租-KY,115.50,-2.50,-2.12%,"-63,026"
31,2855 統一證,53.20,-5.90,-9.98%,"-62,135"
32,2912 統一超,222.00,-10.00,-4.31%,"-55,547"
33,1402 遠東新,26.75,-0.80,-2.90%,"-52,629"
34,2371 大同,28.85,-1.45,-4.79%,"-48,358"
35,9907 統一實,16.45,-0.20,-1.20%,"-43,596"
36,1216 統一,72.90,-0.90,-1.22%,"-43,211"
37,3711 日月光投控,540.00,-37.00,-6.41%,"-42,839"
38,2313 華通,252.00,-7.00,-2.70%,"-42,655"
39,2347 聯強,85.30,-3.00,-3.40%,"-41,225"
40,8150 南茂,87.20,-9.60,-9.92%,"-40,648"
41,3714 富采,64.80,-5.40,-7.69%,"-39,713"
42,8112 至上,84.70,-7.90,-8.53%,"-37,278"
43,2327 國巨*,751.00,-18.00,-2.34%,"-37,004"
44,9910 豐泰,78.50,+ 1.60,+2.08%,"-32,864"
45,3673 TPK-KY,82.80,-3.20,-3.72%,"-32,540"
46,2845 遠東銀,12.25,-0.15,-1.21%,"-31,905"
47,2515 中工,12.95,-0.20,-1.52%,"-30,701"
48,2208 台船,17.50,-0.85,-4.63%,"-29,447"
49,1210 大成,54.00,-0.40,-0.74%,"-28,254"
50,4915 致伸,74.80,-2.60,-3.36%,"-27,929"
