Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.11,-0.27,-2.60%,"-230,585"
2,00981A主動統一台股增長,28.40,-0.95,-3.24%,"-138,402"
3,0050 元大台灣50,104.40,-1.60,-1.51%,"-120,734"
4,2834 臺企銀,17.65,-0.10,-0.56%,"-62,286"
5,00991A主動復華未來50,18.44,-0.61,-3.20%,"-62,006"
6,1314 中石化,8.74,-0.11,-1.24%,"-51,377"
7,1101 台泥,22.70,-0.15,-0.66%,"-47,174"
8,1102 亞泥,34.20,-0.70,-2.01%,"-41,309"
9,1303 南亞,210.00,+ 10.50,+5.26%,"-41,163"
10,00992A主動群益科技創新,17.01,-0.66,-3.74%,"-39,426"
11,6770 力積電,69.20,+ 0.20,+0.29%,"-38,493"
12,1409 新纖,26.40,+ 0.60,+2.33%,"-27,751"
13,2356 英業達,63.70,-1.00,-1.55%,"-27,274"
14,2330 台積電,"2,420.00",-20.00,-0.82%,"-27,210"
15,2609 陽明,48.00,-0.10,-0.21%,"-25,016"
16,2344 華邦電,164.50,-2.50,-1.50%,"-24,428"
17,00631L元大台灣50正2,35.88,-0.98,-2.66%,"-23,607"
18,2002 中鋼,18.50,+ 0.10,+0.54%,"-21,446"
19,00929 復華台灣科技優息,29.50,-0.52,-1.73%,"-20,907"
20,2885 元大金,66.70,-1.60,-2.34%,"-20,352"
21,8150 南茂,104.00,-11.00,-9.57%,"-19,222"
22,009816凱基台灣TOP50,14.97,-0.28,-1.84%,"-18,483"
23,1802 台玻,62.30,-1.90,-2.96%,"-17,405"
24,0056 元大高股息,51.75,-0.65,-1.24%,"-17,006"
25,00878 國泰永續高股息,32.72,-0.41,-1.24%,"-16,086"
26,6282 康舒,54.80,-3.20,-5.52%,"-15,848"
27,00982A主動群益台灣強棒,22.96,-0.83,-3.49%,"-15,289"
28,2449 京元電子,291.50,-15.50,-5.05%,"-14,956"
29,2887 台新新光金,35.45,-0.30,-0.84%,"-13,776"
30,2408 南亞科,448.00,+ 25.00,+5.91%,"-13,618"
31,00919 群益台灣精選高息,29.42,-0.29,-0.98%,"-12,221"
32,1717 長興,70.00,-2.60,-3.58%,"-12,181"
33,3037 欣興,874.00,-29.00,-3.21%,"-11,741"
34,1605 華新,33.25,-0.65,-1.92%,"-11,277"
35,8422 可寧衛*,26.05,-0.50,-1.88%,"-11,029"
36,1504 東元,63.60,-2.90,-4.36%,"-10,481"
37,2382 廣達,380.00,+ 2.00,+0.53%,"-10,257"
38,2352 佳世達,30.60,-0.40,-1.29%,"-9,277"
39,00400A主動國泰動能高息,13.71,-0.39,-2.77%,"-9,025"
40,9904 寶成,24.05,-0.20,-0.82%,"-8,384"
41,2337 旺宏,139.50,+ 1.50,+1.09%,"-8,096"
42,6005 群益證,34.10,-1.25,-3.54%,"-7,684"
43,2913 農林,11.20,0.00,0.00%,"-7,615"
44,2406 國碩,34.85,-2.30,-6.19%,"-7,252"
45,3711 日月光投控,641.00,-29.00,-4.33%,"-7,011"
46,2323 中環,10.60,-0.35,-3.20%,"-6,921"
47,4989 榮科,80.00,-2.70,-3.26%,"-6,834"
48,2313 華通,225.50,-9.50,-4.04%,"-6,653"
49,8046 南電,"1,290.00",+ 20.00,+1.57%,"-6,463"
50,8926 台汽電,67.30,-2.00,-2.89%,"-6,251"
