Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,103.30,-0.50,-0.48%,"-132,304"
2,2801 彰銀,23.15,-0.50,-2.11%,"-76,747"
3,2303 聯電,121.50,-0.50,-0.41%,"-76,342"
4,6770 力積電,66.60,+ 0.50,+0.76%,"-72,786"
5,2337 旺宏,129.00,+ 11.50,+9.79%,"-61,334"
6,1301 台塑,55.10,-0.90,-1.61%,"-58,342"
7,2892 第一金,35.50,-0.40,-1.11%,"-55,472"
8,2880 華南金,44.05,+ 0.25,+0.57%,"-54,977"
9,1718 中纖,10.20,+ 0.21,+2.10%,"-51,544"
10,2834 臺企銀,16.55,-0.20,-1.19%,"-50,075"
11,1326 台化,58.10,-0.50,-0.85%,"-42,302"
12,2330 台積電,"2,365.00",-40.00,-1.66%,"-42,253"
13,2382 廣達,302.00,-2.00,-0.66%,"-38,478"
14,2449 京元電子,249.00,+ 2.00,+0.81%,"-37,894"
15,2886 兆豐金,50.30,-0.90,-1.76%,"-35,265"
16,3711 日月光投控,595.00,+ 2.00,+0.34%,"-31,119"
17,2812 台中銀,18.50,-0.30,-1.60%,"-30,603"
18,00881 國泰台灣科技龍頭,52.75,+ 0.10,+0.19%,"-29,110"
19,009820元大納斯達克精選,9.95,-0.04,-0.40%,"-26,478"
20,1314 中石化,7.81,-0.03,-0.38%,"-25,879"
21,1303 南亞,178.50,+ 1.50,+0.85%,"-25,234"
22,9904 寶成,23.75,+ 0.30,+1.28%,"-24,319"
23,2515 中工,11.85,-0.05,-0.42%,"-20,159"
24,00990A主動元大AI新經濟,15.83,-0.37,-2.28%,"-19,799"
25,6239 力成,269.50,+ 13.00,+5.07%,"-18,123"
26,6005 群益證,34.55,-0.30,-0.86%,"-16,396"
27,00891 中信關鍵半導體,35.09,-0.04,-0.11%,"-15,982"
28,1312 國喬,12.25,+ 0.15,+1.24%,"-15,842"
29,2104 國際中橡,9.85,+ 0.08,+0.82%,"-15,169"
30,3036 文曄,233.50,+ 8.50,+3.78%,"-14,907"
31,1710 東聯,13.85,-0.05,-0.36%,"-14,492"
32,00878 國泰永續高股息,32.84,-0.31,-0.94%,"-14,263"
33,2308 台達電,"1,680.00",+ 30.00,+1.82%,"-13,688"
34,6505 台塑化,67.10,-0.50,-0.74%,"-13,029"
35,2492 華新科,256.50,-3.00,-1.16%,"-13,017"
36,2406 國碩,32.15,-0.70,-2.13%,"-10,809"
37,2409 友達,24.55,+ 0.10,+0.41%,"-10,158"
38,2323 中環,10.35,+ 0.05,+0.49%,"-9,779"
39,8926 台汽電,63.50,+ 0.20,+0.32%,"-9,641"
40,2332 友訊,22.70,-0.20,-0.87%,"-9,419"
41,00830 國泰費城半導體,85.90,-1.80,-2.05%,"-9,406"
42,1304 台聚,11.55,-0.05,-0.43%,"-9,179"
43,6153 嘉聯益,16.30,+ 0.30,+1.88%,"-7,735"
44,1210 大成,55.20,+ 0.20,+0.36%,"-7,625"
45,4958 臻鼎-KY,482.00,-6.00,-1.23%,"-7,336"
46,1313 聯成,11.60,+ 0.60,+5.45%,"-7,035"
47,8131 福懋科,64.30,-1.70,-2.58%,"-6,934"
48,00919 群益台灣精選高息,29.60,-0.34,-1.14%,"-6,897"
49,6271 同欣電,192.00,+ 2.00,+1.05%,"-6,462"
50,6165 浪凡,49.50,+ 0.10,+0.20%,"-6,116"
