Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,9.22,-0.71,-7.15%,"1,057,435","4,061,510","-3,004,075"
2,00407A主動凱基台灣,7.79,-0.47,-5.69%,"697,232","2,596,976","-1,899,743"
3,00631L元大台灣50正2,28.53,-2.07,-6.76%,"1,276,926","2,929,053","-1,652,126"
4,0050 元大台灣50,93.70,-3.45,-3.55%,"899,023","2,491,154","-1,592,131"
5,009816凱基台灣TOP50,13.35,-0.59,-4.23%,"1,062,276","2,647,292","-1,585,015"
6,00403A主動統一升級50,8.46,-0.54,-6.00%,"3,067,311","4,474,327","-1,407,015"
7,00991A主動復華未來50,14.07,-1.04,-6.88%,"717,483","1,970,264","-1,252,781"
8,00405A主動富邦台灣龍耀,6.70,-0.57,-7.84%,"603,698","1,639,023","-1,035,324"
9,00406A主動中信台灣收益,8.03,-0.50,-5.86%,"352,971","1,172,737","-819,766"
10,0056 元大高股息,46.73,-1.46,-3.03%,"394,907","1,028,053","-633,146"
11,00988A主動統一全球創新,14.35,-1.04,-6.76%,"462,913","1,066,744","-603,830"
12,00400A主動國泰動能高息,11.88,-0.63,-5.04%,"398,675","883,752","-485,076"
13,00927 群益半導體收益,31.59,-1.82,-5.45%,"207,830","656,414","-448,583"
14,3481 群創,41.80,-3.20,-7.11%,"1,344,086","1,779,950","-435,864"
15,00981A主動統一台股增長,23.85,-1.60,-6.29%,"1,719,055","2,117,254","-398,198"
16,009821野村稀土關鍵資源,12.48,-0.24,-1.89%,"169,416","559,492","-390,075"
17,6770 力積電,50.40,-5.40,-9.68%,"718,633","1,092,041","-373,407"
18,2344 華邦電,130.00,-14.00,-9.72%,"727,471","1,017,775","-290,303"
19,2303 聯電,102.50,-11.00,-9.69%,"1,150,810","1,402,326","-251,515"
20,00997A主動群益美國增長,10.35,-0.41,-3.81%,"226,753","467,237","-240,484"
21,00929 復華台灣科技優息,26.41,-0.70,-2.58%,"244,505","474,800","-230,294"
22,00990A主動元大AI新經濟,13.83,-0.93,-6.30%,"354,759","573,490","-218,731"
23,2317 鴻海,237.00,-1.00,-0.42%,"366,265","551,664","-185,399"
24,00961 FT臺灣永續高息,12.59,+ 0.01,+0.08%,"92,509","262,049","-169,539"
25,00984D主動聯博全球非投,10.19,0.00,0.00%,"187,067","342,740","-155,672"
26,9904 寶成,24.10,+ 0.05,+0.21%,"269,957","423,227","-153,269"
27,2353 宏碁,28.65,-0.20,-0.69%,"293,856","437,414","-143,558"
28,00984A主動安聯台灣高息,13.40,-0.58,-4.15%,"88,596","231,616","-143,019"
29,2330 台積電,"2,200.00",-80.00,-3.51%,"271,221","410,127","-138,905"
30,2337 旺宏,102.00,-11.00,-9.73%,"435,103","563,000","-127,897"
31,6116 彩晶,11.95,-0.95,-7.36%,"239,619","349,634","-110,015"
32,00935 野村臺灣新科技50,47.62,-3.08,-6.07%,"127,031","219,885","-92,853"
33,009824群益美國科技巨頭,9.68,-0.09,-0.92%,"229,712","321,638","-91,925"
34,1605 華新,29.35,-1.25,-4.08%,"176,269","267,237","-90,968"
35,0052 富邦科技,54.40,-2.25,-3.97%,"231,430","319,473","-88,043"
36,00891 中信關鍵半導體,30.16,-1.81,-5.66%,"139,864","226,419","-86,554"
37,00982A主動群益台灣強棒,18.87,-1.22,-6.07%,"258,269","339,067","-80,797"
38,00830 國泰費城半導體,77.75,-3.20,-3.95%,"109,009","184,153","-75,143"
39,1714 和桐,13.20,-0.45,-3.30%,"157,607","232,417","-74,809"
40,6005 群益證,32.85,-0.85,-2.52%,"121,575","194,262","-72,686"
41,00919 群益台灣精選高息,28.50,-0.39,-1.35%,"706,736","771,456","-64,719"
42,00947 台新臺灣IC設計,28.33,-2.22,-7.27%,"58,566","119,210","-60,643"
43,1409 新纖,20.40,-0.90,-4.23%,"206,328","265,510","-59,182"
44,00404A主動聯博動能50,8.48,-0.39,-4.40%,"99,548","157,399","-57,850"
45,2408 南亞科,353.50,-39.00,-9.94%,"436,391","488,195","-51,804"
46,2891 中信金,62.00,-0.40,-0.64%,"613,138","663,021","-49,883"
47,00878 國泰永續高股息,30.91,-0.59,-1.87%,"292,288","340,135","-47,846"
48,6282 康舒,40.70,-2.15,-5.02%,"95,186","142,927","-47,740"
49,00992A主動群益科技創新,13.59,-0.99,-6.79%,"473,013","518,895","-45,881"
50,00922 國泰台灣領袖50,35.59,-1.41,-3.81%,"126,800","172,299","-45,499"
