Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,8.47,+ 0.01,+0.12%,"230,718","1,217,295","-986,576"
2,00685L群益臺灣加權正2,9.16,-0.06,-0.65%,"243,997","1,042,250","-798,252"
3,0050 元大台灣50,93.50,-0.20,-0.21%,"181,125","817,571","-636,445"
4,00631L元大台灣50正2,28.38,-0.15,-0.53%,"141,263","590,758","-449,495"
5,009816凱基台灣TOP50,13.41,+ 0.06,+0.45%,"183,538","621,676","-438,137"
6,00406A主動中信台灣收益,8.06,+ 0.03,+0.37%,"104,619","509,669","-405,049"
7,00981A主動統一台股增長,23.76,-0.09,-0.38%,"267,975","486,428","-218,452"
8,00405A主動富邦台灣龍耀,6.68,-0.02,-0.30%,"52,563","237,373","-184,809"
9,0056 元大高股息,46.29,-0.44,-0.94%,"57,474","184,103","-126,628"
10,00407A主動凱基台灣,7.82,+ 0.03,+0.39%,"55,767","169,215","-113,448"
11,00991A主動復華未來50,14.01,-0.06,-0.43%,"150,448","253,192","-102,743"
12,00400A主動國泰動能高息,11.83,-0.05,-0.42%,"39,955","136,978","-97,022"
13,00919 群益台灣精選高息,28.25,-0.25,-0.88%,"46,003","94,968","-48,965"
14,2317 鴻海,229.50,-7.50,-3.16%,"42,431","88,148","-45,717"
15,00878 國泰永續高股息,30.75,-0.16,-0.52%,"32,052","77,100","-45,047"
16,00929 復華台灣科技優息,26.00,-0.41,-1.55%,"40,023","79,458","-39,435"
17,6770 力積電,49.55,-0.85,-1.69%,"54,772","90,453","-35,681"
18,00988A主動統一全球創新,14.16,-0.19,-1.32%,"46,584","81,800","-35,215"
19,2337 旺宏,91.80,-10.20,-10.00%,"36,166","70,812","-34,645"
20,2344 華邦電,118.50,-11.50,-8.85%,"66,608","97,011","-30,402"
21,1605 華新,28.60,-0.75,-2.56%,"14,054","44,148","-30,094"
22,2382 廣達,279.00,-30.50,-9.85%,"23,807","52,950","-29,142"
23,00982A主動群益台灣強棒,18.54,-0.33,-1.75%,"33,626","62,446","-28,819"
24,1314 中石化,7.37,-0.14,-1.86%,"20,327","46,052","-25,725"
25,00891 中信關鍵半導體,30.19,+ 0.03,+0.10%,"20,948","45,037","-24,089"
26,1301 台塑,54.00,-2.20,-3.91%,"22,096","45,864","-23,767"
27,2408 南亞科,328.00,-25.50,-7.21%,"32,082","54,938","-22,856"
28,00935 野村臺灣新科技50,47.90,+ 0.28,+0.59%,"16,300","38,816","-22,515"
29,0052 富邦科技,54.30,-0.10,-0.18%,"28,521","51,027","-22,506"
30,2330 台積電,"2,205.00",+ 5.00,+0.23%,"39,621","59,006","-19,384"
31,00984D主動聯博全球非投,10.21,+ 0.02,+0.20%,"29,152","48,296","-19,144"
32,00992A主動群益科技創新,13.48,-0.11,-0.81%,"89,030","107,750","-18,720"
33,2449 京元電子,203.50,-9.00,-4.24%,"17,782","35,090","-17,307"
34,2324 仁寶,33.75,-1.10,-3.16%,"38,881","55,328","-16,446"
35,8112 至上,75.60,-1.10,-1.43%,"7,903","24,255","-16,351"
36,2353 宏碁,27.90,-0.75,-2.62%,"27,361","43,462","-16,101"
37,00999A主動野村臺灣高息,9.40,-0.02,-0.21%,"24,080","39,397","-15,316"
38,00637L元大滬深300正2,19.81,-0.63,-3.08%,"24,359","39,354","-14,994"
39,00990A主動元大AI新經濟,13.65,-0.18,-1.30%,"26,137","40,832","-14,695"
40,2634 漢翔,58.60,-2.10,-3.46%,"11,391","25,826","-14,434"
41,00922 國泰台灣領袖50,35.64,+ 0.05,+0.14%,"21,991","36,256","-14,264"
42,1326 台化,56.40,-2.10,-3.59%,"28,248","42,339","-14,090"
43,00961 FT臺灣永續高息,12.55,-0.04,-0.32%,"9,973","23,270","-13,297"
44,2327 國巨*,456.50,-50.50,-9.96%,"34,594","47,844","-13,249"
45,00830 國泰費城半導體,75.85,-1.90,-2.44%,"17,731","30,888","-13,156"
46,00881 國泰台灣科技龍頭,46.04,-0.03,-0.07%,"15,917","27,762","-11,844"
47,2409 友達,22.20,-1.05,-4.52%,"103,673","114,211","-10,538"
48,1312 國喬,10.90,-0.20,-1.80%,"11,611","21,779","-10,167"
49,00663L國泰臺灣加權正2,80.20,-0.60,-0.74%,"10,741","20,441","-9,700"
50,1710 東聯,12.70,-0.45,-3.42%,"11,175","20,809","-9,633"
