Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,9.93,-1.03,-9.40%,"948,396","3,584,059","-2,635,663"
2,00403A主動統一升級50,9.00,-0.62,-6.44%,"1,576,694","3,281,718","-1,705,024"
3,0050 元大台灣50,97.15,-4.30,-4.24%,"621,440","1,649,638","-1,028,197"
4,009816凱基台灣TOP50,13.94,-0.74,-5.04%,"690,280","1,609,375","-919,094"
5,00991A主動復華未來50,15.11,-1.37,-8.31%,"492,354","1,397,347","-904,992"
6,00631L元大台灣50正2,30.60,-2.94,-8.77%,"822,468","1,595,552","-773,083"
7,00406A主動中信台灣收益,8.53,-0.60,-6.57%,"253,943","882,666","-628,722"
8,00405A主動富邦台灣龍耀,7.27,-0.66,-8.32%,"418,159","1,042,176","-624,017"
9,0056 元大高股息,48.19,-1.81,-3.62%,"293,127","852,005","-558,877"
10,00407A主動凱基台灣,8.26,-0.66,-7.40%,"428,050","944,723","-516,673"
11,00981A主動統一台股增長,25.45,-2.08,-7.56%,"1,083,460","1,512,995","-429,534"
12,00927 群益半導體收益,33.41,-2.42,-6.75%,"147,655","553,339","-405,683"
13,00988A主動統一全球創新,15.39,-1.53,-9.04%,"317,324","699,660","-382,335"
14,00400A主動國泰動能高息,12.51,-0.93,-6.92%,"252,911","526,208","-273,296"
15,6770 力積電,55.80,-6.10,-9.85%,"388,927","650,796","-261,869"
16,00929 復華台灣科技優息,27.11,-1.43,-5.01%,"135,719","367,369","-231,649"
17,2303 聯電,113.50,-12.50,-9.92%,"617,187","826,861","-209,673"
18,2344 華邦電,144.00,-16.00,-10.00%,"348,881","546,267","-197,385"
19,2409 友達,23.90,0.00,0.00%,"833,936","1,008,565","-174,629"
20,3481 群創,45.00,-2.35,-4.96%,"700,910","870,230","-169,319"
21,00990A主動元大AI新經濟,14.76,-1.34,-8.32%,"221,529","382,771","-161,242"
22,2337 旺宏,113.00,-12.50,-9.96%,"164,159","320,178","-156,018"
23,00961 FT臺灣永續高息,12.58,-0.20,-1.56%,"72,214","224,808","-152,593"
24,00997A主動群益美國增長,10.76,-0.66,-5.78%,"148,083","295,380","-147,297"
25,00992A主動群益科技創新,14.58,-1.19,-7.55%,"212,808","344,302","-131,493"
26,00919 群益台灣精選高息,28.89,-0.70,-2.37%,"322,813","445,201","-122,388"
27,00984A主動安聯台灣高息,13.98,-0.68,-4.64%,"58,205","180,434","-122,229"
28,00984D主動聯博全球非投,10.19,0.00,0.00%,"127,726","235,254","-107,527"
29,2330 台積電,"2,280.00",-70.00,-2.98%,"166,400","255,840","-89,440"
30,2408 南亞科,392.50,-43.50,-9.98%,"209,891","297,081","-87,189"
31,9904 寶成,24.05,-0.25,-1.03%,"180,233","259,921","-79,688"
32,00878 國泰永續高股息,31.50,-1.05,-3.23%,"147,663","222,594","-74,931"
33,1714 和桐,13.65,-0.80,-5.54%,"104,597","174,133","-69,535"
34,00982A主動群益台灣強棒,20.09,-1.72,-7.89%,"162,744","228,014","-65,270"
35,2353 宏碁,28.85,-1.25,-4.15%,"204,490","268,062","-63,572"
36,2317 鴻海,238.00,-15.00,-5.93%,"253,829","316,042","-62,213"
37,0052 富邦科技,56.65,-2.65,-4.47%,"148,808","210,176","-61,367"
38,2891 中信金,62.40,-0.60,-0.95%,"414,258","474,410","-60,151"
39,00891 中信關鍵半導體,31.97,-2.01,-5.92%,"76,159","134,686","-58,526"
40,00935 野村臺灣新科技50,50.70,-4.05,-7.40%,"87,190","144,424","-57,234"
41,1718 中纖,9.73,-0.52,-5.07%,"305,661","355,433","-49,771"
42,00673R期元大S＆P原油反1,13.10,+ 0.38,+2.99%,"161,625","210,275","-48,649"
43,00830 國泰費城半導體,80.95,-6.35,-7.27%,"67,173","115,004","-47,831"
44,1605 華新,30.60,-2.05,-6.28%,"80,011","126,998","-46,987"
45,1802 台玻,48.15,-4.35,-8.29%,"128,055","171,871","-43,816"
46,6005 群益證,33.70,-1.90,-5.34%,"65,391","108,810","-43,418"
47,2449 京元電子,236.00,-26.00,-9.92%,"113,830","153,330","-39,500"
48,00892 富邦台灣半導體,36.66,-2.37,-6.07%,"31,124","69,062","-37,937"
49,009821野村稀土關鍵資源,12.72,-0.22,-1.70%,"65,633","102,386","-36,752"
50,2412 中華電,141.00,+ 0.50,+0.36%,"199,436","236,177","-36,740"
