Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,0050 元大台灣50,93.50,-0.20,-0.21%,"33,238","124,932","-91,693"
2,00403A主動統一升級50,8.47,+ 0.01,+0.12%,"57,433","132,282","-74,849"
3,00406A主動中信台灣收益,8.06,+ 0.03,+0.37%,"31,255","101,412","-70,156"
4,00685L群益臺灣加權正2,9.16,-0.06,-0.65%,"32,393","95,231","-62,837"
5,00631L元大台灣50正2,28.38,-0.15,-0.53%,"28,489","79,283","-50,794"
6,2409 友達,22.20,-1.05,-4.52%,"11,969","44,275","-32,306"
7,00981A主動統一台股增長,23.76,-0.09,-0.38%,"96,061","128,052","-31,990"
8,2317 鴻海,229.50,-7.50,-3.16%,"11,613","37,836","-26,223"
9,009816凱基台灣TOP50,13.41,+ 0.06,+0.45%,"62,256","86,891","-24,634"
10,2382 廣達,279.00,-30.50,-9.85%,"5,544","29,577","-24,032"
11,00405A主動富邦台灣龍耀,6.68,-0.02,-0.30%,"10,416","28,755","-18,338"
12,00919 群益台灣精選高息,28.25,-0.25,-0.88%,"6,759","24,288","-17,529"
13,0056 元大高股息,46.29,-0.44,-0.94%,"12,433","26,726","-14,293"
14,2332 友訊,21.60,-2.40,-10.00%,"5,214","15,567","-10,352"
15,00400A主動國泰動能高息,11.83,-0.05,-0.42%,"12,003","21,876","-9,872"
16,00637L元大滬深300正2,19.81,-0.63,-3.08%,"7,873","17,583","-9,709"
17,2337 旺宏,91.80,-10.20,-10.00%,"10,851","19,662","-8,810"
18,1301 台塑,54.00,-2.20,-3.91%,"5,188","13,731","-8,543"
19,2324 仁寶,33.75,-1.10,-3.16%,"9,948","18,400","-8,452"
20,00984D主動聯博全球非投,10.21,+ 0.02,+0.20%,"10,126","16,987","-6,861"
21,1326 台化,56.40,-2.10,-3.59%,"7,686","14,500","-6,814"
22,1314 中石化,7.37,-0.14,-1.86%,"3,744","10,462","-6,718"
23,00680L元大美債20正2,6.47,-0.26,-3.86%,"10,575","16,629","-6,054"
24,00407A主動凱基台灣,7.82,+ 0.03,+0.39%,"8,891","14,811","-5,920"
25,4958 臻鼎-KY,376.00,-28.50,-7.05%,"4,616","10,259","-5,642"
26,00988A主動統一全球創新,14.16,-0.19,-1.32%,"10,616","16,203","-5,586"
27,3481 群創,41.40,-0.40,-0.96%,"32,143","37,590","-5,446"
28,00929 復華台灣科技優息,26.00,-0.41,-1.55%,"16,100","21,170","-5,069"
29,00878 國泰永續高股息,30.75,-0.16,-0.52%,"5,955","10,778","-4,823"
30,00991A主動復華未來50,14.01,-0.06,-0.43%,"57,580","62,039","-4,458"
31,2353 宏碁,27.90,-0.75,-2.62%,"4,301","8,671","-4,369"
32,2313 華通,154.00,-17.00,-9.94%,"3,752","7,713","-3,960"
33,2327 國巨*,456.50,-50.50,-9.96%,"11,695","15,196","-3,501"
34,1310 台苯,7.06,-0.40,-5.36%,"2,663","6,106","-3,443"
35,00830 國泰費城半導體,75.85,-1.90,-2.44%,"4,839","8,142","-3,302"
36,1718 中纖,8.64,-0.56,-6.09%,"4,650","7,921","-3,270"
37,00961 FT臺灣永續高息,12.55,-0.04,-0.32%,"2,210","5,389","-3,178"
38,1605 華新,28.60,-0.75,-2.56%,"2,697","5,801","-3,103"
39,00688L國泰20年美債正2,6.43,-0.27,-4.03%,"5,335","8,330","-2,994"
40,2356 英業達,57.50,-2.80,-4.64%,"5,423","8,273","-2,849"
41,009820元大納斯達克精選,8.96,-0.25,-2.71%,"10,528","13,324","-2,796"
42,6505 台塑化,71.60,-3.20,-4.28%,"3,809","6,586","-2,776"
43,6239 力成,214.50,-14.00,-6.13%,"5,492","8,064","-2,572"
44,3576 聯合再生,15.65,-0.35,-2.19%,"1,244","3,589","-2,345"
45,4938 和碩,80.50,-1.50,-1.83%,"1,576","3,894","-2,317"
46,4976 佳凌,33.95,-3.75,-9.95%,"1,041","3,235","-2,193"
47,6226 光鼎,20.30,-2.25,-9.98%,"3,388","5,500","-2,112"
48,8150 南茂,66.00,-6.90,-9.47%,"11,406","13,465","-2,059"
49,1303 南亞,145.00,+ 3.50,+2.47%,"20,530","22,524","-1,994"
50,2359 所羅門,123.50,-13.50,-9.85%,546,"2,509","-1,963"
