Rank,Stock,Price,Change,ChangePercent,NetSell
1,3481 群創,66.00,-1.60,-2.37%,"-57,892"
2,00988A主動統一全球創新,21.33,-0.51,-2.34%,"-29,369"
3,00990A主動元大AI新經濟,19.76,-0.62,-3.04%,"-24,971"
4,2409 友達,30.00,-0.50,-1.64%,"-22,902"
5,0050 元大台灣50,108.35,-0.45,-0.41%,"-19,986"
6,3711 日月光投控,682.00,-38.00,-5.28%,"-18,338"
7,1301 台塑,62.10,+ 2.40,+4.02%,"-17,406"
8,6770 力積電,73.40,-1.30,-1.74%,"-15,107"
9,1802 台玻,68.80,-1.60,-2.27%,"-15,033"
10,2337 旺宏,142.50,-3.00,-2.06%,"-14,988"
11,00991A主動復華未來50,20.73,+ 0.09,+0.44%,"-14,473"
12,2610 華航,22.55,-0.30,-1.31%,"-13,961"
13,00830 國泰費城半導體,92.80,-2.95,-3.08%,"-12,683"
14,2330 台積電,"2,445.00",-20.00,-0.81%,"-12,537"
15,2344 華邦電,184.50,+ 1.00,+0.54%,"-10,316"
16,3706 神達,91.00,-2.30,-2.47%,"-10,241"
17,3045 台灣大,116.50,-2.00,-1.69%,"-10,185"
18,2412 中華電,141.00,0.00,0.00%,"-10,092"
19,2449 京元電子,335.00,-12.50,-3.60%,"-10,041"
20,9945 潤泰新,26.50,-0.15,-0.56%,"-7,571"
21,2408 南亞科,409.50,+ 2.50,+0.61%,"-7,403"
22,3231 緯創,159.00,+ 0.50,+0.32%,"-6,264"
23,1305 華夏,14.85,+ 1.15,+8.39%,"-6,224"
24,2484 希華,96.40,+ 8.70,+9.92%,"-4,966"
25,2618 長榮航,43.85,-0.05,-0.11%,"-4,906"
26,8150 南茂,105.00,-3.50,-3.23%,"-4,905"
27,4904 遠傳,105.00,+ 2.00,+1.94%,"-4,815"
28,1444 力麗,9.95,-0.05,-0.50%,"-4,797"
29,2375 凱美,216.00,-1.00,-0.46%,"-4,662"
30,3006 晶豪科,211.50,-6.50,-2.98%,"-4,601"
31,1434 福懋,18.90,+ 1.40,+8.00%,"-4,555"
32,6271 同欣電,279.00,+ 15.00,+5.68%,"-4,358"
33,2347 聯強,94.80,+ 1.80,+1.94%,"-4,289"
34,2352 佳世達,32.20,+ 0.30,+0.94%,"-4,255"
35,4960 誠美材,25.75,-1.30,-4.81%,"-4,200"
36,2891 中信金,70.60,+ 0.70,+1.00%,"-4,143"
37,3550 聯穎,33.40,-3.30,-8.99%,"-3,966"
38,1447 力鵬,9.99,+ 0.90,+9.90%,"-3,886"
39,3037 欣興,969.00,-10.00,-1.02%,"-3,715"
40,00992A主動群益科技創新,19.10,+ 0.03,+0.16%,"-3,603"
41,2406 國碩,41.15,-0.60,-1.44%,"-3,394"
42,2454 聯發科,"4,195.00",-150.00,-3.45%,"-3,366"
43,00631L元大台灣50正2,38.80,-0.08,-0.21%,"-3,344"
44,3042 晶技,249.00,+ 22.50,+9.93%,"-3,249"
45,2302 麗正,52.00,-3.40,-6.14%,"-3,172"
46,4919 新唐,176.50,-8.50,-4.59%,"-3,121"
47,9105 泰金寶-DR,9.30,-0.05,-0.53%,"-3,106"
48,1303 南亞,197.00,0.00,0.00%,"-2,697"
49,0052 富邦科技,63.55,-0.55,-0.86%,"-2,677"
50,1309 台達化,16.70,+ 1.50,+9.87%,"-2,677"
