Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,104.60,+ 0.35,+0.34%,"-430,773"
2,00403A主動統一升級50,9.94,+ 0.04,+0.40%,"-242,101"
3,1303 南亞,190.00,+ 5.00,+2.70%,"-224,974"
4,6770 力積電,67.00,-0.60,-0.89%,"-171,585"
5,2303 聯電,123.00,0.00,0.00%,"-152,863"
6,2880 華南金,43.65,-0.35,-0.80%,"-126,616"
7,2801 彰銀,23.10,-0.10,-0.43%,"-120,189"
8,2409 友達,26.10,-0.90,-3.33%,"-104,780"
9,2330 台積電,"2,395.00",+ 15.00,+0.63%,"-94,669"
10,2886 兆豐金,49.40,-1.60,-3.14%,"-82,157"
11,2834 臺企銀,16.40,-0.10,-0.61%,"-81,551"
12,2892 第一金,32.70,-0.95,-2.82%,"-76,045"
13,2449 京元電子,246.00,-2.50,-1.01%,"-70,549"
14,2887 台新新光金,35.55,-0.35,-0.97%,"-69,150"
15,2337 旺宏,132.50,-1.00,-0.75%,"-56,178"
16,00878 國泰永續高股息,33.47,+ 0.07,+0.21%,"-54,801"
17,1314 中石化,7.70,-0.04,-0.52%,"-52,673"
18,4958 臻鼎-KY,490.00,+ 19.50,+4.14%,"-50,889"
19,00891 中信關鍵半導體,35.46,-0.04,-0.11%,"-47,996"
20,3711 日月光投控,629.00,-1.00,-0.16%,"-47,497"
21,1718 中纖,10.20,-0.05,-0.49%,"-43,318"
22,2327 國巨*,617.00,+ 44.00,+7.68%,"-37,682"
23,2542 興富發,44.55,+ 0.20,+0.45%,"-37,242"
24,2332 友訊,22.60,-1.00,-4.24%,"-35,606"
25,009820元大納斯達克精選,10.06,-0.03,-0.30%,"-35,153"
26,00881 國泰台灣科技龍頭,53.50,+ 0.30,+0.56%,"-34,979"
27,2382 廣達,315.50,+ 2.00,+0.64%,"-34,175"
28,6239 力成,282.50,-6.00,-2.08%,"-30,345"
29,1301 台塑,55.60,0.00,0.00%,"-29,404"
30,2308 台達電,"1,805.00",-10.00,-0.55%,"-26,642"
31,2406 國碩,31.75,-0.20,-0.63%,"-25,084"
32,8926 台汽電,55.80,-1.20,-2.11%,"-23,351"
33,2481 強茂,141.50,+ 4.00,+2.91%,"-23,238"
34,1802 台玻,55.90,+ 1.20,+2.19%,"-21,845"
35,1710 東聯,14.95,+ 0.45,+3.10%,"-21,301"
36,6005 群益證,30.00,+ 0.45,+1.52%,"-21,216"
37,1714 和桐,16.65,0.00,0.00%,"-21,073"
38,2515 中工,12.05,+ 0.10,+0.84%,"-20,994"
39,2492 華新科,300.50,+ 27.00,+9.87%,"-20,714"
40,3702 大聯大,125.50,-4.50,-3.46%,"-20,635"
41,1409 新纖,24.25,-0.50,-2.02%,"-20,518"
42,00990A主動元大AI新經濟,15.88,-0.15,-0.94%,"-18,120"
43,2369 菱生,33.10,-0.50,-1.49%,"-16,707"
44,1312 國喬,11.85,-0.05,-0.42%,"-15,827"
45,00982A主動群益台灣強棒,22.50,-0.18,-0.79%,"-15,025"
46,1326 台化,58.20,-0.60,-1.02%,"-14,657"
47,6153 嘉聯益,16.80,+ 0.20,+1.20%,"-13,971"
48,8150 南茂,99.00,+ 6.10,+6.57%,"-13,345"
49,00919 群益台灣精選高息,30.12,+ 0.09,+0.30%,"-13,257"
50,2323 中環,10.20,-0.05,-0.49%,"-12,683"
