Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,6770 力積電,80.70,+ 5.90,+7.89%,"742,970","414,941","328,029"
2,00981A主動統一台股增長,30.72,-1.24,-3.88%,"493,712","300,008","193,704"
3,2303 聯電,142.00,-1.50,-1.05%,"418,286","280,262","138,024"
4,00631L元大台灣50正2,34.47,-1.26,-3.53%,"341,625","218,317","123,308"
5,009816凱基台灣TOP50,14.80,-0.35,-2.31%,"294,377","206,096","88,281"
6,00403A主動統一升級50,10.47,-0.31,-2.88%,"808,934","741,587","67,347"
7,0050 元大台灣50,100.50,-2.05,-2.00%,"152,916","94,960","57,956"
8,2356 英業達,63.90,+ 1.90,+3.06%,"136,331","79,832","56,499"
9,8110 華東,62.00,+ 1.40,+2.31%,"114,740","68,791","45,950"
10,00400A主動國泰動能高息,14.40,-0.52,-3.49%,"95,942","57,964","37,978"
11,00919 群益台灣精選高息,28.41,-0.44,-1.53%,"202,443","165,225","37,218"
12,2313 華通,259.00,-23.00,-8.16%,"114,453","80,876","33,577"
13,6116 彩晶,15.55,+ 1.05,+7.24%,"326,423","293,314","33,109"
14,2324 仁寶,33.50,+ 0.10,+0.30%,"146,821","116,483","30,338"
15,00991A主動復華未來50,19.10,-0.64,-3.24%,"192,151","161,998","30,153"
16,1409 新纖,20.75,+ 1.85,+9.79%,"84,258","57,381","26,877"
17,2329 華泰,59.90,+ 1.40,+2.39%,"46,157","22,891","23,267"
18,00673R期元大S＆P原油反1,12.48,-0.05,-0.40%,"37,067","14,420","22,646"
19,8150 南茂,103.00,+ 9.10,+9.69%,"112,422","90,892","21,530"
20,2367 燿華,65.80,-1.30,-1.94%,"61,519","40,195","21,325"
21,2484 希華,55.20,+ 2.60,+4.94%,"43,220","21,897","21,323"
22,2408 南亞科,324.00,+ 12.00,+3.85%,"226,715","206,217","20,499"
23,00982A主動群益台灣強棒,23.81,-0.71,-2.90%,"82,281","62,003","20,278"
24,00665L富邦恒生國企正2,9.00,-0.43,-4.56%,"43,540","24,458","19,082"
25,2618 長榮航,35.30,+ 0.50,+1.44%,"86,240","67,320","18,920"
26,00753L中信中國50正2,9.33,-0.47,-4.80%,"32,754","14,025","18,728"
27,2426 鼎元,80.90,+ 3.10,+3.98%,"37,925","19,383","18,542"
28,00996A主動兆豐台灣豐收,15.03,-0.51,-3.28%,"36,280","18,420","17,860"
29,2880 華南金,29.60,-0.35,-1.17%,"96,181","78,461","17,720"
30,0052 富邦科技,59.40,-1.05,-1.74%,"48,066","30,613","17,453"
31,4906 正文,47.30,+ 2.55,+5.70%,"53,893","37,095","16,798"
32,00990A主動元大AI新經濟,19.23,-0.65,-3.27%,"64,622","48,499","16,123"
33,2353 宏碁,32.00,+ 0.60,+1.91%,"77,813","61,791","16,022"
34,2884 玉山金,30.70,-0.45,-1.44%,"68,131","52,347","15,784"
35,3048 益登,72.20,+ 2.20,+3.14%,"29,698","14,262","15,435"
36,00637L元大滬深300正2,21.54,-0.11,-0.51%,"38,605","23,503","15,102"
37,2892 第一金,27.25,-0.35,-1.27%,"47,996","33,695","14,302"
38,2481 強茂,148.00,+ 0.50,+0.34%,"86,465","72,241","14,224"
39,1582 信錦,113.50,+ 3.50,+3.18%,"21,256","7,280","13,976"
40,2485 兆赫,71.80,-2.30,-3.10%,"38,949","25,058","13,891"
41,00929 復華台灣科技優息,29.40,-0.64,-2.13%,"76,275","62,434","13,841"
42,00715L期街口布蘭特正2,55.75,+ 1.05,+1.92%,"20,539","7,407","13,133"
43,2610 華航,18.60,+ 0.15,+0.81%,"62,855","49,752","13,102"
44,8028 昇陽半導體,334.50,+ 26.50,+8.60%,"20,116","7,556","12,559"
45,5471 松翰,55.60,-0.20,-0.36%,"16,326","4,231","12,095"
46,00980A主動野村臺灣優選,23.67,-0.91,-3.70%,"28,282","16,507","11,775"
47,00738U期元大道瓊白銀,58.10,-3.80,-6.14%,"15,955","4,229","11,726"
48,00918 大華優利高填息30,28.36,-0.20,-0.70%,"44,594","33,126","11,467"
49,6213 聯茂,261.00,-15.50,-5.61%,"32,386","20,942","11,444"
50,3149 正達,67.10,+ 1.70,+2.60%,"34,145","24,000","10,145"
