Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2303 聯電,145.50,+ 5.50,+3.93%,"574,900"
2,2890 永豐金,39.80,+ 3.45,+9.49%,"323,350"
3,2882 國泰金,115.50,+ 2.00,+1.76%,"319,554"
4,2317 鴻海,268.50,-3.50,-1.29%,"305,984"
5,2881 富邦金,138.00,+ 2.50,+1.85%,"258,047"
6,00878 國泰永續高股息,33.67,+ 0.40,+1.20%,"251,815"
7,2027 大成鋼,41.00,-0.70,-1.68%,"234,460"
8,2609 陽明,51.30,-0.30,-0.58%,"207,125"
9,2891 中信金,71.90,+ 0.90,+1.27%,"182,209"
10,00992A主動群益科技創新,18.98,+ 0.33,+1.77%,"177,308"
11,2344 華邦電,218.50,+ 19.50,+9.80%,"160,130"
12,2887 台新新光金,32.45,-0.15,-0.46%,"159,432"
13,0056 元大高股息,52.80,+ 0.85,+1.64%,"158,114"
14,1303 南亞,139.00,+ 12.50,+9.88%,"157,337"
15,00919 群益台灣精選高息,30.81,+ 0.46,+1.52%,"144,440"
16,009820元大納斯達克精選,10.12,-0.03,-0.30%,"142,583"
17,2408 南亞科,459.50,+ 22.50,+5.15%,"136,677"
18,2884 玉山金,35.40,-0.10,-0.28%,"131,671"
19,2337 旺宏,169.00,+ 7.50,+4.64%,"124,009"
20,2867 三商壽,8.74,+ 0.12,+1.39%,"120,936"
21,1301 台塑,51.70,+ 3.75,+7.82%,"114,009"
22,2885 元大金,68.00,+ 1.30,+1.95%,"113,343"
23,00982A主動群益台灣強棒,24.83,+ 0.69,+2.86%,"112,779"
24,00891 中信關鍵半導體,37.34,+ 0.69,+1.88%,"111,383"
25,00400A主動國泰動能高息,15.12,+ 0.25,+1.68%,"104,162"
26,2610 華航,22.00,+ 0.15,+0.69%,"103,494"
27,00940 元大台灣價值高息,12.70,+ 0.17,+1.36%,"85,703"
28,2002 中鋼,19.10,+ 0.35,+1.87%,"82,386"
29,00900 富邦特選高股息30,19.58,+ 0.11,+0.56%,"75,075"
30,2312 金寶,35.50,+ 0.65,+1.87%,"66,157"
31,3702 大聯大,112.00,+ 5.00,+4.67%,"65,022"
32,2834 臺企銀,17.50,-0.15,-0.85%,"62,994"
33,6005 群益證,39.65,+ 0.20,+0.51%,"61,364"
34,00953B群益優選非投等債,9.61,0.00,0.00%,"59,729"
35,2356 英業達,67.70,+ 0.20,+0.30%,"56,072"
36,1605 華新,39.00,+ 0.30,+0.78%,"49,176"
37,00993A主動安聯台灣,14.29,+ 0.30,+2.14%,"46,905"
38,6282 康舒,58.10,+ 0.70,+1.22%,"45,488"
39,00999A主動野村臺灣高息,11.31,+ 0.12,+1.07%,"44,898"
40,2897 王道銀行,10.50,-0.05,-0.47%,"42,041"
41,2606 裕民,61.50,-0.70,-1.13%,"40,999"
42,5880 合庫金,24.75,0.00,0.00%,"39,641"
43,00983A主動中信ARK創新,11.92,+ 0.04,+0.34%,"39,152"
44,00929 復華台灣科技優息,31.10,+ 0.53,+1.73%,"38,687"
45,00939 統一台灣高息動能,21.95,+ 0.23,+1.06%,"38,537"
46,3045 台灣大,119.00,0.00,0.00%,"38,462"
47,1326 台化,54.20,+ 0.50,+0.93%,"38,270"
48,2409 友達,28.15,+ 1.90,+7.24%,"37,562"
49,00915 凱基優選高股息30,32.28,+ 0.56,+1.77%,"33,105"
50,3189 景碩,724.00,+ 18.00,+2.55%,"32,940"
