Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,9.97,-0.02,-0.20%,"127,117"
2,3231 緯創,173.50,+ 9.50,+5.79%,"103,227"
3,00981A主動統一台股增長,28.69,+ 0.19,+0.67%,"86,269"
4,2002 中鋼,19.10,+ 0.25,+1.33%,"65,540"
5,2883 凱基金,30.85,+ 0.40,+1.31%,"56,143"
6,00631L元大台灣50正2,35.07,+ 0.27,+0.78%,"55,892"
7,009816凱基台灣TOP50,15.08,+ 0.04,+0.27%,"52,122"
8,1326 台化,71.70,+ 1.10,+1.56%,"41,665"
9,2317 鴻海,257.50,+ 6.00,+2.39%,"41,435"
10,1301 台塑,66.20,+ 2.70,+4.25%,"38,736"
11,00405A主動富邦台灣龍耀,8.26,-0.04,-0.48%,"35,111"
12,2885 元大金,63.30,+ 0.20,+0.32%,"30,250"
13,6505 台塑化,93.20,+ 8.10,+9.52%,"27,247"
14,00991A主動復華未來50,17.20,-0.14,-0.81%,"26,802"
15,2027 大成鋼,44.40,+ 0.65,+1.49%,"24,403"
16,0056 元大高股息,50.65,-0.30,-0.59%,"23,782"
17,4938 和碩,87.20,+ 2.80,+3.32%,"21,931"
18,00919 群益台灣精選高息,29.50,+ 0.04,+0.14%,"20,521"
19,2356 英業達,63.00,+ 1.30,+2.11%,"20,102"
20,00988A主動統一全球創新,17.86,+ 0.23,+1.30%,"19,510"
21,00929 復華台灣科技優息,29.10,+ 0.10,+0.34%,"18,372"
22,2324 仁寶,36.75,+ 0.55,+1.52%,"18,076"
23,2618 長榮航,40.85,-1.25,-2.97%,"17,092"
24,2337 旺宏,129.50,-5.50,-4.07%,"16,234"
25,00990A主動元大AI新經濟,16.86,+ 0.16,+0.96%,"15,941"
26,00918 大華優利高填息30,32.35,-0.05,-0.15%,"15,870"
27,2882 國泰金,97.30,+ 0.50,+0.52%,"14,706"
28,8112 至上,88.00,-0.10,-0.11%,"14,210"
29,2301 光寶科,218.00,0.00,0.00%,"11,076"
30,00407A主動凱基台灣,9.21,-0.03,-0.32%,"10,762"
31,2353 宏碁,30.15,-0.40,-1.31%,"10,513"
32,4904 遠傳,102.50,-0.50,-0.49%,"9,889"
33,0050 元大台灣50,103.90,+ 0.05,+0.05%,"9,650"
34,00878 國泰永續高股息,32.73,+ 0.01,+0.03%,"9,371"
35,00992A主動群益科技創新,16.36,+ 0.14,+0.86%,"9,116"
36,3045 台灣大,112.00,-0.50,-0.44%,"8,857"
37,6005 群益證,34.45,+ 0.30,+0.88%,"8,418"
38,2408 南亞科,426.00,-19.50,-4.38%,"8,369"
39,1402 遠東新,27.20,0.00,0.00%,"8,048"
40,2344 華邦電,161.00,-10.00,-5.85%,"7,795"
41,2603 長榮,203.50,-2.50,-1.21%,"7,690"
42,2347 聯強,87.80,-0.40,-0.45%,"7,548"
43,00400A主動國泰動能高息,13.93,+ 0.05,+0.36%,"7,310"
44,2377 微星,152.00,-3.00,-1.94%,"7,219"
45,1312 國喬,13.95,+ 0.15,+1.09%,"6,627"
46,2412 中華電,138.00,-0.50,-0.36%,"6,430"
47,00982A主動群益台灣強棒,22.81,-0.03,-0.13%,"6,051"
48,2881 富邦金,128.50,+ 1.50,+1.18%,"5,826"
49,0052 富邦科技,60.90,+ 0.30,+0.50%,"5,369"
50,3576 聯合再生,18.35,-1.10,-5.66%,"5,278"
