Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,9.99,-0.05,-0.50%,"-227,070"
2,2883 凱基金,27.75,-0.45,-1.60%,"-174,045"
3,0050 元大台灣50,99.85,-0.40,-0.40%,"-154,839"
4,6770 力積電,64.40,0.00,0.00%,"-74,812"
5,00981A主動統一台股增長,29.71,-0.18,-0.60%,"-66,717"
6,1402 遠東新,27.40,-0.25,-0.90%,"-39,614"
7,00631L元大台灣50正2,33.23,-0.20,-0.60%,"-37,887"
8,2881 富邦金,125.50,+ 3.00,+2.45%,"-35,877"
9,2887 台新新光金,28.75,-0.15,-0.52%,"-30,069"
10,1301 台塑,43.80,-0.60,-1.35%,"-26,392"
11,2105 正新,35.00,+ 0.45,+1.30%,"-24,663"
12,2317 鴻海,258.50,-4.50,-1.71%,"-24,236"
13,00988A主動統一全球創新,19.85,+ 0.03,+0.15%,"-24,135"
14,00929 復華台灣科技優息,28.50,+ 0.38,+1.35%,"-22,391"
15,2382 廣達,370.00,-10.50,-2.76%,"-22,075"
16,2327 國巨*,842.00,+ 23.00,+2.81%,"-20,872"
17,2330 台積電,"2,250.00",0.00,0.00%,"-20,447"
18,00402A主動安聯美國科技,9.42,-0.05,-0.53%,"-19,866"
19,009816凱基台灣TOP50,14.53,-0.13,-0.89%,"-19,854"
20,2324 仁寶,36.15,-0.95,-2.56%,"-16,758"
21,2855 統一證,50.90,-0.40,-0.78%,"-16,667"
22,2347 聯強,90.80,-1.40,-1.52%,"-16,095"
23,4938 和碩,95.40,+ 0.60,+0.63%,"-15,888"
24,2610 華航,19.45,-0.10,-0.51%,"-14,887"
25,0056 元大高股息,49.59,-0.03,-0.06%,"-13,411"
26,00992A主動群益科技創新,17.25,-0.22,-1.26%,"-13,354"
27,2449 京元電子,272.00,0.00,0.00%,"-13,026"
28,3231 緯創,152.50,-5.50,-3.48%,"-12,756"
29,3706 神達,86.50,+ 0.40,+0.46%,"-11,677"
30,009820元大納斯達克精選,9.92,-0.08,-0.80%,"-11,588"
31,1326 台化,46.25,+ 0.05,+0.11%,"-10,978"
32,2002 中鋼,18.55,-0.15,-0.80%,"-10,804"
33,2885 元大金,61.60,-0.70,-1.12%,"-10,275"
34,2886 兆豐金,43.40,0.00,0.00%,"-9,504"
35,2880 華南金,35.65,+ 0.30,+0.85%,"-8,859"
36,2812 台中銀,19.20,-0.20,-1.03%,"-8,182"
37,2308 台達電,"2,160.00",-40.00,-1.82%,"-7,355"
38,3711 日月光投控,544.00,+ 5.00,+0.93%,"-7,254"
39,1504 東元,68.40,-1.10,-1.58%,"-7,236"
40,8105 凌巨,20.45,-0.25,-1.21%,"-7,150"
41,1303 南亞,96.90,+ 2.10,+2.22%,"-7,144"
42,00991A主動復華未來50,18.59,-0.04,-0.21%,"-7,001"
43,1102 亞泥,34.50,+ 0.10,+0.29%,"-6,911"
44,5521 工信,10.25,-1.00,-8.89%,"-6,759"
45,2603 長榮,226.00,+ 3.00,+1.35%,"-6,725"
46,1605 華新,34.30,0.00,0.00%,"-6,628"
47,2371 大同,27.90,-0.35,-1.24%,"-6,430"
48,5871 中租-KY,123.00,+ 3.50,+2.93%,"-6,153"
49,4919 新唐,172.50,+ 13.50,+8.49%,"-5,999"
50,00406A主動中信台灣收益,9.64,-0.05,-0.52%,"-5,919"
