Rank,Stock,Price,Change,ChangePercent,NetSell
1,00632R元大台灣50反1,9.84,-0.11,-1.11%,"-191,938"
2,009816凱基台灣TOP50,16.04,+ 0.15,+0.94%,"-101,886"
3,3231 緯創,186.50,+ 3.50,+1.91%,"-100,782"
4,2324 仁寶,37.40,+ 0.05,+0.13%,"-90,966"
5,00919 群益台灣精選高息,32.11,+ 0.12,+0.38%,"-82,499"
6,00712 復華富時不動產,8.02,+ 0.01,+0.12%,"-74,380"
7,2634 漢翔,63.90,-1.10,-1.69%,"-66,954"
8,00685L群益臺灣加權正2,11.98,+ 0.25,+2.13%,"-66,437"
9,1101 台泥,24.45,+ 0.40,+1.66%,"-61,585"
10,2002 中鋼,18.70,+ 0.05,+0.27%,"-57,123"
11,1303 南亞,236.00,+ 12.00,+5.36%,"-54,043"
12,009828中信台日韓PCB,9.18,-0.18,-1.92%,"-49,425"
13,9904 寶成,24.80,+ 0.30,+1.22%,"-48,898"
14,6919 康霈*,82.90,+ 1.30,+1.59%,"-45,743"
15,0050 元大台灣50,108.05,+ 1.15,+1.08%,"-43,448"
16,8112 至上,82.80,+ 0.30,+0.36%,"-38,399"
17,2801 彰銀,29.60,+ 0.70,+2.42%,"-37,802"
18,6505 台塑化,86.20,+ 5.70,+7.08%,"-36,548"
19,00631L元大台灣50正2,36.41,+ 0.85,+2.39%,"-36,013"
20,3036 文曄,204.00,+ 13.00,+6.81%,"-34,252"
21,00918 大華優利高填息30,36.25,+ 0.57,+1.60%,"-30,758"
22,1409 新纖,24.80,+ 0.85,+3.55%,"-25,513"
23,00830 國泰費城半導體,80.45,+ 1.00,+1.26%,"-21,330"
24,8039 台虹,257.00,-18.50,-6.72%,"-21,084"
25,00929 復華台灣科技優息,28.56,+ 0.10,+0.35%,"-20,876"
26,2344 華邦電,170.00,+ 1.00,+0.59%,"-20,433"
27,2105 正新,30.10,+ 0.20,+0.67%,"-20,063"
28,2542 興富發,46.85,+ 0.95,+2.07%,"-19,819"
29,2303 聯電,147.50,+ 5.50,+3.87%,"-19,652"
30,4938 和碩,90.40,+ 1.40,+1.57%,"-19,499"
31,2327 國巨*,529.00,-7.00,-1.31%,"-19,390"
32,3605 宏致,140.00,0.00,0.00%,"-19,279"
33,2408 南亞科,488.00,-4.50,-0.91%,"-18,020"
34,009820元大納斯達克精選,9.82,+ 0.12,+1.24%,"-17,928"
35,1714 和桐,16.05,+ 0.45,+2.88%,"-15,841"
36,2301 光寶科,278.00,+ 1.00,+0.36%,"-15,352"
37,00406A主動中信台灣收益,9.31,-0.03,-0.32%,"-15,266"
38,2481 強茂,163.00,-5.50,-3.26%,"-15,247"
39,2486 一詮,229.00,-0.50,-0.22%,"-15,058"
40,2449 京元電子,265.00,+ 3.50,+1.34%,"-14,875"
41,2308 台達電,"1,685.00",-25.00,-1.46%,"-14,834"
42,00680L元大美債20正2,6.20,+ 0.01,+0.16%,"-14,360"
43,5388 中磊,73.90,+ 2.00,+2.78%,"-14,248"
44,00961 FT臺灣永續高息,13.31,+ 0.14,+1.06%,"-14,028"
45,3033 威健,41.80,+ 0.30,+0.72%,"-13,419"
46,4763 材料*-KY,47.70,+ 2.80,+6.24%,"-13,249"
47,4958 臻鼎-KY,476.00,-17.50,-3.55%,"-13,173"
48,2313 華通,218.50,-6.50,-2.89%,"-13,143"
49,6669 緯穎,"2,135.00",-30.00,-1.39%,"-12,896"
50,4906 正文,36.10,+ 0.55,+1.55%,"-12,285"
