Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,2303 聯電,118.50,+ 0.50,+0.42%,"53,630","166,940","-113,310"
2,00631L元大台灣50正2,32.15,-0.47,-1.44%,"33,674","95,396","-61,721"
3,00878 國泰永續高股息,32.57,0.00,0.00%,"16,467","67,017","-50,549"
4,00881 國泰台灣科技龍頭,50.90,+ 0.05,+0.10%,"9,747","51,226","-41,478"
5,009826貝萊德世界股票,10.18,+ 0.10,+0.99%,"28,693","69,209","-40,515"
6,2834 臺企銀,16.90,+ 0.20,+1.20%,"45,060","84,327","-39,267"
7,3481 群創,47.80,+ 2.00,+4.37%,"25,847","62,211","-36,364"
8,0050 元大台灣50,100.65,-1.35,-1.32%,"54,321","88,580","-34,258"
9,00685L群益臺灣加權正2,10.49,-0.07,-0.66%,"45,170","73,284","-28,113"
10,1101 台泥,23.55,-0.25,-1.05%,"13,134","40,867","-27,732"
11,00632R元大台灣50反1,10.63,+ 0.03,+0.28%,"227,613","254,114","-26,500"
12,1303 南亞,170.50,+ 5.50,+3.33%,"40,503","66,601","-26,098"
13,2330 台積電,"2,320.00",-50.00,-2.11%,"9,941","31,294","-21,353"
14,2812 台中銀,18.90,-0.10,-0.53%,"23,599","42,895","-19,295"
15,00953B群益優選非投等債,9.77,+ 0.01,+0.10%,"23,670","42,946","-19,276"
16,1718 中纖,9.99,+ 0.39,+4.06%,"12,746","31,740","-18,993"
17,2002 中鋼,18.85,0.00,0.00%,"10,195","23,848","-13,653"
18,9904 寶成,23.75,-0.55,-2.26%,"12,381","25,483","-13,102"
19,00891 中信關鍵半導體,33.86,+ 0.14,+0.42%,"14,022","26,126","-12,103"
20,00984D主動聯博全球非投,10.16,+ 0.02,+0.20%,"15,221","26,559","-11,337"
21,00923 群益台ESG低碳50,40.20,-0.19,-0.47%,"4,240","14,933","-10,693"
22,00961 FT臺灣永續高息,13.03,+ 0.11,+0.85%,"5,036","14,284","-9,248"
23,00712 復華富時不動產,8.83,-0.01,-0.11%,"8,429","17,644","-9,215"
24,8150 南茂,82.50,+ 4.90,+6.31%,"8,677","16,280","-7,602"
25,1326 台化,58.20,+ 1.90,+3.37%,"8,305","15,222","-6,916"
26,00919 群益台灣精選高息,29.51,+ 0.06,+0.20%,"24,748","31,444","-6,695"
27,2801 彰銀,25.20,-0.20,-0.79%,"61,363","67,939","-6,575"
28,1314 中石化,7.65,-0.01,-0.13%,"9,695","16,266","-6,570"
29,1102 亞泥,32.40,-0.30,-0.92%,"7,608","14,114","-6,505"
30,2412 中華電,136.50,-2.50,-1.80%,"6,651","13,109","-6,458"
31,2892 第一金,35.30,-0.65,-1.81%,"53,125","59,534","-6,408"
32,6770 力積電,60.10,+ 5.40,+9.87%,"57,278","63,673","-6,394"
33,3711 日月光投控,585.00,-25.00,-4.10%,"21,220","26,997","-5,776"
34,3090 日電貿,144.00,+ 6.50,+4.73%,"3,831","9,555","-5,723"
35,9907 統一實,14.75,-0.30,-1.99%,"2,460","7,945","-5,485"
36,00929 復華台灣科技優息,28.15,+ 0.58,+2.10%,"17,213","22,678","-5,464"
37,2634 漢翔,60.50,-0.20,-0.33%,"4,417","9,862","-5,444"
38,4958 臻鼎-KY,444.00,+ 22.50,+5.34%,"9,260","14,483","-5,222"
39,2889 國票金,15.40,-0.15,-0.96%,"6,007","11,153","-5,145"
40,2327 國巨*,566.00,+ 14.00,+2.54%,"17,963","22,962","-4,998"
41,0052 富邦科技,58.65,-0.50,-0.85%,"18,809","23,789","-4,979"
42,1301 台塑,55.30,+ 1.50,+2.79%,"8,124","12,882","-4,757"
43,2492 華新科,259.50,+ 20.00,+8.35%,"5,649","9,695","-4,045"
44,00680L元大美債20正2,6.45,-0.03,-0.46%,"11,037","14,990","-3,953"
45,1216 統一,73.90,+ 0.90,+1.23%,"26,216","30,039","-3,822"
46,2481 強茂,130.00,+ 1.00,+0.78%,"8,307","11,836","-3,528"
47,2883 凱基金,30.55,+ 0.15,+0.49%,"29,715","33,199","-3,483"
48,2308 台達電,"1,620.00",+ 40.00,+2.53%,"9,606","12,926","-3,319"
49,1714 和桐,14.55,+ 0.20,+1.39%,"7,855","11,166","-3,311"
50,2820 華票,16.30,-0.20,-1.21%,"3,204","6,494","-3,289"
