Rank,Stock,Price,Change,ChangePercent,NetSell
1,2892 第一金,33.20,+ 0.45,+1.37%,"-124,665"
2,2801 彰銀,23.85,-0.15,-0.63%,"-112,531"
3,2886 兆豐金,46.15,+ 0.05,+0.11%,"-96,560"
4,2337 旺宏,143.50,-12.00,-7.72%,"-79,220"
5,2890 永豐金,40.00,+ 0.10,+0.25%,"-68,850"
6,1101 台泥,23.00,-0.25,-1.08%,"-65,447"
7,2344 華邦電,190.00,-17.50,-8.43%,"-65,209"
8,2002 中鋼,18.65,-0.15,-0.80%,"-63,529"
9,6770 力積電,74.30,-5.40,-6.78%,"-63,446"
10,2610 華航,22.55,-1.15,-4.85%,"-54,175"
11,2317 鴻海,248.00,-3.00,-1.20%,"-43,499"
12,3702 大聯大,110.00,+ 3.00,+2.80%,"-39,958"
13,2618 長榮航,43.90,-1.00,-2.23%,"-39,841"
14,2027 大成鋼,41.50,+ 1.15,+2.85%,"-30,322"
15,2412 中華電,141.50,0.00,0.00%,"-27,859"
16,4904 遠傳,103.50,-1.50,-1.43%,"-26,718"
17,2884 玉山金,32.90,-0.15,-0.45%,"-23,646"
18,8112 至上,89.70,-2.70,-2.92%,"-23,081"
19,2408 南亞科,421.00,-31.50,-6.96%,"-23,012"
20,3045 台灣大,118.00,+ 1.50,+1.29%,"-22,709"
21,1402 遠東新,28.30,-0.20,-0.70%,"-22,659"
22,2891 中信金,70.60,-0.40,-0.56%,"-21,772"
23,2633 台灣高鐵,26.50,0.00,0.00%,"-21,556"
24,3231 緯創,159.50,+ 1.00,+0.63%,"-20,864"
25,2845 遠東銀,13.00,0.00,0.00%,"-17,377"
26,2542 興富發,42.35,-0.70,-1.63%,"-15,848"
27,1718 中纖,12.40,-1.05,-7.81%,"-14,896"
28,5876 上海商銀,42.40,-0.30,-0.70%,"-14,238"
29,00919 群益台灣精選高息,29.37,-0.13,-0.44%,"-11,779"
30,1605 華新,35.75,-1.45,-3.90%,"-11,098"
31,2867 三商壽,8.25,-0.09,-1.08%,"-11,098"
32,00997A主動群益美國增長,14.56,+ 0.25,+1.75%,"-11,096"
33,2356 英業達,66.90,+ 0.30,+0.45%,"-10,596"
34,2347 聯強,93.60,+ 2.50,+2.74%,"-10,015"
35,5469 瀚宇博,86.60,-2.70,-3.02%,"-8,669"
36,2834 臺企銀,17.60,-0.15,-0.85%,"-8,566"
37,2887 台新新光金,33.35,+ 0.10,+0.30%,"-8,482"
38,2377 微星,145.50,-0.50,-0.34%,"-8,324"
39,2313 華通,220.00,-12.50,-5.38%,"-8,280"
40,3189 景碩,888.00,-3.00,-0.34%,"-8,064"
41,8926 台汽電,74.30,-2.00,-2.62%,"-8,062"
42,2903 遠百,21.80,+ 0.05,+0.23%,"-7,990"
43,9945 潤泰新,26.60,-0.20,-0.75%,"-7,342"
44,00953B群益優選非投等債,9.71,+ 0.01,+0.10%,"-7,213"
45,2426 鼎元,72.10,-4.00,-5.26%,"-6,783"
46,2489 瑞軒,40.90,-2.40,-5.54%,"-6,619"
47,2504 國產,33.30,+ 0.05,+0.15%,"-6,461"
48,6269 台郡,65.50,-5.50,-7.75%,"-6,104"
49,9904 寶成,25.00,-0.35,-1.38%,"-5,963"
50,00927 群益半導體收益,42.48,+ 0.73,+1.75%,"-5,923"
