Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00878 國泰永續高股息,32.38,-0.36,-1.10%,"46,835","248,004","-201,169"
2,00881 國泰台灣科技龍頭,49.48,-1.07,-2.12%,"47,183","235,193","-188,010"
3,00406A主動中信台灣收益,9.68,-0.16,-1.63%,"49,476","197,465","-147,989"
4,00961 FT臺灣永續高息,13.00,-0.11,-0.84%,"29,667","160,081","-130,413"
5,00929 復華台灣科技優息,28.87,-0.33,-1.13%,"25,077","132,747","-107,670"
6,00632R元大台灣50反1,10.13,+ 0.16,+1.60%,"102,541","185,970","-83,428"
7,00891 中信關鍵半導體,33.88,-0.80,-2.31%,"17,590","87,174","-69,583"
8,00984D主動聯博全球非投,10.05,-0.03,-0.30%,"32,897","92,390","-59,493"
9,00953B群益優選非投等債,9.66,-0.01,-0.10%,"48,245","88,686","-40,441"
10,2337 旺宏,122.00,-7.50,-5.79%,"34,288","71,644","-37,356"
11,009826貝萊德世界股票,10.18,-0.10,-0.97%,"24,669","61,899","-37,229"
12,00923 群益台ESG低碳50,39.18,-0.66,-1.66%,"9,492","46,471","-36,978"
13,2885 元大金,64.00,-1.70,-2.59%,"34,151","66,065","-31,913"
14,2327 國巨*,576.00,-32.00,-5.26%,"10,057","37,899","-27,842"
15,2002 中鋼,18.95,+ 0.10,+0.53%,"19,690","47,520","-27,830"
16,2317 鴻海,249.00,-6.00,-2.35%,"29,040","53,492","-24,452"
17,00664R國泰臺灣加權反1,1.64,+ 0.02,+1.23%,"41,496","63,070","-21,573"
18,2303 聯電,119.00,-2.50,-2.06%,"40,792","61,332","-20,539"
19,3231 緯創,181.00,-6.00,-3.21%,"26,674","43,627","-16,953"
20,00982A主動群益台灣強棒,22.14,-0.67,-2.94%,"18,690","34,433","-15,742"
21,00673R期元大S＆P原油反1,12.32,-0.48,-3.75%,"14,412","29,628","-15,216"
22,2834 臺企銀,16.50,+ 0.20,+1.23%,"25,535","40,009","-14,473"
23,2377 微星,148.00,-1.50,-1.00%,"8,911","22,667","-13,755"
24,2492 華新科,282.00,-9.50,-3.26%,"13,012","25,529","-12,517"
25,1717 長興,70.50,-1.30,-1.81%,"4,412","16,005","-11,593"
26,2610 華航,20.10,-0.15,-0.74%,"30,918","42,450","-11,531"
27,2449 京元電子,236.00,-12.50,-5.03%,"8,973","19,945","-10,972"
28,3702 大聯大,106.50,-4.50,-4.05%,"8,208","19,178","-10,970"
29,8112 至上,90.30,-3.20,-3.42%,"6,571","17,375","-10,804"
30,00985B群益ESG投等債0-5,10.24,-0.02,-0.19%,"14,371","22,458","-8,087"
31,8150 南茂,89.10,-2.40,-2.62%,"14,039","21,903","-7,863"
32,5388 中磊,78.10,-1.20,-1.51%,"2,845","10,404","-7,559"
33,2481 強茂,139.50,-5.00,-3.46%,"9,139","16,566","-7,426"
34,00945B凱基美國非投等債,14.46,-0.02,-0.14%,"6,598","13,935","-7,337"
35,00980A主動野村臺灣優選,24.47,-0.51,-2.04%,"21,350","28,603","-7,252"
36,2645 長榮航太,180.00,-2.00,-1.10%,"3,838","11,021","-7,183"
37,00753L中信中國50正2,9.46,-0.19,-1.97%,"10,642","17,433","-6,791"
38,5871 中租-KY,109.50,+ 1.00,+0.92%,"4,396","11,129","-6,733"
39,00712 復華富時不動產,8.83,-0.04,-0.45%,"9,358","15,510","-6,152"
40,00927 群益半導體收益,35.65,-0.75,-2.06%,"10,325","16,427","-6,102"
41,00918 大華優利高填息30,33.79,-0.30,-0.88%,"10,596","16,624","-6,027"
42,2353 宏碁,30.55,-0.90,-2.86%,"24,919","30,910","-5,990"
43,2406 國碩,28.75,-0.75,-2.54%,"3,053","8,673","-5,620"
44,1477 聚陽,197.50,-7.00,-3.42%,"3,327","8,865","-5,538"
45,2332 友訊,21.00,-1.00,-4.55%,"10,494","16,031","-5,537"
46,00637L元大滬深300正2,20.82,-0.20,-0.95%,"22,253","27,546","-5,293"
47,8261 富鼎,186.50,-9.00,-4.60%,"2,949","8,142","-5,193"
48,00686R群益臺灣加權反1,1.00,+ 0.01,+1.01%,"19,855","25,046","-5,190"
49,4938 和碩,91.00,+ 0.70,+0.78%,"18,198","23,383","-5,184"
50,2101 南港,32.00,+ 0.10,+0.31%,"3,814","8,887","-5,073"
