Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,009816凱基台灣TOP50,15.74,+ 0.31,+2.01%,"142,424","391,982","-249,558"
2,00631L元大台灣50正2,39.22,+ 1.31,+3.46%,"138,590","364,112","-225,521"
3,3481 群創,59.40,+ 3.20,+5.69%,"679,757","896,773","-217,015"
4,2303 聯電,130.50,-11.00,-7.77%,"365,984","558,865","-192,881"
5,00919 群益台灣精選高息,30.78,+ 0.48,+1.58%,"107,184","275,857","-168,673"
6,00918 大華優利高填息30,31.73,+ 0.32,+1.02%,"75,446","211,872","-136,425"
7,00991A主動復華未來50,19.99,+ 0.18,+0.91%,"120,921","256,465","-135,543"
8,00988A主動統一全球創新,22.66,+ 0.96,+4.42%,"133,804","259,134","-125,329"
9,0050 元大台灣50,107.60,+ 1.90,+1.80%,"114,696","212,119","-97,422"
10,2344 華邦電,177.50,-7.00,-3.79%,"236,573","306,653","-70,079"
11,00990A主動元大AI新經濟,21.11,+ 0.94,+4.66%,"55,359","123,504","-68,144"
12,00712 復華富時不動產,8.76,0.00,0.00%,"36,489","103,760","-67,271"
13,00632R元大台灣50反1,10.02,-0.17,-1.67%,"119,102","184,948","-65,846"
14,2313 華通,266.50,-4.00,-1.48%,"48,394","95,738","-47,343"
15,00981A主動統一台股增長,31.81,+ 0.48,+1.53%,"276,048","320,397","-44,349"
16,00984D主動聯博全球非投,10.03,-0.01,-0.10%,"31,647","68,879","-37,232"
17,2002 中鋼,19.40,+ 0.45,+2.37%,"75,406","110,907","-35,501"
18,1802 台玻,71.80,+ 0.80,+1.13%,"65,804","99,568","-33,764"
19,9105 泰金寶-DR,11.55,+ 1.05,+10.00%,"109,638","139,159","-29,521"
20,00935 野村臺灣新科技50,62.65,+ 0.65,+1.05%,"15,009","42,167","-27,157"
21,00896 中信綠能及電動車,30.08,+ 0.54,+1.83%,"15,429","41,321","-25,891"
22,2489 瑞軒,50.10,+ 2.30,+4.81%,"18,996","43,373","-24,377"
23,1717 長興,78.10,-0.60,-0.76%,"14,258","34,357","-20,099"
24,3711 日月光投控,618.00,+ 28.00,+4.75%,"34,292","53,172","-18,880"
25,9904 寶成,26.50,+ 0.40,+1.53%,"24,333","42,474","-18,140"
26,3714 富采,70.00,+ 0.80,+1.16%,"11,180","28,381","-17,200"
27,2355 敬鵬,59.30,-0.80,-1.33%,"10,981","27,630","-16,648"
28,00664R國泰臺灣加權反1,1.62,-0.02,-1.22%,"39,143","54,591","-15,447"
29,6239 力成,343.00,-4.00,-1.15%,"31,155","46,327","-15,171"
30,3673 TPK-KY,94.00,+ 2.00,+2.17%,"13,703","28,845","-15,141"
31,2812 台中銀,19.25,+ 0.55,+2.94%,"30,419","43,808","-13,389"
32,8110 華東,60.10,-1.50,-2.44%,"13,476","26,800","-13,324"
33,2474 可成,257.00,+ 11.50,+4.68%,"37,712","50,760","-13,047"
34,00961 FT臺灣永續高息,13.47,+ 0.10,+0.75%,"14,319","27,000","-12,680"
35,3048 益登,69.20,-6.00,-7.98%,"19,518","31,935","-12,416"
36,2369 菱生,35.50,-1.15,-3.14%,"13,890","26,014","-12,124"
37,2312 金寶,43.40,+ 2.10,+5.08%,"41,041","52,977","-11,936"
38,2327 國巨*,820.00,-26.00,-3.07%,"35,595","46,912","-11,316"
39,4927 泰鼎-KY,52.00,-0.60,-1.14%,"7,281","18,149","-10,867"
40,2208 台船,18.20,+ 0.25,+1.39%,"23,568","34,172","-10,603"
41,00916 國泰全球品牌50,31.20,+ 0.11,+0.35%,"7,143","17,471","-10,328"
42,2633 台灣高鐵,25.75,+ 0.45,+1.78%,"112,460","122,671","-10,210"
43,2301 光寶科,250.00,+ 22.50,+9.89%,"63,282","72,808","-9,525"
44,00910 第一金太空衛星,80.00,+ 0.15,+0.19%,"4,930","14,074","-9,144"
45,1102 亞泥,34.20,+ 0.40,+1.18%,"111,613","120,623","-9,010"
46,8261 富鼎,171.00,+ 3.50,+2.09%,"7,165","16,141","-8,975"
47,2548 華固,101.00,-3.50,-3.35%,"11,406","20,255","-8,849"
48,009819中信數據及電力,11.55,+ 0.50,+4.52%,"45,440","54,135","-8,695"
49,00735 國泰臺韓科技,119.65,+ 3.20,+2.75%,"5,528","14,080","-8,551"
50,2426 鼎元,74.30,+ 2.80,+3.92%,"14,176","22,552","-8,375"
