Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2886 兆豐金,49.55,-0.85,-1.69%,"54,041"
2,5880 合庫金,26.65,-0.05,-0.19%,"52,443"
3,2409 友達,26.80,+ 0.25,+0.94%,"50,960"
4,2324 仁寶,41.60,+ 2.85,+7.35%,"45,551"
5,2845 遠東銀,13.65,0.00,0.00%,"42,232"
6,2892 第一金,37.30,+ 0.45,+1.22%,"40,165"
7,2889 國票金,16.60,+ 0.15,+0.91%,"38,226"
8,2812 台中銀,19.35,-0.10,-0.51%,"34,434"
9,3231 緯創,198.00,+ 9.50,+5.04%,"33,754"
10,2885 元大金,69.80,+ 1.30,+1.90%,"25,990"
11,2880 華南金,44.00,+ 0.55,+1.27%,"24,063"
12,2884 玉山金,43.55,+ 0.35,+0.81%,"24,042"
13,00403A主動統一升級50,10.26,+ 0.20,+1.99%,"23,603"
14,00878 國泰永續高股息,34.11,+ 0.53,+1.58%,"20,081"
15,00990A主動元大AI新經濟,14.96,+ 0.31,+2.12%,"19,673"
16,2356 英業達,67.50,+ 2.50,+3.85%,"17,099"
17,2382 廣達,345.00,+ 10.00,+2.99%,"16,325"
18,2317 鴻海,256.00,+ 8.50,+3.43%,"15,666"
19,3045 台灣大,118.00,0.00,0.00%,"14,393"
20,2377 微星,161.50,+ 11.00,+7.31%,"13,794"
21,2610 華航,20.45,-0.10,-0.49%,"13,427"
22,2464 盟立,211.00,-11.00,-4.95%,"12,692"
23,5876 上海商銀,46.30,+ 0.35,+0.76%,"12,408"
24,2353 宏碁,32.70,+ 1.45,+4.64%,"12,102"
25,2412 中華電,137.50,-0.50,-0.36%,"12,042"
26,3714 富采,66.80,+ 5.30,+8.62%,"11,128"
27,2891 中信金,68.40,+ 0.90,+1.33%,"10,249"
28,00988A主動統一全球創新,15.99,+ 0.46,+2.96%,"10,229"
29,2897 王道銀行,10.85,-0.05,-0.46%,"9,155"
30,2883 凱基金,36.70,+ 0.80,+2.23%,"8,756"
31,2354 鴻準,65.60,+ 1.90,+2.98%,"8,469"
32,00405A主動富邦台灣龍耀,8.68,+ 0.11,+1.28%,"8,342"
33,009824群益美國科技巨頭,10.15,+ 0.18,+1.81%,"7,488"
34,2492 華新科,298.50,+ 27.00,+9.94%,"6,995"
35,3481 群創,48.50,+ 0.40,+0.83%,"6,716"
36,2455 全新,528.00,+ 3.00,+0.57%,"6,703"
37,2609 陽明,58.20,+ 0.40,+0.69%,"6,572"
38,1216 統一,75.60,0.00,0.00%,"6,543"
39,00900 富邦特選高股息30,19.75,+ 0.22,+1.13%,"6,422"
40,2801 彰銀,26.60,0.00,0.00%,"6,299"
41,2890 永豐金,42.85,+ 0.25,+0.59%,"6,194"
42,2881 富邦金,150.50,+ 3.50,+2.38%,"6,001"
43,4904 遠傳,104.00,+ 0.50,+0.48%,"5,961"
44,2426 鼎元,104.50,+ 9.50,+10.00%,"5,705"
45,00715L期街口布蘭特正2,57.00,+ 0.95,+1.69%,"5,694"
46,1301 台塑,66.00,+ 0.30,+0.46%,"5,543"
47,0056 元大高股息,55.40,+ 0.90,+1.65%,"5,306"
48,2347 聯強,88.00,+ 1.60,+1.85%,"5,105"
49,2820 華票,17.10,+ 0.05,+0.29%,"4,932"
50,2618 長榮航,42.50,-0.30,-0.70%,"4,864"
