Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,32.00,+ 0.72,+2.30%,"138,123"
2,00403A主動統一升級50,11.15,+ 0.13,+1.18%,"98,538"
3,2303 聯電,169.00,+ 4.50,+2.74%,"94,750"
4,2882 國泰金,95.00,-3.30,-3.36%,"54,568"
5,00631L元大台灣50正2,39.48,+ 1.06,+2.76%,"49,500"
6,1102 亞泥,35.10,+ 0.10,+0.29%,"48,801"
7,00712 復華富時不動產,8.80,-0.04,-0.45%,"42,083"
8,2883 凱基金,28.30,-0.40,-1.39%,"41,497"
9,2409 友達,30.65,-2.05,-6.27%,"39,065"
10,1314 中石化,8.38,+ 0.02,+0.24%,"37,231"
11,1802 台玻,71.10,-3.70,-4.95%,"36,818"
12,2353 宏碁,32.10,-1.00,-3.02%,"33,133"
13,009816凱基台灣TOP50,15.83,+ 0.18,+1.15%,"30,144"
14,2406 國碩,40.20,-1.60,-3.83%,"25,843"
15,2881 富邦金,122.50,-3.00,-2.39%,"24,749"
16,8150 南茂,107.00,+ 7.50,+7.54%,"22,235"
17,2449 京元電子,331.00,-6.50,-1.93%,"20,762"
18,6239 力成,335.50,-2.00,-0.59%,"17,954"
19,00999A主動野村臺灣高息,11.01,+ 0.16,+1.47%,"16,419"
20,00990A主動元大AI新經濟,21.23,+ 0.45,+2.17%,"14,739"
21,3036 文曄,211.00,-3.00,-1.40%,"14,615"
22,3711 日月光投控,703.00,+ 23.00,+3.38%,"13,949"
23,8033 雷虎,186.00,+ 16.50,+9.73%,"13,726"
24,1303 南亞,183.00,+ 16.50,+9.91%,"12,822"
25,2603 長榮,185.50,+ 1.00,+0.54%,"12,473"
26,2634 漢翔,56.20,-0.40,-0.71%,"10,833"
27,1710 東聯,18.40,+ 1.65,+9.85%,"10,209"
28,00940 元大台灣價值高息,12.62,-0.03,-0.24%,"9,995"
29,2464 盟立,190.00,+ 17.00,+9.83%,"9,530"
30,3005 神基,106.50,+ 5.50,+5.45%,"9,434"
31,00918 大華優利高填息30,31.84,-0.29,-0.90%,"9,194"
32,00662 富邦NASDAQ,123.65,+ 1.15,+0.94%,"8,910"
33,4938 和碩,82.60,-1.20,-1.43%,"8,716"
34,2484 希華,79.80,+ 7.20,+9.92%,"8,114"
35,2363 矽統,73.50,+ 4.50,+6.52%,"7,532"
36,2515 中工,13.30,+ 0.25,+1.92%,"7,489"
37,8046 南電,"1,175.00",-10.00,-0.84%,"7,244"
38,00983A主動中信ARK創新,12.35,+ 0.01,+0.08%,"6,448"
39,00991A主動復華未來50,20.87,+ 0.21,+1.02%,"6,245"
40,3413 京鼎,332.00,+ 1.50,+0.45%,"6,223"
41,00865B國泰US短期公債,48.55,+ 0.03,+0.06%,"5,983"
42,9907 統一實,15.45,+ 0.30,+1.98%,"5,976"
43,6257 矽格,245.00,+ 8.00,+3.38%,"5,974"
44,00982A主動群益台灣強棒,24.98,+ 0.37,+1.50%,"5,974"
45,2105 正新,30.10,+ 0.15,+0.50%,"5,907"
46,5880 合庫金,24.85,0.00,0.00%,"5,665"
47,009805新光美國電力基建,17.34,+ 0.29,+1.70%,"5,508"
48,6005 群益證,37.65,-0.60,-1.57%,"5,470"
49,2492 華新科,603.00,+ 38.00,+6.73%,"5,330"
50,00407A主動凱基台灣,9.95,+ 0.10,+1.02%,"5,169"
