Rank,Stock,Price,Change,ChangePercent,NetSell
1,3481 群創,45.70,-3.40,-6.92%,"-195,014"
2,2892 第一金,27.70,+ 0.10,+0.36%,"-129,040"
3,2409 友達,22.00,-2.40,-9.84%,"-120,015"
4,2887 台新新光金,23.60,+ 0.30,+1.29%,"-74,522"
5,2880 華南金,30.15,-0.40,-1.31%,"-70,375"
6,2618 長榮航,35.20,-0.25,-0.71%,"-50,514"
7,2382 廣達,316.50,0.00,0.00%,"-39,419"
8,2801 彰銀,20.15,-0.05,-0.25%,"-34,803"
9,2883 凱基金,21.55,-0.10,-0.46%,"-34,776"
10,1102 亞泥,33.25,-0.35,-1.04%,"-33,321"
11,2886 兆豐金,39.40,-0.10,-0.25%,"-32,056"
12,1101 台泥,23.95,-0.35,-1.44%,"-30,282"
13,2356 英業達,62.60,-2.80,-4.28%,"-29,991"
14,00990A主動元大AI新經濟,19.38,-0.12,-0.62%,"-28,869"
15,1216 統一,70.80,-0.40,-0.56%,"-28,626"
16,3045 台灣大,110.50,-1.00,-0.90%,"-27,129"
17,2633 台灣高鐵,25.05,-0.25,-0.99%,"-26,644"
18,2890 永豐金,29.55,+ 0.60,+2.07%,"-23,164"
19,2412 中華電,136.00,-0.50,-0.37%,"-22,649"
20,2834 臺企銀,16.00,+ 0.10,+0.63%,"-20,237"
21,8150 南茂,85.40,-1.40,-1.61%,"-19,883"
22,9904 寶成,25.55,-0.10,-0.39%,"-18,338"
23,2884 玉山金,31.15,+ 0.25,+0.81%,"-15,472"
24,5880 合庫金,22.70,+ 0.05,+0.22%,"-15,444"
25,00988A主動統一全球創新,21.92,-0.16,-0.72%,"-15,177"
26,2515 中工,12.85,-0.30,-2.28%,"-14,709"
27,2610 華航,18.65,-0.20,-1.06%,"-14,536"
28,2002 中鋼,19.50,-0.45,-2.26%,"-14,214"
29,1301 台塑,44.75,-0.05,-0.11%,"-13,902"
30,2105 正新,31.60,-0.35,-1.10%,"-13,347"
31,2912 統一超,209.50,-3.00,-1.41%,"-13,170"
32,8112 至上,83.30,-0.10,-0.12%,"-12,919"
33,2355 敬鵬,65.10,-1.90,-2.84%,"-12,812"
34,00997A主動群益美國增長,13.03,-0.05,-0.38%,"-12,077"
35,4904 遠傳,94.00,-0.20,-0.21%,"-10,794"
36,5871 中租-KY,107.00,-2.00,-1.83%,"-10,543"
37,2402 毅嘉,70.10,+ 2.30,+3.39%,"-9,670"
38,1326 台化,44.50,-0.45,-1.00%,"-9,540"
39,6116 彩晶,13.65,+ 0.65,+5.00%,"-9,283"
40,5876 上海商銀,39.45,-0.30,-0.75%,"-8,614"
41,4958 臻鼎-KY,540.00,+ 11.00,+2.08%,"-7,657"
42,2353 宏碁,31.90,-0.60,-1.85%,"-7,646"
43,6505 台塑化,49.30,-0.20,-0.40%,"-7,514"
44,2401 凌陽,30.10,+ 0.65,+2.21%,"-7,498"
45,4938 和碩,81.40,+ 0.20,+0.25%,"-7,373"
46,4960 誠美材,34.25,-1.75,-4.86%,"-7,195"
47,2388 威盛,78.00,-6.20,-7.36%,"-6,965"
48,9945 潤泰新,23.65,+ 0.70,+3.05%,"-6,358"
49,1402 遠東新,26.05,-1.15,-4.23%,"-5,909"
50,2603 長榮,211.50,-2.50,-1.17%,"-5,900"
