Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2330 台積電,"2,425.00",+ 220.00,+9.98%,"166,661,984","114,098,819","52,563,164"
2,2308 台達電,"1,640.00",+ 110.00,+7.19%,"51,858,884","34,792,498","17,066,385"
3,00981A主動統一台股增長,26.13,+ 2.37,+9.97%,"22,774,713","11,969,445","10,805,268"
4,3231 緯創,176.00,+ 16.00,+10.00%,"23,937,749","13,441,184","10,496,565"
5,00991A主動復華未來50,15.41,+ 1.40,+9.99%,"12,153,049","3,230,659","8,922,389"
6,0050 元大台灣50,102.85,+ 9.35,+10.00%,"35,123,786","28,012,249","7,111,537"
7,2317 鴻海,250.50,+ 21.00,+9.15%,"24,664,339","17,818,235","6,846,103"
8,00631L元大台灣50正2,33.70,+ 5.32,+18.75%,"18,596,483","13,180,944","5,415,538"
9,2379 瑞昱,683.00,-14.00,-2.01%,"9,080,829","4,171,278","4,909,550"
10,2357 華碩,810.00,+ 73.00,+9.91%,"7,704,879","3,717,044","3,987,834"
11,2360 致茂,"2,100.00",+ 190.00,+9.95%,"12,606,194","10,019,165","2,587,028"
12,0052 富邦科技,59.70,+ 5.40,+9.94%,"4,356,156","1,909,620","2,446,535"
13,2404 漢唐,"1,100.00",+ 90.00,+8.91%,"4,514,881","2,229,533","2,285,347"
14,2395 研華,563.00,+ 16.00,+2.93%,"4,513,840","2,332,360","2,181,479"
15,6505 台塑化,70.80,-0.80,-1.12%,"4,962,405","2,867,916","2,094,488"
16,3042 晶技,149.50,+ 12.50,+9.12%,"3,530,981","1,710,783","1,820,197"
17,3034 聯詠,519.00,+ 28.00,+5.70%,"3,877,153","2,119,036","1,758,117"
18,00685L群益臺灣加權正2,10.83,+ 1.67,+18.23%,"6,386,386","4,741,470","1,644,916"
19,2634 漢翔,61.90,+ 3.30,+5.63%,"3,025,371","1,383,470","1,641,900"
20,2882 國泰金,101.50,+ 6.30,+6.62%,"4,144,310","2,631,875","1,512,434"
21,6166 凌華,113.00,-12.50,-9.96%,"1,851,985","376,958","1,475,027"
22,2332 友訊,21.25,-0.35,-1.62%,"2,526,346","1,066,150","1,460,195"
23,2883 凱基金,30.85,+ 1.90,+6.56%,"2,720,860","1,266,850","1,454,010"
24,2881 富邦金,130.00,+ 6.00,+4.84%,"4,269,035","2,827,336","1,441,698"
25,2887 台新新光金,35.95,+ 2.80,+8.45%,"3,394,653","1,978,172","1,416,481"
26,2885 元大金,68.10,+ 5.00,+7.92%,"3,421,837","2,082,916","1,338,920"
27,2377 微星,142.00,+ 6.00,+4.41%,"2,689,507","1,380,454","1,309,053"
28,00403A主動統一升級50,9.25,+ 0.78,+9.21%,"5,024,864","3,748,908","1,275,956"
29,3035 智原,149.50,-1.00,-0.66%,"2,956,688","1,718,202","1,238,485"
30,00992A主動群益科技創新,14.82,+ 1.34,+9.94%,"2,049,046","842,552","1,206,494"
31,6176 瑞儀,82.30,-2.50,-2.95%,"1,703,590","499,681","1,203,908"
32,3023 信邦,296.00,+ 23.00,+8.42%,"1,556,652","361,042","1,195,609"
33,6214 精誠,154.00,+ 10.50,+7.32%,"1,349,182","254,616","1,094,566"
34,2376 技嘉,336.50,+ 18.00,+5.65%,"2,783,113","1,699,385","1,083,727"
35,8261 富鼎,163.50,+ 5.50,+3.48%,"2,421,131","1,338,482","1,082,649"
36,1590 亞德客-KY,"1,325.00",-15.00,-1.12%,"2,747,065","1,696,326","1,050,739"
37,0056 元大高股息,49.48,+ 3.19,+6.89%,"4,525,073","3,541,160","983,913"
38,3026 禾伸堂,450.00,+ 22.50,+5.26%,"2,676,684","1,723,763","952,920"
39,2610 華航,22.40,+ 0.70,+3.23%,"1,720,999","783,617","937,382"
40,3661 世芯-KY,"3,060.00",+ 275.00,+9.87%,"9,855,512","8,935,334","920,177"
41,3045 台灣大,112.50,-1.50,-1.32%,"2,249,162","1,365,402","883,759"
42,2801 彰銀,25.20,+ 0.40,+1.61%,"1,832,688","974,774","857,914"
43,2618 長榮航,43.30,+ 1.55,+3.71%,"3,043,252","2,188,520","854,731"
44,2347 聯強,93.70,+ 7.60,+8.83%,"1,161,273","306,669","854,604"
45,6196 帆宣,468.00,+ 32.00,+7.34%,"1,393,995","564,546","829,449"
46,6446 藥華藥,"1,060.00",+ 35.00,+3.41%,"3,772,752","2,970,337","802,414"
47,1102 亞泥,33.00,-0.20,-0.60%,"1,098,354","369,482","728,871"
48,009816凱基台灣TOP50,14.65,+ 1.24,+9.25%,"4,122,797","3,402,054","720,743"
49,2412 中華電,139.50,-1.00,-0.71%,"3,300,627","2,592,766","707,861"
50,2105 正新,30.45,-0.10,-0.33%,"953,153","267,331","685,821"
