Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2887 台新新光金,20.90,-0.30,-1.42%,"1,850,198","1,493,746","356,451"
2,00919 群益台灣精選高息,22.46,-0.08,-0.35%,"676,452","394,661","281,791"
3,00878 國泰永續高股息,21.61,-0.08,-0.37%,"434,825","178,833","255,991"
4,2883 凱基金,17.70,-0.05,-0.28%,"477,565","251,830","225,734"
5,2303 聯電,50.00,-0.90,-1.77%,"586,302","364,066","222,235"
6,00900 富邦特選高股息30,13.61,-0.08,-0.58%,"265,731","106,391","159,340"
7,00712 復華富時不動產,9.22,+ 0.05,+0.55%,"335,920","188,952","146,967"
8,2884 玉山金,33.55,+ 0.25,+0.75%,"657,228","527,545","129,683"
9,2882 國泰金,76.70,+ 0.20,+0.26%,"413,531","298,193","115,338"
10,6770 力積電,39.00,-1.45,-3.58%,"729,739","626,641","103,098"
11,2867 三商壽,7.88,-0.01,-0.13%,"286,036","186,919","99,116"
12,2891 中信金,50.40,0.00,0.00%,"505,303","408,579","96,724"
13,00940 元大台灣價值高息,9.23,-0.04,-0.43%,"178,834","97,363","81,470"
14,00939 統一台灣高息動能,14.63,-0.06,-0.41%,"132,537","55,041","77,495"
15,3037 欣興,215.50,-5.00,-2.27%,"181,442","112,883","68,559"
16,00637L元大滬深300正2,20.84,+ 0.44,+2.16%,"263,131","199,379","63,751"
17,2890 永豐金,29.05,-0.25,-0.85%,"311,283","248,534","62,748"
18,2885 元大金,40.55,+ 0.55,+1.38%,"306,509","250,090","56,419"
19,00929 復華台灣科技優息,17.81,-0.18,-1.00%,"140,456","88,313","52,142"
20,2880 華南金,32.00,+ 0.10,+0.31%,"235,848","184,284","51,563"
21,00715L期街口布蘭特正2,19.81,+ 0.43,+2.22%,"326,916","283,927","42,989"
22,2881 富邦金,98.10,-0.10,-0.10%,"245,231","202,510","42,721"
23,00891 中信關鍵半導體,19.36,0.00,0.00%,"108,132","66,500","41,632"
24,00915 凱基優選高股息30,23.06,0.00,0.00%,"59,519","25,723","33,796"
25,2313 華通,101.50,+ 5.00,+5.18%,"164,010","133,770","30,240"
26,2834 臺企銀,16.20,-0.10,-0.61%,"134,130","103,961","30,169"
27,00941 中信上游半導體,17.36,+ 0.09,+0.52%,"59,868","30,865","29,003"
28,5880 合庫金,24.80,-0.05,-0.20%,"121,386","92,541","28,844"
29,00885 富邦越南,17.99,+ 0.43,+2.45%,"82,047","53,657","28,390"
30,2889 國票金,16.45,-0.10,-0.60%,"89,858","62,218","27,639"
31,00713 元大台灣高息低波,50.60,-0.30,-0.59%,"95,269","68,016","27,252"
32,2402 毅嘉,64.50,+ 2.70,+4.37%,"100,354","75,238","25,115"
33,5521 工信,23.10,+ 0.25,+1.09%,"87,661","62,917","24,744"
34,9904 寶成,30.50,-0.05,-0.16%,"90,337","70,031","20,306"
35,2801 彰銀,21.00,-0.15,-0.71%,"175,366","156,204","19,161"
36,009802富邦旗艦50,11.08,-0.02,-0.18%,"47,016","30,043","16,972"
37,2886 兆豐金,40.95,-0.25,-0.61%,"211,010","194,094","16,915"
38,6443 元晶,26.80,+ 1.95,+7.85%,"109,168","94,245","14,923"
39,2454 聯發科,"1,390.00",-10.00,-0.71%,"69,453","54,815","14,638"
40,1560 中砂,370.50,+ 4.50,+1.23%,"30,157","15,647","14,509"
41,00961 FT臺灣永續高息,9.33,-0.04,-0.43%,"38,908","26,520","12,388"
42,5522 遠雄,81.40,+ 5.10,+6.68%,"31,631","19,473","12,158"
43,00680L元大美債20正2,7.26,+ 0.04,+0.55%,"346,338","334,806","11,531"
44,1216 統一,77.30,-0.50,-0.64%,"164,672","153,691","10,980"
45,00927 群益半導體收益,20.95,-0.05,-0.24%,"32,668","21,945","10,723"
46,2845 遠東銀,12.90,-0.10,-0.77%,"66,740","56,182","10,557"
47,6139 亞翔,579.00,+ 13.00,+2.30%,"31,998","22,138","9,860"
48,2408 南亞科,176.50,-3.50,-1.94%,"231,910","222,182","9,728"
49,00936 台新永續高息中小,15.86,-0.06,-0.38%,"26,497","17,126","9,370"
50,1717 長興,41.95,+ 0.75,+1.82%,"48,036","39,023","9,012"
