Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,28.46,+ 0.88,+3.19%,"419,080"
2,00991A主動復華未來50,16.89,+ 0.56,+3.43%,"322,697"
3,3231 緯創,193.00,-2.00,-1.03%,"207,267"
4,2618 長榮航,43.80,0.00,0.00%,"206,995"
5,009816凱基台灣TOP50,15.00,+ 0.44,+3.02%,"188,466"
6,00632R元大台灣50反1,10.30,-0.33,-3.10%,"183,476"
7,00992A主動群益科技創新,16.55,+ 0.37,+2.29%,"141,695"
8,2610 華航,22.60,+ 0.15,+0.67%,"128,319"
9,00631L元大台灣50正2,34.15,+ 2.00,+6.22%,"120,879"
10,2002 中鋼,18.90,+ 0.05,+0.27%,"119,794"
11,2883 凱基金,31.60,+ 1.05,+3.44%,"117,385"
12,5880 合庫金,26.60,+ 0.05,+0.19%,"96,148"
13,2867 三商壽,9.77,+ 0.01,+0.10%,"69,555"
14,2324 仁寶,36.95,-0.05,-0.14%,"68,004"
15,2890 永豐金,39.55,-0.05,-0.13%,"66,085"
16,2317 鴻海,258.50,+ 8.50,+3.40%,"62,855"
17,2412 中華電,137.00,+ 0.50,+0.37%,"60,940"
18,1402 遠東新,26.70,-0.45,-1.66%,"59,505"
19,1216 統一,73.20,-0.70,-0.95%,"55,933"
20,00405A主動富邦台灣龍耀,8.05,+ 0.15,+1.90%,"55,562"
21,2884 玉山金,38.10,+ 0.10,+0.26%,"55,377"
22,2887 台新新光金,35.70,+ 0.15,+0.42%,"54,112"
23,2301 光寶科,249.00,-3.00,-1.19%,"49,202"
24,00400A主動國泰動能高息,13.69,+ 0.24,+1.78%,"47,980"
25,4904 遠傳,101.00,0.00,0.00%,"47,607"
26,5876 上海商銀,44.15,0.00,0.00%,"47,056"
27,0052 富邦科技,60.65,+ 2.00,+3.41%,"46,966"
28,2891 中信金,66.00,+ 1.20,+1.85%,"45,732"
29,2344 華邦電,169.00,+ 12.00,+7.64%,"43,607"
30,3045 台灣大,110.50,-0.50,-0.45%,"38,016"
31,2356 英業達,65.70,-0.30,-0.45%,"35,210"
32,4938 和碩,89.50,+ 1.10,+1.24%,"33,368"
33,009819中信數據及電力,10.42,+ 0.31,+3.07%,"28,914"
34,2313 華通,218.00,+ 19.50,+9.82%,"28,630"
35,00982A主動群益台灣強棒,22.33,+ 0.72,+3.33%,"26,419"
36,0056 元大高股息,51.45,+ 0.85,+1.68%,"26,384"
37,00988A主動統一全球創新,17.19,+ 0.96,+5.91%,"26,173"
38,00712 復華富時不動產,8.85,+ 0.02,+0.23%,"25,514"
39,00999A主動野村臺灣高息,10.75,+ 0.24,+2.28%,"24,832"
40,2845 遠東銀,13.30,0.00,0.00%,"24,315"
41,00980A主動野村臺灣優選,23.31,+ 0.65,+2.87%,"22,382"
42,00995A主動中信台灣卓越,16.62,+ 0.60,+3.75%,"22,347"
43,2615 萬海,85.40,-0.70,-0.81%,"20,642"
44,00929 復華台灣科技優息,28.78,+ 0.63,+2.24%,"19,272"
45,2885 元大金,69.40,+ 0.40,+0.58%,"19,238"
46,2408 南亞科,445.00,+ 9.00,+2.06%,"19,100"
47,2609 陽明,50.60,-0.40,-0.78%,"19,032"
48,1605 華新,34.85,+ 1.10,+3.26%,"17,440"
49,00918 大華優利高填息30,33.66,+ 0.41,+1.23%,"16,574"
50,00993A主動安聯台灣,12.81,+ 0.35,+2.81%,"16,467"
