Rank,Stock,Price,Change,ChangePercent,NetSell
1,2303 聯電,116.00,-5.50,-4.53%,"-127,628"
2,2834 臺企銀,16.50,-0.05,-0.30%,"-121,279"
3,2892 第一金,35.55,+ 0.05,+0.14%,"-88,668"
4,2801 彰銀,23.15,0.00,0.00%,"-83,638"
5,3481 群創,47.55,-2.45,-4.90%,"-74,919"
6,1303 南亞,188.00,+ 9.50,+5.32%,"-70,263"
7,2812 台中銀,18.65,+ 0.15,+0.81%,"-60,684"
8,2886 兆豐金,50.90,+ 0.60,+1.19%,"-54,446"
9,1718 中纖,9.91,-0.29,-2.84%,"-46,858"
10,00878 國泰永續高股息,32.81,-0.03,-0.09%,"-44,926"
11,2880 華南金,44.40,+ 0.35,+0.79%,"-42,784"
12,00881 國泰台灣科技龍頭,52.25,-0.50,-0.95%,"-34,616"
13,9904 寶成,23.90,+ 0.15,+0.63%,"-32,603"
14,2409 友達,24.55,0.00,0.00%,"-30,970"
15,2337 旺宏,121.50,-7.50,-5.81%,"-27,696"
16,00712 復華富時不動產,8.76,-0.04,-0.45%,"-24,474"
17,2327 國巨*,540.00,-30.00,-5.26%,"-24,227"
18,2344 華邦電,163.50,-7.50,-4.39%,"-22,103"
19,3036 文曄,211.50,-22.00,-9.42%,"-20,399"
20,4958 臻鼎-KY,473.00,-9.00,-1.87%,"-20,032"
21,1714 和桐,15.75,-0.45,-2.78%,"-19,157"
22,6005 群益證,33.85,-0.70,-2.03%,"-17,936"
23,5880 合庫金,26.20,+ 0.10,+0.38%,"-17,601"
24,3711 日月光投控,585.00,-10.00,-1.68%,"-17,142"
25,2449 京元電子,242.00,-7.00,-2.81%,"-16,446"
26,1101 台泥,24.35,0.00,0.00%,"-16,377"
27,6770 力積電,65.50,-1.10,-1.65%,"-15,787"
28,2492 華新科,251.00,-5.50,-2.14%,"-14,365"
29,2330 台積電,"2,370.00",+ 5.00,+0.21%,"-13,265"
30,2382 廣達,298.00,-4.00,-1.32%,"-11,735"
31,6239 力成,262.50,-7.00,-2.60%,"-11,605"
32,2884 玉山金,38.15,+ 0.20,+0.53%,"-11,319"
33,6116 彩晶,13.55,-0.45,-3.21%,"-11,146"
34,8150 南茂,86.30,-0.60,-0.69%,"-10,931"
35,2889 國票金,15.30,0.00,0.00%,"-10,739"
36,00891 中信關鍵半導體,34.75,-0.34,-0.97%,"-10,269"
37,2489 瑞軒,30.85,-0.85,-2.68%,"-10,211"
38,009820元大納斯達克精選,9.95,0.00,0.00%,"-10,012"
39,2481 強茂,133.00,-6.00,-4.32%,"-9,597"
40,00980A主動野村臺灣優選,23.57,-0.16,-0.67%,"-9,567"
41,1326 台化,58.90,+ 0.80,+1.38%,"-7,815"
42,2633 台灣高鐵,25.80,0.00,0.00%,"-7,709"
43,3048 益登,57.50,-0.90,-1.54%,"-7,679"
44,2882 國泰金,99.40,+ 1.90,+1.95%,"-7,331"
45,2845 遠東銀,13.20,+ 0.05,+0.38%,"-7,081"
46,3090 日電貿,150.50,-4.50,-2.90%,"-6,867"
47,8926 台汽電,62.00,-1.50,-2.36%,"-6,631"
48,9907 統一實,14.60,+ 0.20,+1.39%,"-6,338"
49,2609 陽明,50.50,+ 0.10,+0.20%,"-6,311"
50,00406A主動中信台灣收益,9.23,-0.12,-1.28%,"-5,657"
