Rank,Stock,Price,Change,ChangePercent,NetSell
1,2834 臺企銀,16.55,-0.20,-1.19%,"-46,639"
2,2409 友達,24.55,+ 0.10,+0.41%,"-39,201"
3,2892 第一金,35.50,-0.40,-1.11%,"-33,626"
4,2812 台中銀,18.50,-0.30,-1.60%,"-30,884"
5,00991A主動復華未來50,17.16,+ 0.27,+1.60%,"-25,166"
6,2886 兆豐金,50.30,-0.90,-1.76%,"-23,985"
7,1718 中纖,10.20,+ 0.21,+2.10%,"-22,946"
8,2337 旺宏,129.00,+ 11.50,+9.79%,"-21,680"
9,2801 彰銀,23.15,-0.50,-2.11%,"-20,537"
10,9904 寶成,23.75,+ 0.30,+1.28%,"-20,279"
11,2880 華南金,44.05,+ 0.25,+0.57%,"-16,308"
12,2303 聯電,121.50,-0.50,-0.41%,"-13,563"
13,2327 國巨*,570.00,-8.00,-1.38%,"-12,563"
14,00878 國泰永續高股息,32.84,-0.31,-0.94%,"-12,507"
15,2332 友訊,22.70,-0.20,-0.87%,"-11,305"
16,2489 瑞軒,31.70,-1.40,-4.23%,"-10,137"
17,2887 台新新光金,34.50,-1.20,-3.36%,"-9,956"
18,2609 陽明,50.40,-0.20,-0.40%,"-9,517"
19,2344 華邦電,171.00,+ 2.00,+1.18%,"-9,394"
20,00712 復華富時不動產,8.80,-0.05,-0.56%,"-9,161"
21,5880 合庫金,26.10,-0.50,-1.88%,"-8,887"
22,6116 彩晶,14.00,-0.20,-1.41%,"-8,269"
23,2492 華新科,256.50,-3.00,-1.16%,"-7,921"
24,00881 國泰台灣科技龍頭,52.75,+ 0.10,+0.19%,"-7,766"
25,3711 日月光投控,595.00,+ 2.00,+0.34%,"-6,380"
26,3036 文曄,233.50,+ 8.50,+3.78%,"-6,311"
27,6005 群益證,34.55,-0.30,-0.86%,"-6,167"
28,2633 台灣高鐵,25.80,-0.10,-0.39%,"-5,380"
29,2845 遠東銀,13.15,-0.15,-1.13%,"-5,083"
30,2882 國泰金,97.50,-3.00,-2.99%,"-5,006"
31,4958 臻鼎-KY,482.00,-6.00,-1.23%,"-4,982"
32,2382 廣達,302.00,-2.00,-0.66%,"-4,892"
33,9907 統一實,14.40,-0.15,-1.03%,"-4,836"
34,2885 元大金,67.10,-2.30,-3.31%,"-4,830"
35,2458 義隆,147.50,-13.00,-8.10%,"-4,646"
36,8150 南茂,86.90,+ 0.40,+0.46%,"-4,384"
37,1802 台玻,54.60,+ 0.70,+1.30%,"-4,285"
38,1210 大成,55.20,+ 0.20,+0.36%,"-4,151"
39,6239 力成,269.50,+ 13.00,+5.07%,"-4,084"
40,00882 中信中國高股息,15.00,-0.09,-0.60%,"-3,918"
41,00919 群益台灣精選高息,29.60,-0.34,-1.14%,"-3,865"
42,9105 泰金寶-DR,8.18,-0.03,-0.37%,"-3,803"
43,00753L中信中國50正2,9.88,-0.25,-2.47%,"-3,624"
44,1303 南亞,178.50,+ 1.50,+0.85%,"-3,622"
45,5871 中租-KY,109.00,-3.00,-2.68%,"-3,620"
46,4989 榮科,67.70,+ 0.80,+1.20%,"-3,361"
47,2356 英業達,65.50,-0.20,-0.30%,"-3,347"
48,2889 國票金,15.30,-0.05,-0.33%,"-3,315"
49,9945 潤泰新,26.35,-0.05,-0.19%,"-3,273"
50,4906 正文,35.50,-2.15,-5.71%,"-3,219"
