Rank,Stock,Price,Change,ChangePercent,NetSell
1,3481 群創,46.40,-3.80,-7.57%,"-452,697"
2,2887 台新新光金,23.00,-0.30,-1.29%,"-215,638"
3,2409 友達,21.20,-0.60,-2.75%,"-209,177"
4,2892 第一金,27.25,-0.35,-1.27%,"-166,539"
5,2880 華南金,29.60,-0.35,-1.17%,"-149,226"
6,2618 長榮航,35.30,+ 0.50,+1.44%,"-101,225"
7,2382 廣達,308.50,-3.50,-1.12%,"-78,517"
8,1402 遠東新,24.80,+ 1.35,+5.76%,"-65,087"
9,1101 台泥,23.65,-0.20,-0.84%,"-56,530"
10,2002 中鋼,18.85,-0.25,-1.31%,"-55,217"
11,1102 亞泥,32.40,-0.60,-1.82%,"-51,604"
12,2801 彰銀,20.05,-0.10,-0.50%,"-51,308"
13,2633 台灣高鐵,24.80,-0.45,-1.78%,"-48,632"
14,00990A主動元大AI新經濟,19.23,-0.65,-3.27%,"-47,445"
15,1216 統一,70.80,+ 0.60,+0.85%,"-45,314"
16,00991A主動復華未來50,19.10,-0.64,-3.24%,"-44,901"
17,2886 兆豐金,39.80,+ 0.35,+0.89%,"-41,323"
18,2412 中華電,136.50,-0.50,-0.36%,"-37,320"
19,3045 台灣大,111.00,+ 1.00,+0.91%,"-34,377"
20,2884 玉山金,30.70,-0.45,-1.44%,"-32,575"
21,9904 寶成,25.20,-0.15,-0.59%,"-32,158"
22,2883 凱基金,22.15,-0.15,-0.67%,"-31,438"
23,2912 統一超,207.00,+ 0.50,+0.24%,"-28,797"
24,5876 上海商銀,38.65,-0.80,-2.03%,"-27,792"
25,2890 永豐金,29.50,-0.15,-0.51%,"-26,823"
26,2603 長榮,211.00,-0.50,-0.24%,"-26,500"
27,5880 合庫金,22.70,-0.05,-0.22%,"-24,397"
28,0050 元大台灣50,100.50,-2.05,-2.00%,"-23,823"
29,6116 彩晶,15.55,+ 1.05,+7.24%,"-23,510"
30,4904 遠傳,93.60,+ 0.70,+0.75%,"-20,023"
31,2356 英業達,63.90,+ 1.90,+3.06%,"-19,875"
32,2834 臺企銀,15.90,-0.25,-1.55%,"-18,573"
33,2515 中工,12.60,-0.25,-1.95%,"-18,526"
34,00997A主動群益美國增長,12.93,-0.37,-2.78%,"-17,961"
35,2610 華航,18.60,+ 0.15,+0.81%,"-16,586"
36,00988A主動統一全球創新,21.21,-0.86,-3.90%,"-15,633"
37,5871 中租-KY,107.00,0.00,0.00%,"-15,344"
38,2105 正新,31.90,+ 0.35,+1.11%,"-15,100"
39,3714 富采,72.70,-1.60,-2.15%,"-14,841"
40,2313 華通,259.00,-23.00,-8.16%,"-14,250"
41,2402 毅嘉,66.10,-2.60,-3.78%,"-13,440"
42,2489 瑞軒,48.00,-2.70,-5.33%,"-13,307"
43,009816凱基台灣TOP50,14.80,-0.35,-2.31%,"-13,191"
44,2355 敬鵬,61.70,-0.90,-1.44%,"-13,054"
45,1301 台塑,45.05,-0.40,-0.88%,"-12,185"
46,1326 台化,45.40,-0.05,-0.11%,"-10,761"
47,2812 台中銀,18.50,-0.30,-1.60%,"-10,655"
48,2388 威盛,74.40,-1.50,-1.98%,"-10,355"
49,4958 臻鼎-KY,486.00,-46.00,-8.65%,"-10,127"
50,2867 三商壽,7.44,-0.10,-1.33%,"-10,005"
