Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,43.25,-0.55,-1.26%,"482,053"
2,2883 凱基金,30.60,-1.00,-3.16%,"331,241"
3,00981A主動統一台股增長,28.84,+ 0.38,+1.34%,"277,571"
4,00632R元大台灣50反1,10.33,+ 0.03,+0.29%,"229,124"
5,5880 合庫金,26.10,-0.50,-1.88%,"203,011"
6,00712 復華富時不動產,8.80,-0.05,-0.56%,"185,008"
7,009816凱基台灣TOP50,14.96,-0.04,-0.27%,"184,269"
8,2882 國泰金,97.50,-3.00,-2.99%,"162,855"
9,2884 玉山金,37.95,-0.15,-0.39%,"161,402"
10,2610 華航,22.15,-0.45,-1.99%,"159,497"
11,00631L元大台灣50正2,33.85,-0.30,-0.88%,"159,188"
12,3231 緯創,189.50,-3.50,-1.81%,"153,789"
13,2867 三商壽,9.77,0.00,0.00%,"152,164"
14,2353 宏碁,30.00,-0.25,-0.83%,"130,253"
15,2002 中鋼,19.00,+ 0.10,+0.53%,"124,910"
16,2324 仁寶,37.30,+ 0.35,+0.95%,"122,106"
17,00991A主動復華未來50,17.16,+ 0.27,+1.60%,"117,127"
18,2105 正新,31.00,+ 0.50,+1.64%,"98,279"
19,2881 富邦金,126.00,-3.50,-2.70%,"97,538"
20,4938 和碩,88.00,-1.50,-1.68%,"88,652"
21,2891 中信金,64.60,-1.40,-2.12%,"88,449"
22,6505 台塑化,67.10,-0.50,-0.74%,"87,403"
23,2603 長榮,204.00,-1.00,-0.49%,"82,631"
24,00918 大華優利高填息30,33.58,-0.08,-0.24%,"72,755"
25,5876 上海商銀,43.45,-0.70,-1.59%,"69,686"
26,1402 遠東新,27.00,+ 0.30,+1.12%,"68,548"
27,3045 台灣大,110.50,0.00,0.00%,"65,502"
28,2301 光寶科,252.50,+ 3.50,+1.41%,"62,579"
29,1216 統一,73.00,-0.20,-0.27%,"62,375"
30,2615 萬海,84.30,-1.10,-1.29%,"59,417"
31,00992A主動群益科技創新,16.93,+ 0.38,+2.30%,"55,479"
32,2812 台中銀,18.50,-0.30,-1.60%,"50,005"
33,00405A主動富邦台灣龍耀,8.25,+ 0.20,+2.48%,"43,773"
34,00999A主動野村臺灣高息,10.88,+ 0.13,+1.21%,"37,410"
35,2006 東和鋼鐵,86.20,+ 7.80,+9.95%,"34,770"
36,2027 大成鋼,46.10,+ 1.75,+3.95%,"33,670"
37,3576 聯合再生,17.40,-0.85,-4.66%,"32,897"
38,2377 微星,154.00,+ 3.00,+1.99%,"32,183"
39,2885 元大金,67.10,-2.30,-3.31%,"31,955"
40,009819中信數據及電力,10.30,-0.12,-1.15%,"30,991"
41,2357 華碩,818.00,-20.00,-2.39%,"29,374"
42,2606 裕民,64.40,-0.10,-0.16%,"29,192"
43,2412 中華電,137.00,0.00,0.00%,"27,927"
44,00900 富邦特選高股息30,18.67,-0.07,-0.37%,"26,622"
45,3005 神基,115.50,+ 0.50,+0.43%,"25,693"
46,2845 遠東銀,13.15,-0.15,-1.13%,"25,639"
47,2385 群光,103.50,-0.50,-0.48%,"25,224"
48,0052 富邦科技,60.45,-0.20,-0.33%,"25,015"
49,2646 星宇航空,21.15,-0.15,-0.70%,"24,844"
50,009824群益美國科技巨頭,10.22,-0.08,-0.78%,"24,722"
