Rank,Stock,Price,Change,ChangePercent,NetSell
1,2344 華邦電,160.00,-11.50,-6.71%,"-137,023"
2,2409 友達,28.70,-1.50,-4.97%,"-106,203"
3,0050 元大台灣50,106.90,-0.80,-0.74%,"-90,409"
4,00406A主動中信台灣收益,9.39,-0.05,-0.53%,"-76,748"
5,00632R元大台灣50反1,9.97,+ 0.06,+0.61%,"-67,828"
6,00981A主動統一台股增長,29.32,-0.12,-0.41%,"-49,840"
7,00631L元大台灣50正2,35.40,-0.58,-1.61%,"-46,650"
8,3231 緯創,181.00,-4.50,-2.43%,"-37,138"
9,009816凱基台灣TOP50,15.82,-0.06,-0.38%,"-33,930"
10,2887 台新新光金,43.55,+ 0.90,+2.11%,"-29,188"
11,2408 南亞科,473.00,-20.00,-4.06%,"-28,636"
12,2330 台積電,"2,380.00",-30.00,-1.24%,"-23,945"
13,2884 玉山金,46.35,+ 0.05,+0.11%,"-22,532"
14,9904 寶成,24.05,-0.15,-0.62%,"-21,620"
15,00881 國泰台灣科技龍頭,49.54,-0.42,-0.84%,"-18,921"
16,2324 仁寶,37.90,+ 0.10,+0.26%,"-18,684"
17,00712 復華富時不動產,8.32,-0.06,-0.72%,"-18,306"
18,00400A主動國泰動能高息,14.72,-0.08,-0.54%,"-17,843"
19,00991A主動復華未來50,17.14,-0.22,-1.27%,"-17,346"
20,2801 彰銀,28.55,+ 0.65,+2.33%,"-17,331"
21,00878 國泰永續高股息,34.23,+ 0.23,+0.68%,"-14,998"
22,6116 彩晶,13.85,-0.25,-1.77%,"-14,564"
23,2002 中鋼,18.80,-0.10,-0.53%,"-13,917"
24,1303 南亞,234.00,-0.50,-0.21%,"-13,796"
25,00407A主動凱基台灣,9.46,-0.09,-0.94%,"-13,542"
26,8112 至上,83.60,-1.00,-1.18%,"-13,301"
27,00680L元大美債20正2,6.20,+ 0.01,+0.16%,"-12,804"
28,2492 華新科,305.50,-6.00,-1.93%,"-12,524"
29,2337 旺宏,116.00,-3.00,-2.52%,"-11,488"
30,2308 台達電,"1,620.00",0.00,0.00%,"-11,074"
31,6505 台塑化,82.80,-0.80,-0.96%,"-10,456"
32,2542 興富發,45.70,-0.80,-1.72%,"-10,419"
33,3376 新日興,181.00,-2.00,-1.09%,"-10,388"
34,2890 永豐金,44.80,+ 1.10,+2.52%,"-9,210"
35,6949 沛爾生醫*-創,55.80,+ 2.80,+5.28%,"-8,874"
36,00992A主動群益科技創新,17.62,-0.25,-1.40%,"-8,726"
37,3706 神達,78.70,-1.40,-1.75%,"-8,662"
38,00961 FT臺灣永續高息,13.40,+ 0.04,+0.30%,"-7,395"
39,1722 台肥,42.40,-0.85,-1.97%,"-7,276"
40,2327 國巨*,545.00,+ 1.00,+0.18%,"-7,210"
41,1717 長興,69.20,-1.70,-2.40%,"-6,734"
42,0056 元大高股息,55.40,+ 0.10,+0.18%,"-6,710"
43,2376 技嘉,344.00,-5.00,-1.43%,"-6,114"
44,2891 中信金,68.10,+ 1.00,+1.49%,"-5,976"
45,00953B群益優選非投等債,9.53,+ 0.02,+0.21%,"-5,908"
46,1409 新纖,24.35,-0.10,-0.41%,"-5,907"
47,00405A主動富邦台灣龍耀,8.56,-0.03,-0.35%,"-5,775"
48,00935 野村臺灣新科技50,58.00,-0.55,-0.94%,"-5,750"
49,3006 晶豪科,270.50,-20.00,-6.88%,"-5,655"
50,009828中信台日韓PCB,9.35,-0.10,-1.06%,"-5,617"
