Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,102.85,-0.45,-0.44%,"-819,177"
2,00403A主動統一升級50,9.72,-0.19,-1.92%,"-602,571"
3,6770 力積電,65.50,-1.10,-1.65%,"-327,634"
4,1303 南亞,188.00,+ 9.50,+5.32%,"-253,917"
5,2801 彰銀,23.15,0.00,0.00%,"-219,166"
6,2892 第一金,35.55,+ 0.05,+0.14%,"-203,077"
7,00988A主動統一全球創新,16.39,-0.21,-1.27%,"-193,778"
8,3481 群創,47.55,-2.45,-4.90%,"-192,675"
9,2886 兆豐金,50.90,+ 0.60,+1.19%,"-182,710"
10,2330 台積電,"2,370.00",+ 5.00,+0.21%,"-164,819"
11,2337 旺宏,121.50,-7.50,-5.81%,"-145,173"
12,2344 華邦電,163.50,-7.50,-4.39%,"-138,191"
13,2880 華南金,44.40,+ 0.35,+0.79%,"-104,024"
14,00919 群益台灣精選高息,29.74,+ 0.14,+0.47%,"-82,550"
15,00878 國泰永續高股息,32.81,-0.03,-0.09%,"-81,000"
16,1714 和桐,15.75,-0.45,-2.78%,"-78,026"
17,2834 臺企銀,16.50,-0.05,-0.30%,"-74,593"
18,00990A主動元大AI新經濟,15.68,-0.15,-0.95%,"-74,249"
19,3702 大聯大,122.50,-3.00,-2.39%,"-73,455"
20,2449 京元電子,242.00,-7.00,-2.81%,"-70,899"
21,3037 欣興,955.00,-18.00,-1.85%,"-70,630"
22,3711 日月光投控,585.00,-10.00,-1.68%,"-69,268"
23,1326 台化,58.90,+ 0.80,+1.38%,"-67,267"
24,1101 台泥,24.35,0.00,0.00%,"-63,162"
25,009820元大納斯達克精選,9.95,0.00,0.00%,"-62,849"
26,00830 國泰費城半導體,86.35,+ 0.45,+0.52%,"-59,326"
27,2382 廣達,298.00,-4.00,-1.32%,"-58,907"
28,2352 佳世達,28.30,-0.50,-1.74%,"-55,225"
29,1802 台玻,53.10,-1.50,-2.75%,"-53,017"
30,00929 復華台灣科技優息,28.59,-0.35,-1.21%,"-48,669"
31,9904 寶成,23.90,+ 0.15,+0.63%,"-44,109"
32,00891 中信關鍵半導體,34.75,-0.34,-0.97%,"-43,973"
33,1718 中纖,9.91,-0.29,-2.84%,"-41,309"
34,2542 興富發,44.30,+ 0.20,+0.45%,"-39,485"
35,1605 華新,34.55,+ 0.30,+0.88%,"-39,002"
36,00881 國泰台灣科技龍頭,52.25,-0.50,-0.95%,"-38,368"
37,2308 台達電,"1,650.00",-30.00,-1.79%,"-37,968"
38,4958 臻鼎-KY,473.00,-9.00,-1.87%,"-37,511"
39,2408 南亞科,457.00,-2.00,-0.44%,"-37,197"
40,2303 聯電,116.00,-5.50,-4.53%,"-34,676"
41,8926 台汽電,62.00,-1.50,-2.36%,"-34,376"
42,2369 菱生,33.10,-1.15,-3.36%,"-34,214"
43,00982A主動群益台灣強棒,22.39,-0.32,-1.41%,"-31,469"
44,1409 新纖,22.50,-0.10,-0.44%,"-29,938"
45,2633 台灣高鐵,25.80,0.00,0.00%,"-29,179"
46,6282 康舒,47.15,-1.15,-2.38%,"-28,889"
47,0056 元大高股息,51.05,-0.25,-0.49%,"-28,405"
48,2406 國碩,31.35,-0.80,-2.49%,"-26,814"
49,2474 可成,187.50,0.00,0.00%,"-25,423"
50,2363 矽統,53.70,+ 0.70,+1.32%,"-23,977"
