Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.39,+ 0.13,+1.27%,"406,551"
2,2409 友達,28.70,+ 1.90,+7.09%,"192,897"
3,2886 兆豐金,50.20,+ 0.65,+1.31%,"76,563"
4,00406A主動中信台灣收益,9.69,+ 0.12,+1.25%,"75,452"
5,0050 元大台灣50,109.90,+ 2.00,+1.85%,"65,617"
6,00981A主動統一台股增長,30.12,+ 0.35,+1.18%,"62,165"
7,5880 合庫金,26.50,-0.15,-0.56%,"57,474"
8,2892 第一金,37.30,0.00,0.00%,"53,722"
9,1326 台化,71.90,+ 2.10,+3.01%,"53,086"
10,00878 國泰永續高股息,34.39,+ 0.28,+0.82%,"51,573"
11,009802富邦旗艦50,20.65,+ 0.42,+2.08%,"49,911"
12,00405A主動富邦台灣龍耀,8.83,+ 0.15,+1.73%,"49,084"
13,2845 遠東銀,13.75,+ 0.10,+0.73%,"48,030"
14,00407A主動凱基台灣,9.82,+ 0.09,+0.92%,"46,972"
15,2812 台中銀,19.25,-0.10,-0.52%,"45,089"
16,3481 群創,49.95,+ 1.45,+2.99%,"44,141"
17,00991A主動復華未來50,18.00,+ 0.27,+1.52%,"40,041"
18,2889 國票金,16.45,-0.15,-0.90%,"38,039"
19,2885 元大金,70.20,+ 0.40,+0.57%,"37,897"
20,2880 華南金,44.35,+ 0.35,+0.80%,"36,871"
21,00400A主動國泰動能高息,15.21,+ 0.16,+1.06%,"26,800"
22,2317 鴻海,256.00,0.00,0.00%,"26,530"
23,1301 台塑,66.60,+ 0.60,+0.91%,"26,054"
24,00982A主動群益台灣強棒,23.13,+ 0.17,+0.74%,"25,351"
25,5876 上海商銀,46.95,+ 0.65,+1.40%,"24,461"
26,3231 緯創,197.00,-1.00,-0.51%,"24,425"
27,00891 中信關鍵半導體,35.86,+ 0.90,+2.57%,"24,092"
28,2883 凱基金,36.95,+ 0.25,+0.68%,"24,076"
29,00927 群益半導體收益,37.93,+ 1.13,+3.07%,"23,741"
30,3711 日月光投控,621.00,+ 33.00,+5.61%,"23,213"
31,00631L元大台灣50正2,37.84,+ 1.20,+3.28%,"22,886"
32,00990A主動元大AI新經濟,15.17,+ 0.21,+1.40%,"22,763"
33,00881 國泰台灣科技龍頭,51.35,+ 1.00,+1.99%,"22,637"
34,00935 野村臺灣新科技50,60.60,+ 1.95,+3.32%,"21,446"
35,2897 王道銀行,10.75,-0.10,-0.92%,"18,919"
36,0052 富邦科技,63.75,+ 1.05,+1.67%,"18,475"
37,00988A主動統一全球創新,16.26,+ 0.27,+1.69%,"17,676"
38,2382 廣達,347.50,+ 2.50,+0.72%,"17,316"
39,00992A主動群益科技創新,18.41,-0.06,-0.32%,"16,353"
40,2354 鴻準,65.70,+ 0.10,+0.15%,"16,232"
41,3045 台灣大,117.00,-1.00,-0.85%,"15,916"
42,2412 中華電,138.00,+ 0.50,+0.36%,"15,174"
43,8150 南茂,91.30,+ 1.20,+1.33%,"14,922"
44,2492 華新科,323.00,+ 24.50,+8.21%,"14,263"
45,009816凱基台灣TOP50,16.17,+ 0.27,+1.70%,"14,134"
46,2610 華航,20.45,0.00,0.00%,"13,809"
47,2327 國巨*,589.00,+ 27.00,+4.80%,"13,638"
48,00922 國泰台灣領袖50,42.85,+ 0.72,+1.71%,"12,188"
49,2890 永豐金,42.60,-0.25,-0.58%,"11,198"
50,00900 富邦特選高股息30,19.59,-0.16,-0.81%,"10,904"
