Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00919 群益台灣精選高息,25.76,+ 0.12,+0.47%,"234,726","81,159","153,566"
2,009820元大納斯達克精選,10.06,0.00,0.00%,"159,639","60,089","99,549"
3,00940 元大台灣價值高息,10.96,-0.02,-0.18%,"97,052","28,459","68,592"
4,2303 聯電,113.00,+ 2.00,+1.80%,"299,015","233,199","65,815"
5,2027 大成鋼,40.00,+ 0.60,+1.52%,"86,870","30,041","56,829"
6,00918 大華優利高填息30,25.51,0.00,0.00%,"67,455","23,902","43,553"
7,00632R元大台灣50反1,11.66,+ 0.19,+1.66%,"138,287","104,997","33,290"
8,2317 鴻海,245.00,-3.50,-1.41%,"97,149","65,513","31,635"
9,00929 復華台灣科技優息,25.23,-0.47,-1.83%,"55,818","25,905","29,913"
10,2886 兆豐金,40.65,+ 1.10,+2.78%,"61,268","34,624","26,644"
11,2355 敬鵬,63.40,+ 5.70,+9.88%,"47,087","21,071","26,016"
12,2412 中華電,142.50,+ 5.50,+4.01%,"46,959","21,384","25,574"
13,2881 富邦金,97.20,+ 2.00,+2.10%,"107,104","82,033","25,071"
14,2887 台新新光金,23.60,+ 0.15,+0.64%,"201,020","178,460","22,560"
15,2313 華通,256.00,-3.00,-1.16%,"62,611","40,231","22,379"
16,2327 國巨*,497.00,-4.00,-0.80%,"73,841","54,583","19,258"
17,2891 中信金,55.40,+ 0.60,+1.09%,"95,469","76,958","18,511"
18,2356 英業達,51.70,-0.20,-0.39%,"49,419","31,950","17,468"
19,0056 元大高股息,44.01,-0.49,-1.10%,"77,170","59,930","17,240"
20,3045 台灣大,116.50,+ 2.50,+2.19%,"44,364","27,405","16,959"
21,00915 凱基優選高股息30,26.83,+ 0.17,+0.64%,"25,016","8,181","16,834"
22,6770 力積電,58.50,-3.50,-5.65%,"109,270","92,847","16,422"
23,00713 元大台灣高息低波,55.30,+ 0.35,+0.64%,"38,220","22,235","15,984"
24,3576 聯合再生,19.25,+ 1.75,+10.00%,"41,270","25,582","15,687"
25,2615 萬海,80.40,+ 3.50,+4.55%,"27,083","11,647","15,435"
26,3090 日電貿,162.50,+ 14.50,+9.80%,"33,054","18,033","15,021"
27,00953B群益優選非投等債,9.58,+ 0.01,+0.10%,"71,487","56,477","15,009"
28,3048 益登,56.10,-1.20,-2.09%,"33,301","19,085","14,216"
29,2344 華邦電,117.50,-13.00,-9.96%,"174,438","160,815","13,623"
30,00400A主動國泰動能高息,12.70,-0.35,-2.68%,"60,443","46,949","13,494"
31,5876 上海商銀,40.55,+ 0.75,+1.88%,"25,903","13,009","12,893"
32,00900 富邦特選高股息30,16.48,-0.13,-0.78%,"19,891","7,643","12,248"
33,009819中信數據及電力,9.98,-0.08,-0.80%,"37,714","25,484","12,229"
34,2884 玉山金,32.00,+ 0.30,+0.95%,"59,335","47,501","11,833"
35,2542 興富發,43.70,-0.90,-2.02%,"28,327","16,746","11,580"
36,1582 信錦,117.00,+ 10.50,+9.86%,"16,767","5,439","11,328"
37,8028 昇陽半導體,262.00,-16.50,-5.92%,"27,818","16,636","11,181"
38,2492 華新科,220.00,+ 2.50,+1.15%,"21,423","10,295","11,128"
39,1216 統一,74.80,+ 0.10,+0.13%,"30,765","20,278","10,486"
40,2105 正新,32.40,+ 0.05,+0.15%,"25,488","15,040","10,447"
41,2481 強茂,135.00,+ 6.00,+4.65%,"36,650","26,594","10,055"
42,00939 統一台灣高息動能,18.08,+ 0.04,+0.22%,"18,958","9,866","9,092"
43,00680L元大美債20正2,6.59,+ 0.03,+0.46%,"79,578","70,626","8,951"
44,4916 事欣科,81.80,+ 7.40,+9.95%,"12,749","4,558","8,191"
45,3189 景碩,513.00,+ 8.00,+1.58%,"23,795","17,086","6,708"
46,2363 矽統,60.50,-0.90,-1.47%,"16,449","9,757","6,691"
47,2867 三商壽,7.75,+ 0.06,+0.78%,"25,823","19,357","6,466"
48,6285 啟碁,292.00,+ 6.00,+2.10%,"23,908","17,489","6,418"
49,2892 第一金,29.00,+ 0.25,+0.87%,"49,079","43,336","5,742"
50,00882 中信中國高股息,15.98,0.00,0.00%,"18,112","12,482","5,630"
