Rank,Stock,Price,Change,ChangePercent,NetSell
1,2609 陽明,57.60,-6.00,-9.43%,"-30,814"
2,2303 聯電,123.50,-1.50,-1.20%,"-16,315"
3,1101 台泥,24.30,-0.30,-1.22%,"-15,079"
4,3481 群創,46.40,-0.40,-0.85%,"-14,316"
5,009816凱基台灣TOP50,15.43,+ 0.22,+1.45%,"-12,459"
6,2834 臺企銀,16.45,+ 0.10,+0.61%,"-11,472"
7,2884 玉山金,38.70,-0.30,-0.77%,"-11,248"
8,2489 瑞軒,41.50,+ 0.95,+2.34%,"-9,979"
9,00712 復華富時不動產,8.84,-0.03,-0.34%,"-9,024"
10,3702 大聯大,108.00,-2.00,-1.82%,"-7,415"
11,2484 希華,76.70,-2.60,-3.28%,"-5,817"
12,1402 遠東新,28.55,-0.45,-1.55%,"-4,940"
13,2634 漢翔,69.00,+ 2.30,+3.45%,"-4,684"
14,00988A主動統一全球創新,16.23,+ 0.10,+0.62%,"-4,419"
15,6213 聯茂,583.00,+ 53.00,+10.00%,"-3,596"
16,6505 台塑化,70.40,-0.60,-0.85%,"-3,571"
17,3605 宏致,112.00,-4.50,-3.86%,"-3,536"
18,2409 友達,25.50,-0.15,-0.58%,"-3,021"
19,8112 至上,93.10,-0.90,-0.96%,"-2,993"
20,9904 寶成,25.05,-0.05,-0.20%,"-2,957"
21,00830 國泰費城半導體,82.20,-0.05,-0.06%,"-2,738"
22,2890 永豐金,39.15,-0.15,-0.38%,"-2,719"
23,2332 友訊,20.00,-0.10,-0.50%,"-2,639"
24,1709 和益,37.10,+ 3.35,+9.93%,"-2,587"
25,3033 威健,45.40,-0.55,-1.20%,"-2,535"
26,2881 富邦金,138.50,-3.00,-2.12%,"-2,535"
27,8046 南電,"1,180.00",+ 20.00,+1.72%,"-2,443"
28,00990A主動元大AI新經濟,15.24,+ 0.14,+0.93%,"-2,358"
29,2426 鼎元,99.80,+ 9.00,+9.91%,"-2,323"
30,3036 文曄,196.50,-2.00,-1.01%,"-2,073"
31,2317 鴻海,246.50,+ 3.50,+1.44%,"-2,071"
32,009805台新美國電力基建,15.18,-0.07,-0.46%,"-2,020"
33,2412 中華電,136.00,-0.50,-0.37%,"-1,982"
34,2352 佳世達,28.10,-0.05,-0.18%,"-1,921"
35,2301 光寶科,307.00,+ 11.00,+3.72%,"-1,903"
36,3049 精金,13.35,-0.15,-1.11%,"-1,837"
37,2845 遠東銀,13.45,-0.05,-0.37%,"-1,819"
38,3714 富采,62.70,+ 3.10,+5.20%,"-1,770"
39,3006 晶豪科,273.50,+ 3.50,+1.30%,"-1,759"
40,3576 聯合再生,17.05,-0.05,-0.29%,"-1,655"
41,2885 元大金,62.80,+ 0.40,+0.64%,"-1,568"
42,1409 新纖,24.85,+ 0.40,+1.64%,"-1,481"
43,2801 彰銀,23.90,+ 0.15,+0.63%,"-1,421"
44,00402A主動安聯美國科技,9.51,+ 0.05,+0.53%,"-1,420"
45,1717 長興,71.90,+ 0.20,+0.28%,"-1,321"
46,9910 豐泰,67.90,-2.10,-3.00%,"-1,312"
47,1808 潤隆,35.60,-0.75,-2.06%,"-1,240"
48,4904 遠傳,101.00,-1.50,-1.46%,"-1,235"
49,2105 正新,31.40,+ 0.05,+0.16%,"-1,140"
50,4956 光鋐,37.20,+ 2.10,+5.98%,"-1,135"
