Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00403A主動統一升級50,10.61,+ 0.36,+3.51%,"823,217","489,198","334,020"
2,00919 群益台灣精選高息,30.69,+ 0.50,+1.66%,"270,374","177,628","92,746"
3,00988A主動統一全球創新,22.36,+ 1.48,+7.09%,"127,764","71,721","56,043"
4,4938 和碩,83.50,-5.60,-6.29%,"67,091","23,486","43,605"
5,1802 台玻,67.40,+ 3.30,+5.15%,"82,940","44,253","38,687"
6,2408 南亞科,395.50,+ 21.50,+5.75%,"132,122","94,573","37,549"
7,1303 南亞,117.00,+ 10.50,+9.86%,"85,711","54,209","31,502"
8,2484 希華,73.30,+ 6.60,+9.90%,"85,450","55,392","30,057"
9,2301 光寶科,207.50,-9.50,-4.38%,"46,021","17,186","28,835"
10,00631L元大台灣50正2,37.07,+ 2.24,+6.43%,"275,708","250,735","24,973"
11,0050 元大台灣50,105.25,+ 3.30,+3.24%,"100,403","76,564","23,839"
12,2353 宏碁,38.45,+ 1.75,+4.77%,"64,793","42,294","22,499"
13,6770 力積電,73.30,+ 6.10,+9.08%,"87,140","65,105","22,035"
14,6191 精成科,103.00,+ 9.20,+9.81%,"21,335","3,114","18,221"
15,1605 華新,40.00,+ 2.30,+6.10%,"74,845","56,775","18,070"
16,2385 群光,121.50,-12.50,-9.33%,"24,021","6,278","17,742"
17,00896 中信綠能及電動車,29.00,+ 0.67,+2.36%,"30,942","13,800","17,142"
18,2344 華邦電,189.00,+ 17.00,+9.88%,"229,482","213,496","15,986"
19,00990A主動元大AI新經濟,20.47,+ 1.22,+6.34%,"59,141","43,540","15,600"
20,1301 台塑,47.25,+ 2.00,+4.42%,"36,177","21,498","14,679"
21,2483 百容,38.15,+ 0.05,+0.13%,"17,829","3,345","14,483"
22,009816凱基台灣TOP50,15.38,+ 0.48,+3.22%,"130,696","116,553","14,143"
23,6202 盛群,65.20,+ 5.80,+9.76%,"22,672","9,434","13,238"
24,3019 亞光,158.00,+ 12.50,+8.59%,"16,744","4,204","12,539"
25,2002 中鋼,19.00,+ 0.10,+0.53%,"69,973","57,668","12,305"
26,0052 富邦科技,61.60,+ 2.00,+3.36%,"31,568","19,611","11,957"
27,2401 凌陽,31.45,+ 2.85,+9.97%,"29,214","17,499","11,715"
28,00830 國泰費城半導體,98.45,+ 5.60,+6.03%,"25,831","14,363","11,468"
29,00953B群益優選非投等債,9.59,-0.01,-0.10%,"26,536","15,080","11,455"
30,2489 瑞軒,45.00,+ 3.35,+8.04%,"23,641","12,526","11,115"
31,3576 聯合再生,21.00,+ 1.20,+6.06%,"85,552","74,460","11,092"
32,2472 立隆電,386.00,+ 14.50,+3.90%,"14,358","3,510","10,847"
33,1101 台泥,24.85,+ 0.30,+1.22%,"41,019","30,217","10,803"
34,1504 東元,73.20,+ 2.20,+3.10%,"22,331","12,403","9,929"
35,3035 智原,202.00,+ 18.00,+9.78%,"13,753","4,770","8,983"
36,2609 陽明,51.20,-1.20,-2.29%,"39,646","30,718","8,928"
37,6209 今國光,86.70,+ 4.30,+5.22%,"22,396","13,807","8,589"
38,00981A主動統一台股增長,31.47,+ 0.87,+2.84%,"288,026","279,476","8,550"
39,3231 緯創,161.50,+ 5.50,+3.53%,"46,483","38,078","8,405"
40,00401A主動摩根台灣鑫收,13.70,+ 0.16,+1.18%,"14,001","5,654","8,347"
41,00992A主動群益科技創新,18.24,+ 0.44,+2.47%,"60,132","51,972","8,160"
42,00993A主動安聯台灣,13.79,+ 0.47,+3.53%,"17,015","8,979","8,036"
43,2105 正新,33.90,-0.35,-1.02%,"23,581","15,579","8,002"
44,00712 復華富時不動產,8.86,+ 0.06,+0.68%,"36,746","28,815","7,930"
45,2449 京元電子,281.00,-1.00,-0.35%,"24,333","16,442","7,891"
46,6271 同欣電,244.00,+ 5.50,+2.31%,"13,644","5,785","7,859"
47,009820元大納斯達克精選,10.13,+ 0.09,+0.90%,"17,704","9,984","7,720"
48,3060 銘異,33.70,+ 2.55,+8.19%,"10,398","2,844","7,555"
49,8215 明基材,30.55,+ 1.90,+6.63%,"8,987","1,741","7,247"
50,00991A主動復華未來50,19.69,+ 0.64,+3.36%,"93,617","86,407","7,210"
