Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,9.52,-0.76,-7.39%,"-475,754"
2,0050 元大台灣50,100.15,-6.25,-5.87%,"-244,599"
3,00981A主動統一台股增長,26.43,-2.52,-8.70%,"-144,416"
4,1303 南亞,199.00,-22.00,-9.95%,"-102,777"
5,00991A主動復華未來50,16.82,-1.71,-9.23%,"-92,380"
6,6770 力積電,68.90,-7.60,-9.93%,"-71,509"
7,2303 聯電,144.00,-16.00,-10.00%,"-59,888"
8,009816凱基台灣TOP50,14.28,-1.01,-6.61%,"-51,290"
9,00990A主動元大AI新經濟,15.49,-1.70,-9.89%,"-50,274"
10,00988A主動統一全球創新,16.24,-1.97,-10.82%,"-49,971"
11,2330 台積電,"2,290.00",-180.00,-7.29%,"-48,399"
12,00919 群益台灣精選高息,28.93,-0.62,-2.10%,"-46,590"
13,00982A主動群益台灣強棒,21.43,-2.14,-9.08%,"-38,956"
14,2344 華邦電,155.00,-17.00,-9.88%,"-35,862"
15,00878 國泰永續高股息,31.81,-1.14,-3.46%,"-33,876"
16,2408 南亞科,395.50,-43.50,-9.91%,"-30,593"
17,2337 旺宏,125.00,-11.50,-8.42%,"-29,879"
18,00405A主動富邦台灣龍耀,7.75,-0.69,-8.18%,"-27,668"
19,00992A主動群益科技創新,15.22,-1.53,-9.13%,"-25,514"
20,0056 元大高股息,50.75,-1.90,-3.61%,"-25,122"
21,00631L元大台灣50正2,32.17,-5.02,-13.50%,"-24,788"
22,2887 台新新光金,35.55,-0.60,-1.66%,"-24,367"
23,2409 友達,25.80,-1.85,-6.69%,"-24,086"
24,2313 華通,212.00,-23.50,-9.98%,"-21,102"
25,2885 元大金,65.00,-1.70,-2.55%,"-17,939"
26,00400A主動國泰動能高息,12.99,-1.00,-7.15%,"-17,902"
27,6282 康舒,48.80,-4.20,-7.92%,"-14,009"
28,2449 京元電子,286.50,-31.50,-9.91%,"-13,366"
29,1802 台玻,56.60,-5.10,-8.27%,"-12,760"
30,3711 日月光投控,614.00,-68.00,-9.97%,"-12,759"
31,2515 中工,12.25,-0.75,-5.77%,"-12,136"
32,4958 臻鼎-KY,521.00,-57.00,-9.86%,"-11,391"
33,3037 欣興,794.00,-88.00,-9.98%,"-11,180"
34,3033 威健,48.80,-5.40,-9.96%,"-11,101"
35,009820元大納斯達克精選,9.68,-0.43,-4.25%,"-10,858"
36,00830 國泰費城半導體,83.10,-5.95,-6.68%,"-10,376"
37,00891 中信關鍵半導體,33.35,-2.66,-7.39%,"-10,144"
38,00406A主動中信台灣收益,8.82,-0.82,-8.51%,"-9,735"
39,1314 中石化,8.64,-0.42,-4.64%,"-9,704"
40,00999A主動野村臺灣高息,9.96,-0.58,-5.50%,"-9,340"
41,1605 華新,32.60,-2.15,-6.19%,"-9,006"
42,00929 復華台灣科技優息,28.52,-1.38,-4.62%,"-8,503"
43,00935 野村臺灣新科技50,53.40,-4.55,-7.85%,"-8,491"
44,2363 矽統,56.70,-6.30,-10.00%,"-8,151"
45,1434 福懋,19.20,-0.25,-1.29%,"-8,129"
46,1717 長興,64.50,-6.30,-8.90%,"-8,016"
47,2323 中環,10.25,-0.70,-6.39%,"-7,452"
48,00980A主動野村臺灣優選,21.41,-1.69,-7.32%,"-7,282"
49,2301 光寶科,196.50,-21.50,-9.86%,"-7,204"
50,00996A主動兆豐台灣豐收,13.17,-1.25,-8.67%,"-7,156"
