Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.70,+ 0.23,+2.20%,"-1,409,480"
2,00981A主動統一台股增長,31.54,+ 0.82,+2.67%,"-790,406"
3,2002 中鋼,19.10,+ 0.25,+1.33%,"-404,850"
4,0050 元大台灣50,105.40,+ 4.90,+4.88%,"-375,649"
5,2892 第一金,27.45,+ 0.20,+0.73%,"-289,847"
6,00991A主動復華未來50,19.64,+ 0.54,+2.83%,"-235,500"
7,2618 長榮航,36.05,+ 0.75,+2.12%,"-230,712"
8,1101 台泥,24.40,+ 0.75,+3.17%,"-190,349"
9,2801 彰銀,20.25,+ 0.20,+1.00%,"-175,597"
10,9904 寶成,25.45,+ 0.25,+0.99%,"-171,530"
11,2880 華南金,30.50,+ 0.90,+3.04%,"-161,514"
12,2409 友達,23.00,+ 1.80,+8.49%,"-153,258"
13,2330 台積電,"2,355.00",+ 60.00,+2.61%,"-142,119"
14,2812 台中銀,18.45,-0.05,-0.27%,"-140,181"
15,009816凱基台灣TOP50,15.20,+ 0.40,+2.70%,"-137,082"
16,5880 合庫金,22.85,+ 0.15,+0.66%,"-135,777"
17,2834 臺企銀,16.25,+ 0.35,+2.20%,"-111,985"
18,2382 廣達,339.00,+ 30.50,+9.89%,"-86,237"
19,2633 台灣高鐵,24.85,+ 0.05,+0.20%,"-83,890"
20,00631L元大台灣50正2,36.94,+ 2.47,+7.17%,"-67,495"
21,00990A主動元大AI新經濟,20.15,+ 0.92,+4.78%,"-66,559"
22,2105 正新,32.40,+ 0.50,+1.57%,"-65,118"
23,1102 亞泥,34.00,+ 1.60,+4.94%,"-62,585"
24,2845 遠東銀,11.85,-0.05,-0.42%,"-62,336"
25,00988A主動統一全球創新,22.11,+ 0.90,+4.24%,"-62,124"
26,1802 台玻,71.90,+ 1.50,+2.13%,"-58,916"
27,2371 大同,29.80,+ 0.95,+3.29%,"-56,108"
28,2515 中工,13.00,+ 0.40,+3.17%,"-55,582"
29,3711 日月光投控,611.00,-16.00,-2.55%,"-52,476"
30,2412 中華電,137.00,+ 0.50,+0.37%,"-50,830"
31,9907 統一實,15.95,+ 0.15,+0.95%,"-48,485"
32,1402 遠東新,25.65,+ 0.85,+3.43%,"-42,401"
33,4958 臻鼎-KY,515.00,+ 29.00,+5.97%,"-39,567"
34,8112 至上,88.60,+ 2.60,+3.02%,"-39,050"
35,2912 統一超,214.00,+ 7.00,+3.38%,"-39,005"
36,2354 鴻準,60.90,+ 2.60,+4.46%,"-36,934"
37,1513 中興電,166.50,+ 1.00,+0.60%,"-34,159"
38,3714 富采,72.80,+ 0.10,+0.14%,"-33,307"
39,5876 上海商銀,39.75,+ 1.10,+2.85%,"-32,883"
40,1504 東元,75.00,+ 4.10,+5.78%,"-32,661"
41,00753L中信中國50正2,9.70,+ 0.37,+3.97%,"-31,647"
42,4938 和碩,88.50,+ 5.10,+6.12%,"-30,818"
43,1312 國喬,11.35,+ 0.40,+3.65%,"-30,590"
44,4915 致伸,73.90,+ 3.20,+4.53%,"-30,367"
45,6176 瑞儀,106.50,+ 4.50,+4.41%,"-27,882"
46,9945 潤泰新,23.30,+ 0.05,+0.22%,"-27,494"
47,6191 精成科,97.00,-0.10,-0.10%,"-26,702"
48,2402 毅嘉,69.40,+ 3.30,+4.99%,"-26,069"
49,6213 聯茂,268.50,+ 7.50,+2.87%,"-25,362"
50,00400A主動國泰動能高息,14.83,+ 0.43,+2.99%,"-25,026"
