Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,29.52,+ 0.08,+0.27%,"851,580"
2,00403A主動統一升級50,10.25,+ 0.09,+0.89%,"793,231"
3,00991A主動復華未來50,18.19,+ 0.17,+0.94%,"539,927"
4,0050 元大台灣50,106.05,+ 0.15,+0.14%,"229,019"
5,00992A主動群益科技創新,18.45,+ 0.29,+1.60%,"210,495"
6,00632R元大台灣50反1,9.95,-0.04,-0.40%,"207,847"
7,00631L元大台灣50正2,35.95,+ 0.24,+0.67%,"199,799"
8,009816凱基台灣TOP50,15.46,+ 0.03,+0.19%,"199,798"
9,2609 陽明,57.90,+ 0.30,+0.52%,"189,373"
10,00405A主動富邦台灣龍耀,8.68,+ 0.05,+0.58%,"184,883"
11,1605 華新,38.90,-0.50,-1.27%,"172,985"
12,2408 南亞科,541.00,+ 24.00,+4.64%,"171,713"
13,1216 統一,77.10,-0.60,-0.77%,"157,610"
14,2618 長榮航,42.75,-0.25,-0.58%,"145,418"
15,2324 仁寶,39.75,-1.20,-2.93%,"136,851"
16,00400A主動國泰動能高息,14.81,+ 0.10,+0.68%,"130,729"
17,2002 中鋼,19.15,-0.20,-1.03%,"129,954"
18,2344 華邦電,186.00,+ 4.50,+2.48%,"129,436"
19,2603 長榮,232.50,+ 1.50,+0.65%,"125,759"
20,0056 元大高股息,53.60,+ 0.35,+0.66%,"120,553"
21,6770 力積電,69.60,-0.40,-0.57%,"118,654"
22,2883 凱基金,32.15,-0.10,-0.31%,"111,038"
23,1402 遠東新,28.40,-0.15,-0.53%,"110,739"
24,2615 萬海,113.50,-1.50,-1.30%,"110,236"
25,2027 大成鋼,48.65,-1.35,-2.70%,"101,768"
26,00407A主動凱基台灣,9.77,+ 0.09,+0.93%,"82,853"
27,2301 光寶科,301.00,-6.00,-1.95%,"79,929"
28,2317 鴻海,252.00,+ 5.50,+2.23%,"79,720"
29,3231 緯創,179.50,-2.50,-1.37%,"76,107"
30,2356 英業達,65.60,-1.20,-1.80%,"67,027"
31,009821野村稀土關鍵資源,15.92,-0.17,-1.06%,"65,111"
32,2886 兆豐金,46.15,-0.45,-0.97%,"63,414"
33,3037 欣興,"1,180.00",+ 20.00,+1.72%,"62,012"
34,0052 富邦科技,61.90,-0.05,-0.08%,"61,952"
35,00999A主動野村臺灣高息,11.31,+ 0.02,+0.18%,"57,690"
36,00988A主動統一全球創新,16.53,+ 0.30,+1.85%,"57,304"
37,3045 台灣大,115.50,0.00,0.00%,"55,688"
38,2353 宏碁,31.20,-0.20,-0.64%,"54,331"
39,8112 至上,92.20,-0.90,-0.97%,"52,227"
40,2881 富邦金,141.50,+ 3.00,+2.17%,"50,693"
41,00982A主動群益台灣強棒,22.35,+ 0.16,+0.72%,"45,681"
42,2354 鴻準,64.40,+ 2.90,+4.72%,"45,526"
43,2606 裕民,74.30,+ 2.30,+3.19%,"39,695"
44,1102 亞泥,35.10,-0.10,-0.28%,"39,159"
45,2892 第一金,33.35,-0.05,-0.15%,"37,798"
46,2891 中信金,63.80,-0.80,-1.24%,"37,455"
47,1504 東元,73.40,+ 2.00,+2.80%,"36,939"
48,3706 神達,91.40,-0.10,-0.11%,"34,852"
49,00993A主動安聯台灣,13.46,+ 0.07,+0.52%,"34,554"
50,1717 長興,75.80,+ 3.90,+5.42%,"34,437"
