Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.48,+ 0.07,+0.67%,"601,879"
2,00981A主動統一台股增長,29.95,+ 0.20,+0.67%,"301,690"
3,2618 長榮航,39.60,-0.25,-0.63%,"297,795"
4,2002 中鋼,18.55,-0.15,-0.80%,"270,009"
5,2303 聯電,156.00,-7.00,-4.29%,"259,175"
6,2887 台新新光金,36.85,+ 1.00,+2.79%,"243,931"
7,1301 台塑,54.80,-3.20,-5.52%,"198,079"
8,2409 友達,31.45,+ 1.90,+6.43%,"163,921"
9,2610 華航,21.40,-0.65,-2.95%,"138,134"
10,5880 合庫金,25.15,+ 0.05,+0.20%,"135,795"
11,00919 群益台灣精選高息,29.97,+ 0.03,+0.10%,"120,436"
12,2882 國泰金,96.30,-1.70,-1.73%,"119,430"
13,2834 臺企銀,17.95,-0.30,-1.64%,"112,245"
14,00712 復華富時不動產,8.79,-0.06,-0.68%,"107,319"
15,2883 凱基金,30.05,-0.65,-2.12%,"101,583"
16,00918 大華優利高填息30,31.94,+ 0.06,+0.19%,"86,698"
17,2353 宏碁,32.50,+ 0.20,+0.62%,"81,992"
18,2449 京元電子,308.50,+ 3.00,+0.98%,"78,295"
19,1314 中石化,8.90,-0.80,-8.25%,"77,622"
20,1802 台玻,65.00,-1.00,-1.52%,"65,844"
21,2812 台中銀,20.60,0.00,0.00%,"64,494"
22,00999A主動野村臺灣高息,10.70,+ 0.07,+0.66%,"57,952"
23,2867 三商壽,8.86,0.00,0.00%,"56,995"
24,2881 富邦金,124.50,-1.50,-1.19%,"50,003"
25,00992A主動群益科技創新,17.83,+ 0.18,+1.02%,"47,113"
26,6005 群益證,36.40,+ 0.15,+0.41%,"41,098"
27,2885 元大金,68.30,-3.20,-4.48%,"38,018"
28,00983A主動中信ARK創新,12.24,-0.10,-0.81%,"36,940"
29,2006 東和鋼鐵,70.20,+ 1.40,+2.03%,"34,709"
30,6176 瑞儀,90.60,-0.30,-0.33%,"33,709"
31,2401 凌陽,33.00,+ 1.00,+3.13%,"31,457"
32,3711 日月光投控,677.00,+ 52.00,+8.32%,"31,429"
33,4938 和碩,82.70,-1.10,-1.31%,"30,041"
34,6505 台塑化,58.80,-0.60,-1.01%,"27,120"
35,00940 元大台灣價值高息,12.53,-0.01,-0.08%,"26,910"
36,2889 國票金,15.80,+ 0.10,+0.64%,"26,745"
37,8033 雷虎,227.00,-0.50,-0.22%,"24,596"
38,1717 長興,73.80,-2.90,-3.78%,"24,256"
39,009805台新美國電力基建,16.60,+ 0.06,+0.36%,"23,455"
40,2515 中工,13.90,-0.30,-2.11%,"22,946"
41,2606 裕民,63.10,+ 0.10,+0.16%,"22,686"
42,2637 慧洋-KY,83.00,+ 3.00,+3.75%,"22,518"
43,2891 中信金,69.90,-1.40,-1.96%,"21,822"
44,2634 漢翔,58.00,-1.60,-2.68%,"21,015"
45,1909 榮成,10.30,-0.60,-5.50%,"20,374"
46,6919 康霈*,107.50,+ 3.00,+2.87%,"19,900"
47,2105 正新,32.40,+ 0.20,+0.62%,"19,603"
48,00662 富邦NASDAQ,120.90,+ 0.75,+0.62%,"19,182"
49,2441 超豐,144.50,+ 6.50,+4.71%,"18,917"
50,2609 陽明,51.60,-0.70,-1.34%,"18,358"
