Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2002 中鋼,19.75,+ 0.10,+0.51%,"93,299"
2,2344 華邦電,178.00,-1.50,-0.84%,"56,916"
3,2408 南亞科,489.00,-13.00,-2.59%,"45,683"
4,1605 華新,38.30,+ 0.30,+0.79%,"44,137"
5,8112 至上,100.00,+ 7.60,+8.23%,"37,003"
6,2303 聯電,123.00,0.00,0.00%,"36,571"
7,3481 群創,50.10,-2.20,-4.21%,"36,062"
8,00403A主動統一升級50,9.94,+ 0.04,+0.40%,"28,490"
9,0056 元大高股息,52.30,-0.15,-0.29%,"27,015"
10,0050 元大台灣50,104.60,+ 0.35,+0.34%,"26,544"
11,00981A主動統一台股增長,28.73,+ 0.20,+0.70%,"25,210"
12,00919 群益台灣精選高息,30.12,+ 0.09,+0.30%,"19,123"
13,2609 陽明,52.00,+ 0.40,+0.78%,"18,974"
14,2103 台橡,28.65,+ 1.15,+4.18%,"18,227"
15,2603 長榮,218.00,+ 4.00,+1.87%,"16,321"
16,2337 旺宏,132.50,-1.00,-0.75%,"16,206"
17,2615 萬海,87.10,-0.40,-0.46%,"14,547"
18,009821野村稀土關鍵資源,15.07,+ 0.16,+1.07%,"14,035"
19,1402 遠東新,27.30,+ 0.05,+0.18%,"12,822"
20,2354 鴻準,62.70,-0.40,-0.63%,"12,207"
21,00631L元大台灣50正2,34.87,+ 0.17,+0.49%,"12,138"
22,1216 統一,75.90,+ 0.40,+0.53%,"11,597"
23,2353 宏碁,31.05,+ 0.05,+0.16%,"11,001"
24,3231 緯創,191.00,-2.00,-1.04%,"9,307"
25,3036 文曄,220.00,-9.00,-3.93%,"8,880"
26,9921 巨大,111.50,+ 10.00,+9.85%,"8,296"
27,3033 威健,50.40,+ 1.05,+2.13%,"7,721"
28,1717 長興,71.90,+ 1.90,+2.71%,"7,659"
29,00988A主動統一全球創新,16.55,-0.12,-0.72%,"7,360"
30,6213 聯茂,452.00,+ 24.50,+5.73%,"6,887"
31,2317 鴻海,263.00,-1.50,-0.57%,"6,742"
32,2356 英業達,65.10,-0.90,-1.36%,"6,658"
33,2312 金寶,32.85,+ 0.35,+1.08%,"6,645"
34,1101 台泥,24.65,+ 0.10,+0.41%,"6,629"
35,1904 正隆,24.50,+ 0.30,+1.24%,"6,514"
36,2891 中信金,66.80,+ 0.30,+0.45%,"6,400"
37,00999A主動野村臺灣高息,11.06,+ 0.03,+0.27%,"6,293"
38,2464 盟立,187.50,+ 7.50,+4.17%,"6,099"
39,1608 華榮,36.45,+ 0.70,+1.96%,"6,045"
40,00400A主動國泰動能高息,14.00,+ 0.06,+0.43%,"5,964"
41,4763 材料*-KY,51.60,+ 1.60,+3.20%,"5,878"
42,2892 第一金,32.70,-0.95,-2.82%,"5,847"
43,5871 中租-KY,115.50,+ 6.50,+5.96%,"5,783"
44,00407A主動凱基台灣,9.55,+ 0.06,+0.63%,"5,725"
45,2885 元大金,68.40,+ 0.20,+0.29%,"5,433"
46,1718 中纖,10.20,-0.05,-0.49%,"5,297"
47,1802 台玻,55.90,+ 1.20,+2.19%,"5,130"
48,00898 國泰基因免疫革命,10.26,+ 0.14,+1.38%,"4,581"
49,2436 偉詮電,67.00,-0.40,-0.59%,"4,513"
50,2441 超豐,124.00,-5.00,-3.88%,"4,508"
