Rank,Stock,Price,Change,ChangePercent,NetSell
1,2892 第一金,27.60,+ 0.05,+0.18%,"-116,291"
2,2887 台新新光金,23.30,-0.50,-2.10%,"-79,803"
3,2880 華南金,30.55,-1.40,-4.38%,"-38,522"
4,2883 凱基金,21.65,-0.05,-0.23%,"-30,914"
5,2884 玉山金,30.90,-0.40,-1.28%,"-29,469"
6,2618 長榮航,35.45,-0.05,-0.14%,"-26,464"
7,2890 永豐金,28.95,-0.15,-0.52%,"-26,383"
8,2801 彰銀,20.20,-0.10,-0.49%,"-24,500"
9,2382 廣達,316.50,+ 0.50,+0.16%,"-23,416"
10,1102 亞泥,33.60,-0.80,-2.33%,"-22,627"
11,2834 臺企銀,15.90,-0.10,-0.63%,"-19,501"
12,1216 統一,71.20,-0.30,-0.42%,"-19,034"
13,2886 兆豐金,39.50,-0.40,-1.00%,"-18,978"
14,00990A主動元大AI新經濟,19.50,+ 0.97,+5.23%,"-18,565"
15,8150 南茂,86.80,+ 7.70,+9.73%,"-18,334"
16,2633 台灣高鐵,25.30,-0.50,-1.94%,"-17,114"
17,3045 台灣大,111.50,-0.50,-0.45%,"-16,000"
18,2355 敬鵬,67.00,+ 1.80,+2.76%,"-14,814"
19,1101 台泥,24.30,+ 0.20,+0.83%,"-14,753"
20,2412 中華電,136.50,-0.50,-0.36%,"-13,487"
21,9904 寶成,25.65,-0.15,-0.58%,"-13,052"
22,8112 至上,83.40,-2.80,-3.25%,"-11,851"
23,1303 南亞,87.10,+ 0.40,+0.46%,"-11,821"
24,5880 合庫金,22.65,-0.05,-0.22%,"-11,307"
25,4958 臻鼎-KY,529.00,+ 13.00,+2.52%,"-10,887"
26,2401 凌陽,29.45,-1.30,-4.23%,"-10,382"
27,2515 中工,13.15,-0.20,-1.50%,"-10,077"
28,2105 正新,31.95,+ 0.05,+0.16%,"-9,325"
29,9945 潤泰新,22.95,-0.35,-1.50%,"-9,015"
30,2867 三商壽,7.50,-0.13,-1.70%,"-7,693"
31,3033 威健,49.20,-4.70,-8.72%,"-7,456"
32,1326 台化,44.95,-0.60,-1.32%,"-7,354"
33,4960 誠美材,36.00,+ 0.20,+0.56%,"-7,066"
34,1301 台塑,44.80,-0.45,-0.99%,"-6,947"
35,4938 和碩,81.20,+ 0.50,+0.62%,"-6,732"
36,2912 統一超,212.50,-7.50,-3.41%,"-6,537"
37,6505 台塑化,49.50,-1.50,-2.94%,"-6,426"
38,5871 中租-KY,109.00,-2.00,-1.80%,"-6,369"
39,4904 遠傳,94.20,-1.30,-1.36%,"-5,971"
40,00988A主動統一全球創新,22.08,+ 1.72,+8.45%,"-5,589"
41,1582 信錦,114.00,-1.00,-0.87%,"-5,416"
42,00637L元大滬深300正2,21.18,+ 0.27,+1.29%,"-4,942"
43,2426 鼎元,78.20,-4.90,-5.90%,"-4,380"
44,2331 精英,21.80,+ 0.95,+4.56%,"-4,380"
45,8046 南電,884.00,-50.00,-5.35%,"-4,371"
46,00953B群益優選非投等債,9.56,-0.03,-0.31%,"-3,947"
47,5876 上海商銀,39.75,-0.30,-0.75%,"-3,824"
48,6672 騰輝電子-KY,210.00,+ 17.00,+8.81%,"-3,663"
49,6278 台表科,238.00,-7.00,-2.86%,"-3,573"
50,2388 威盛,84.20,-3.80,-4.32%,"-3,546"
