Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,10.04,-0.37,-3.55%,"3,522,673","11,243,348","-7,720,674"
2,009816凱基台灣TOP50,14.66,-0.50,-3.30%,"1,023,906","2,567,249","-1,543,342"
3,00631L元大台灣50正2,33.43,-2.01,-5.67%,"875,624","2,097,286","-1,221,661"
4,00981A主動統一台股增長,29.89,-1.34,-4.29%,"1,819,467","2,702,169","-882,701"
5,00999A主動野村臺灣高息,10.93,-0.27,-2.41%,"603,226","1,416,649","-813,423"
6,00988A主動統一全球創新,19.82,-1.08,-5.17%,"544,910","1,339,734","-794,823"
7,0050 元大台灣50,100.25,-3.25,-3.14%,"664,460","1,452,317","-787,857"
8,00991A主動復華未來50,18.63,-0.97,-4.95%,"554,517","1,148,982","-594,465"
9,00405A主動富邦台灣龍耀,9.22,-0.26,-2.74%,"106,944","680,171","-573,227"
10,2002 中鋼,18.70,-0.05,-0.27%,"425,677","727,193","-301,516"
11,00990A主動元大AI新經濟,18.54,-0.96,-4.92%,"330,350","617,698","-287,347"
12,00712 復華富時不動產,8.74,+ 0.10,+1.16%,"271,209","540,107","-268,898"
13,00891 中信關鍵半導體,33.51,-1.44,-4.12%,"387,673","645,520","-257,847"
14,00982A主動群益台灣強棒,22.50,-0.98,-4.17%,"484,884","733,041","-248,157"
15,00402A主動安聯美國科技,9.47,-0.54,-5.39%,"40,286","197,054","-156,768"
16,009819中信數據及電力,10.20,-0.25,-2.39%,"246,983","397,930","-150,947"
17,2324 仁寶,37.10,-1.35,-3.51%,"988,397","1,135,638","-147,240"
18,00935 野村臺灣新科技50,57.10,-3.10,-5.15%,"129,090","258,943","-129,852"
19,00632R元大台灣50反1,10.82,+ 0.33,+3.15%,"897,674","1,018,594","-120,919"
20,00984D主動聯博全球非投,10.04,+ 0.03,+0.30%,"141,850","256,832","-114,982"
21,1802 台玻,60.10,-2.90,-4.60%,"364,190","467,670","-103,479"
22,2330 台積電,"2,255.00",-50.00,-2.17%,"265,689","368,659","-102,970"
23,9904 寶成,26.50,0.00,0.00%,"159,296","254,116","-94,820"
24,2337 旺宏,135.00,-10.50,-7.22%,"629,902","723,709","-93,807"
25,1504 東元,69.50,-3.60,-4.92%,"210,195","299,641","-89,445"
26,2409 友達,22.95,-1.05,-4.38%,"1,614,811","1,697,938","-83,126"
27,2812 台中銀,19.40,-0.30,-1.52%,"149,616","230,092","-80,475"
28,2449 京元電子,272.00,-19.00,-6.53%,"281,296","360,046","-78,749"
29,2303 聯電,118.50,-9.00,-7.06%,"2,047,914","2,123,311","-75,397"
30,00896 中信綠能及電動車,27.58,-1.11,-3.87%,"49,108","123,836","-74,727"
31,00400A主動國泰動能高息,13.97,-0.66,-4.51%,"391,158","463,886","-72,727"
32,00673R期元大S＆P原油反1,12.95,+ 0.26,+2.05%,"347,618","419,321","-71,702"
33,1301 台塑,44.40,-1.15,-2.52%,"189,328","250,730","-61,401"
34,009805新光美國電力基建,15.93,-0.26,-1.61%,"176,166","235,878","-59,711"
35,2371 大同,28.25,-0.60,-2.08%,"125,704","184,825","-59,121"
36,00980A主動野村臺灣優選,23.42,-1.05,-4.29%,"166,483","224,301","-57,817"
37,00994A主動第一金台股優,17.24,-0.70,-3.90%,"117,038","173,844","-56,806"
38,00918 大華優利高填息30,30.10,-0.78,-2.53%,"591,073","644,777","-53,703"
39,00927 群益半導體收益,36.74,-1.72,-4.47%,"134,413","187,111","-52,697"
40,3714 富采,62.70,-3.30,-5.00%,"129,006","181,321","-52,315"
41,3711 日月光投控,539.00,-30.00,-5.27%,"211,106","263,341","-52,234"
42,2489 瑞軒,40.80,-3.45,-7.80%,"197,925","250,155","-52,230"
43,2313 華通,259.00,-17.00,-6.16%,"354,732","405,332","-50,600"
44,00662 富邦NASDAQ,117.55,-2.25,-1.88%,"62,342","110,400","-48,058"
45,1102 亞泥,34.40,+ 0.50,+1.47%,"238,210","285,647","-47,436"
46,1402 遠東新,27.65,-0.05,-0.18%,"711,273","758,293","-47,020"
47,2890 永豐金,33.00,-1.25,-3.65%,"545,790","591,741","-45,951"
48,00961 FT臺灣永續高息,12.95,-0.06,-0.46%,"71,784","116,659","-44,874"
49,00404A主動聯博動能50,9.59,-0.37,-3.71%,"10,841","55,256","-44,414"
50,2474 可成,204.50,-15.50,-7.05%,"93,720","137,811","-44,090"
