Rank,Stock,Price,Change,ChangePercent,NetSell
1,2303 聯電,122.00,+ 3.50,+2.95%,"-118,890"
2,2834 臺企銀,16.75,-0.15,-0.89%,"-87,074"
3,2801 彰銀,23.65,-0.15,-0.63%,"-76,884"
4,1303 南亞,177.00,+ 6.50,+3.81%,"-65,648"
5,3481 群創,47.80,0.00,0.00%,"-61,466"
6,2892 第一金,35.90,+ 0.60,+1.70%,"-54,313"
7,2812 台中銀,18.80,-0.10,-0.53%,"-40,610"
8,9904 寶成,23.45,-0.30,-1.26%,"-39,969"
9,6770 力積電,66.10,+ 6.00,+9.98%,"-37,505"
10,2409 友達,24.45,0.00,0.00%,"-34,289"
11,1101 台泥,24.05,+ 0.50,+2.12%,"-34,191"
12,2337 旺宏,117.50,-2.50,-2.08%,"-31,829"
13,2886 兆豐金,51.20,+ 0.50,+0.99%,"-29,068"
14,1718 中纖,9.99,0.00,0.00%,"-28,633"
15,00881 國泰台灣科技龍頭,52.65,+ 1.75,+3.44%,"-25,361"
16,2880 華南金,43.80,+ 0.55,+1.27%,"-20,935"
17,5880 合庫金,26.60,+ 0.05,+0.19%,"-12,660"
18,2449 京元電子,247.00,+ 1.50,+0.61%,"-12,208"
19,4958 臻鼎-KY,488.00,+ 44.00,+9.91%,"-12,152"
20,1714 和桐,14.75,+ 0.20,+1.37%,"-10,559"
21,2327 國巨*,578.00,+ 12.00,+2.12%,"-10,513"
22,6239 力成,256.50,0.00,0.00%,"-10,431"
23,009820元大納斯達克精選,9.99,+ 0.37,+3.85%,"-10,171"
24,00878 國泰永續高股息,33.15,+ 0.58,+1.78%,"-10,144"
25,3711 日月光投控,593.00,+ 8.00,+1.37%,"-10,041"
26,2330 台積電,"2,405.00",+ 85.00,+3.66%,"-9,895"
27,2492 華新科,259.50,0.00,0.00%,"-9,723"
28,2002 中鋼,18.90,+ 0.05,+0.27%,"-9,722"
29,2884 玉山金,38.10,+ 0.10,+0.26%,"-9,401"
30,2481 強茂,134.00,+ 4.00,+3.08%,"-8,899"
31,3036 文曄,225.00,+ 12.50,+5.88%,"-8,037"
32,2889 國票金,15.35,-0.05,-0.32%,"-7,829"
33,8150 南茂,86.50,+ 4.00,+4.85%,"-6,799"
34,6005 群益證,34.85,0.00,0.00%,"-6,787"
35,3048 益登,58.30,+ 2.50,+4.48%,"-6,573"
36,9907 統一實,14.55,-0.20,-1.36%,"-6,540"
37,9945 潤泰新,26.40,-0.30,-1.12%,"-6,139"
38,00406A主動中信台灣收益,9.27,+ 0.30,+3.34%,"-5,885"
39,2489 瑞軒,33.10,+ 3.00,+9.97%,"-5,783"
40,1326 台化,58.60,+ 0.40,+0.69%,"-5,772"
41,00980A主動野村臺灣優選,23.31,+ 0.65,+2.87%,"-5,737"
42,2820 華票,16.30,0.00,0.00%,"-5,513"
43,00712 復華富時不動產,8.85,+ 0.02,+0.23%,"-5,287"
44,2633 台灣高鐵,25.90,+ 0.15,+0.58%,"-4,838"
45,2515 中工,11.90,-0.10,-0.83%,"-4,748"
46,3090 日電貿,147.00,+ 3.00,+2.08%,"-4,647"
47,8110 華東,46.00,+ 2.55,+5.87%,"-4,257"
48,2845 遠東銀,13.30,0.00,0.00%,"-4,198"
49,2451 創見,282.50,-2.00,-0.70%,"-4,132"
50,4989 榮科,66.90,-0.30,-0.45%,"-4,034"
