Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3037 欣興,581.00,+ 1.00,+0.17%,"5,625,598","28,791,915","-23,166,317"
2,2337 旺宏,157.00,+ 13.50,+9.41%,"12,628,522","34,247,789","-21,619,267"
3,2313 華通,223.50,-6.50,-2.83%,"15,355,714","28,886,105","-13,530,390"
4,2344 華邦電,122.00,-6.00,-4.69%,"24,351,328","37,357,758","-13,006,429"
5,2327 國巨*,275.00,-5.50,-1.96%,"8,870,040","16,996,392","-8,126,352"
6,2408 南亞科,260.00,-16.00,-5.80%,"22,281,324","28,659,751","-6,378,427"
7,1802 台玻,61.10,-3.00,-4.68%,"5,023,711","10,246,664","-5,222,952"
8,2308 台達電,"1,455.00",-10.00,-0.68%,"12,161,365","16,794,443","-4,633,077"
9,6531 愛普*,551.00,-21.00,-3.67%,"3,954,279","7,841,807","-3,887,528"
10,8028 昇陽半導體,188.00,-9.00,-4.57%,"2,165,726","5,791,426","-3,625,700"
11,2449 京元電子,316.00,-7.00,-2.17%,"7,687,952","11,243,708","-3,555,755"
12,3711 日月光投控,347.00,-10.50,-2.94%,"6,305,209","9,645,833","-3,340,624"
13,3653 健策,"3,900.00",-80.00,-2.01%,"4,867,427","8,191,981","-3,324,553"
14,3481 群創,27.30,-0.65,-2.33%,"10,227,334","13,491,018","-3,263,684"
15,6282 康舒,50.00,-2.80,-5.30%,"1,609,628","4,857,017","-3,247,389"
16,2492 華新科,137.00,-4.50,-3.18%,"1,229,552","3,919,314","-2,689,762"
17,2486 一詮,161.00,-2.00,-1.23%,"2,616,197","5,290,145","-2,673,947"
18,8110 華東,59.20,-2.00,-3.27%,"1,021,511","3,568,637","-2,547,126"
19,2382 廣達,286.50,-6.50,-2.22%,"3,023,590","5,480,542","-2,456,951"
20,2485 兆赫,80.10,+ 0.10,+0.13%,"10,753,845","12,776,841","-2,022,995"
21,6239 力成,205.50,-5.50,-2.61%,"1,895,418","3,896,056","-2,000,637"
22,7769 鴻勁,"4,160.00",-220.00,-5.02%,"4,248,423","6,244,429","-1,996,005"
23,2353 宏碁,28.35,-0.55,-1.90%,"1,311,961","3,259,158","-1,947,196"
24,8112 至上,91.70,-2.90,-3.07%,"2,401,197","4,313,926","-1,912,728"
25,4927 泰鼎-KY,46.10,+ 0.60,+1.32%,"798,503","2,689,601","-1,891,098"
26,6443 元晶,49.40,-1.60,-3.14%,"2,477,459","4,315,385","-1,837,925"
27,6451 訊芯-KY,272.00,-7.00,-2.51%,"2,459,476","4,225,079","-1,765,602"
28,2345 智邦,"1,590.00",-10.00,-0.63%,"11,445,614","13,172,891","-1,727,276"
29,3231 緯創,127.50,-3.00,-2.30%,"4,509,480","6,022,657","-1,513,177"
30,1711 永光,43.25,+ 3.90,+9.91%,"3,233,277","4,576,490","-1,343,212"
31,00929 復華台灣科技優息,19.89,-0.26,-1.29%,"728,146","2,058,611","-1,330,465"
32,1582 信錦,92.70,-1.30,-1.38%,"533,490","1,800,323","-1,266,832"
33,3533 嘉澤,"2,030.00",+ 115.00,+6.01%,"5,381,205","6,616,549","-1,235,344"
34,2421 建準,144.50,-7.00,-4.62%,"1,356,793","2,574,110","-1,217,317"
35,2355 敬鵬,47.05,-1.10,-2.28%,"666,572","1,820,102","-1,153,529"
36,2464 盟立,77.00,-2.60,-3.27%,"469,900","1,619,489","-1,149,588"
37,6944 兆聯實業,839.00,+ 8.00,+0.96%,"1,438,407","2,557,780","-1,119,372"
38,3661 世芯-KY,"3,220.00",-80.00,-2.42%,"5,861,967","6,906,731","-1,044,763"
39,3706 神達,82.10,-2.40,-2.84%,"887,307","1,896,841","-1,009,533"
40,6257 矽格,134.50,-2.00,-1.47%,"615,302","1,599,484","-984,182"
41,3028 增你強,56.50,-2.40,-4.07%,"389,699","1,371,738","-982,039"
42,1303 南亞,84.20,-2.00,-2.32%,"4,425,713","5,383,831","-958,118"
43,2481 強茂,101.00,-1.50,-1.46%,"1,460,944","2,410,561","-949,617"
44,3702 大聯大,93.00,-0.10,-0.11%,"3,064,243","3,996,085","-931,842"
45,2406 國碩,36.45,-0.45,-1.22%,"1,201,609","2,094,745","-893,136"
46,2409 友達,15.75,-0.45,-2.78%,"1,466,419","2,319,824","-853,405"
47,6197 佳必琪,196.00,+ 1.00,+0.51%,"819,568","1,663,794","-844,225"
48,2413 環科,58.00,-0.80,-1.36%,"525,661","1,360,287","-834,625"
49,4906 正文,33.65,+ 0.20,+0.60%,"896,101","1,717,518","-821,416"
50,3305 昇貿,108.50,-4.00,-3.56%,"277,766","1,076,004","-798,237"
