Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,2409 友達,30.65,-2.05,-6.27%,"159,807","263,249","-103,441"
2,00632R元大台灣50反1,9.85,-0.09,-0.91%,"65,117","143,025","-77,907"
3,1718 中纖,12.40,-1.05,-7.81%,"54,412","122,445","-68,033"
4,2337 旺宏,143.50,-12.00,-7.72%,"22,022","82,993","-60,970"
5,2002 中鋼,18.65,-0.15,-0.80%,"18,596","75,941","-57,345"
6,2344 華邦電,190.00,-17.50,-8.43%,"32,234","85,469","-53,235"
7,2883 凱基金,28.30,-0.40,-1.39%,"62,777","111,031","-48,253"
8,1101 台泥,23.00,-0.25,-1.08%,"26,711","64,168","-37,456"
9,00927 群益半導體收益,42.48,+ 0.73,+1.75%,"18,287","55,301","-37,014"
10,6770 力積電,74.30,-5.40,-6.78%,"31,623","68,381","-36,758"
11,9904 寶成,25.00,-0.35,-1.38%,"28,149","61,129","-32,980"
12,2882 國泰金,95.00,-3.30,-3.36%,"83,595","108,992","-25,396"
13,2317 鴻海,248.00,-3.00,-1.20%,"22,005","47,138","-25,132"
14,6116 彩晶,18.35,-1.25,-6.38%,"18,362","41,873","-23,511"
15,00919 群益台灣精選高息,29.37,-0.13,-0.44%,"43,491","64,659","-21,168"
16,2408 南亞科,421.00,-31.50,-6.96%,"15,809","36,781","-20,971"
17,00984D主動聯博全球非投,10.18,-0.01,-0.10%,"11,231","27,157","-15,925"
18,0056 元大高股息,52.75,-0.50,-0.94%,"34,196","49,329","-15,133"
19,2834 臺企銀,17.60,-0.15,-0.85%,"15,886","30,139","-14,252"
20,00953B群益優選非投等債,9.71,+ 0.01,+0.10%,"32,693","44,566","-11,873"
21,8112 至上,89.70,-2.70,-2.92%,"10,912","20,946","-10,034"
22,2881 富邦金,122.50,-3.00,-2.39%,"56,246","65,855","-9,609"
23,2884 玉山金,32.90,-0.15,-0.45%,"67,538","76,915","-9,376"
24,00947 台新臺灣IC設計,39.10,-0.57,-1.44%,"5,412","14,615","-9,202"
25,2489 瑞軒,40.90,-2.40,-5.54%,"3,129","12,088","-8,959"
26,3016 嘉晶,122.00,-11.50,-8.61%,"8,372","16,929","-8,556"
27,00882 中信中國高股息,14.59,0.00,0.00%,"7,002","15,464","-8,462"
28,1102 亞泥,35.10,+ 0.10,+0.29%,"61,907","69,709","-7,801"
29,00753L中信中國50正2,8.27,+ 0.17,+2.10%,"11,420","18,139","-6,719"
30,00665L富邦恒生國企正2,7.53,+ 0.09,+1.21%,"9,167","15,869","-6,701"
31,2542 興富發,42.35,-0.70,-1.63%,"12,437","18,550","-6,112"
32,2610 華航,22.55,-1.15,-4.85%,"69,276","75,327","-6,050"
33,2353 宏碁,32.10,-1.00,-3.02%,"28,574","34,456","-5,881"
34,4763 材料*-KY,47.90,+ 0.50,+1.05%,"4,762","10,413","-5,650"
35,8926 台汽電,74.30,-2.00,-2.62%,"4,189","9,632","-5,443"
36,6269 台郡,65.50,-5.50,-7.75%,"2,557","7,974","-5,417"
37,6005 群益證,37.65,-0.60,-1.57%,"5,830","10,864","-5,034"
38,2324 仁寶,34.60,-0.70,-1.98%,"21,861","26,812","-4,950"
39,2451 創見,250.50,-16.00,-6.00%,"3,211","8,122","-4,910"
40,1708 東鹼,51.90,-1.40,-2.63%,"1,821","6,588","-4,767"
41,3149 正達,94.00,-7.50,-7.39%,"6,665","11,124","-4,459"
42,2426 鼎元,72.10,-4.00,-5.26%,"2,128","6,550","-4,421"
43,2303 聯電,169.00,+ 4.50,+2.74%,"115,982","120,302","-4,320"
44,009821野村稀土關鍵資源,14.21,0.00,0.00%,"9,256","13,529","-4,272"
45,00664R國泰臺灣加權反1,1.59,-0.01,-0.63%,"18,016","22,261","-4,244"
46,1216 統一,74.50,0.00,0.00%,"6,743","10,873","-4,130"
47,2357 華碩,657.00,-1.00,-0.15%,"5,820","9,890","-4,069"
48,3717 聯嘉投控,28.95,+ 1.50,+5.46%,"12,065","16,129","-4,064"
49,2609 陽明,50.70,-1.30,-2.50%,"9,323","13,386","-4,063"
50,2412 中華電,141.50,0.00,0.00%,"19,322","23,281","-3,958"
