Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,41.20,-0.70,-1.67%,"254,986"
2,2884 玉山金,35.10,+ 0.20,+0.57%,"140,376"
3,2883 凱基金,30.00,-0.55,-1.80%,"128,119"
4,00712 復華富時不動產,9.06,+ 0.04,+0.44%,"126,353"
5,5880 合庫金,25.35,-0.15,-0.59%,"78,170"
6,2892 第一金,34.10,+ 0.15,+0.44%,"77,595"
7,2867 三商壽,8.98,+ 0.07,+0.79%,"74,514"
8,2105 正新,33.60,+ 0.05,+0.15%,"66,301"
9,2324 仁寶,36.00,+ 0.05,+0.14%,"63,829"
10,2353 宏碁,29.60,-1.15,-3.74%,"61,537"
11,6505 台塑化,81.30,+ 1.30,+1.63%,"53,148"
12,2891 中信金,62.10,-0.90,-1.43%,"52,405"
13,2882 國泰金,94.30,-3.00,-3.08%,"50,976"
14,2812 台中銀,20.55,+ 0.30,+1.48%,"50,539"
15,2890 永豐金,40.00,+ 0.15,+0.38%,"48,098"
16,3045 台灣大,111.00,+ 0.50,+0.45%,"41,693"
17,2887 台新新光金,35.55,-0.60,-1.66%,"41,054"
18,00953B群益優選非投等債,9.77,+ 0.02,+0.21%,"40,442"
19,2610 華航,20.75,-0.15,-0.72%,"40,255"
20,2603 長榮,198.00,-2.00,-1.00%,"39,840"
21,2845 遠東銀,13.40,-0.15,-1.11%,"37,046"
22,2834 臺企銀,18.05,-0.10,-0.55%,"32,881"
23,5876 上海商銀,45.20,+ 0.25,+0.56%,"32,259"
24,1216 統一,80.00,+ 1.00,+1.27%,"31,992"
25,2886 兆豐金,47.60,+ 1.00,+2.15%,"27,887"
26,2002 中鋼,18.65,-0.15,-0.80%,"27,102"
27,2889 國票金,15.70,-0.15,-0.95%,"25,418"
28,3576 聯合再生,17.85,+ 0.15,+0.85%,"25,324"
29,4938 和碩,82.20,-1.00,-1.20%,"23,333"
30,2881 富邦金,124.50,-0.50,-0.40%,"22,810"
31,2615 萬海,79.50,-1.20,-1.49%,"21,382"
32,00997A主動群益美國增長,11.00,-0.89,-7.49%,"21,296"
33,2880 華南金,40.15,+ 0.75,+1.90%,"20,776"
34,1718 中纖,13.65,-1.00,-6.83%,"20,652"
35,1402 遠東新,27.70,-0.10,-0.36%,"20,503"
36,2801 彰銀,23.90,-0.05,-0.21%,"19,750"
37,00918 大華優利高填息30,31.01,-0.76,-2.39%,"17,193"
38,2357 華碩,700.00,-15.00,-2.10%,"16,019"
39,9904 寶成,24.60,0.00,0.00%,"15,755"
40,2027 大成鋼,40.65,-0.35,-0.85%,"15,186"
41,009824群益美國科技巨頭,9.94,-0.34,-3.31%,"15,070"
42,1909 榮成,10.10,-0.30,-2.88%,"14,867"
43,2377 微星,141.50,-3.50,-2.41%,"14,710"
44,8039 台虹,192.50,-7.00,-3.51%,"14,336"
45,3090 日電貿,194.50,-14.50,-6.94%,"14,013"
46,6116 彩晶,15.00,-1.10,-6.83%,"13,250"
47,9907 統一實,15.10,-0.20,-1.31%,"13,183"
48,00753L中信中國50正2,8.92,-0.79,-8.14%,"13,095"
49,2637 慧洋-KY,79.40,-3.10,-3.76%,"12,764"
50,3005 神基,110.00,-3.50,-3.08%,"12,262"
