Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2409 友達,22.20,+ 2.00,+9.90%,"168,405"
2,3481 群創,44.65,+ 4.05,+9.98%,"122,964"
3,00981A主動統一台股增長,29.95,+ 1.09,+3.78%,"104,367"
4,6770 力積電,63.80,+ 4.70,+7.95%,"94,432"
5,2891 中信金,57.60,+ 0.10,+0.17%,"88,711"
6,00878 國泰永續高股息,28.27,+ 0.56,+2.02%,"84,944"
7,00403A主動統一升級50,10.20,+ 0.19,+1.90%,"81,464"
8,2312 金寶,33.10,+ 3.00,+9.97%,"72,775"
9,2324 仁寶,31.50,+ 1.15,+3.79%,"64,202"
10,3231 緯創,144.50,+ 4.50,+3.21%,"53,745"
11,2882 國泰金,79.70,+ 1.00,+1.27%,"53,620"
12,6116 彩晶,11.85,+ 1.05,+9.72%,"53,033"
13,00992A主動群益科技創新,18.28,+ 0.61,+3.45%,"52,167"
14,1717 長興,83.00,+ 3.30,+4.14%,"46,887"
15,2027 大成鋼,41.95,-0.40,-0.94%,"40,253"
16,00982A主動群益台灣強棒,22.64,+ 0.54,+2.44%,"38,639"
17,00940 元大台灣價值高息,11.49,+ 0.17,+1.50%,"37,477"
18,3714 富采,81.40,+ 7.40,+10.00%,"36,969"
19,6282 康舒,57.40,+ 3.80,+7.09%,"36,563"
20,2353 宏碁,29.55,+ 1.15,+4.05%,"35,645"
21,2603 長榮,219.00,+ 7.00,+3.30%,"34,285"
22,1605 華新,36.50,+ 1.00,+2.82%,"33,554"
23,2344 華邦電,125.00,+ 11.00,+9.65%,"32,970"
24,2317 鴻海,250.00,+ 2.50,+1.01%,"32,098"
25,9105 泰金寶-DR,6.75,+ 0.61,+9.93%,"31,595"
26,00929 復華台灣科技優息,27.08,+ 0.59,+2.23%,"30,872"
27,1802 台玻,70.50,+ 5.40,+8.29%,"30,223"
28,00631L元大台灣50正2,32.56,+ 0.98,+3.10%,"29,639"
29,2489 瑞軒,51.40,+ 4.60,+9.83%,"29,520"
30,00991A主動復華未來50,18.58,+ 0.66,+3.68%,"28,000"
31,0056 元大高股息,46.35,+ 0.91,+2.00%,"27,464"
32,00999A主動野村臺灣高息,10.42,+ 0.14,+1.36%,"26,301"
33,2609 陽明,53.00,+ 1.90,+3.72%,"26,042"
34,2377 微星,124.00,+ 11.00,+9.73%,"25,206"
35,2313 華通,278.00,+ 20.00,+7.75%,"25,036"
36,009816凱基台灣TOP50,14.19,+ 0.30,+2.16%,"23,200"
37,1402 遠東新,27.00,-0.20,-0.74%,"23,122"
38,00919 群益台灣精選高息,26.73,+ 0.20,+0.75%,"22,657"
39,2356 英業達,59.50,+ 5.40,+9.98%,"22,509"
40,009820元大納斯達克精選,10.22,+ 0.05,+0.49%,"22,044"
41,2367 燿華,66.80,+ 2.70,+4.21%,"20,452"
42,0052 富邦科技,57.65,+ 1.25,+2.22%,"19,086"
43,00891 中信關鍵半導體,33.61,+ 0.99,+3.03%,"18,812"
44,00988A主動統一全球創新,20.36,+ 1.18,+6.15%,"14,807"
45,00990A主動元大AI新經濟,18.53,+ 0.86,+4.87%,"14,263"
46,1303 南亞,86.70,-0.60,-0.69%,"13,266"
47,2369 菱生,32.05,+ 2.05,+6.83%,"13,133"
48,3189 景碩,609.00,+ 55.00,+9.93%,"12,548"
49,2388 威盛,88.00,+ 2.00,+2.33%,"12,007"
50,6257 矽格,222.00,+ 5.50,+2.54%,"11,815"
