Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.66,+ 0.05,+0.52%,"576,535","2,132,647","-1,556,111"
2,00918 大華優利高填息30,35.46,+ 0.02,+0.06%,"138,049","584,889","-446,840"
3,00953B群益優選非投等債,9.50,-0.01,-0.11%,"291,391","597,041","-305,650"
4,00632R元大台灣50反1,9.70,0.00,0.00%,"848,902","1,153,372","-304,469"
5,00712 復華富時不動產,8.60,-0.07,-0.81%,"139,675","443,865","-304,189"
6,00919 群益台灣精選高息,32.58,-0.13,-0.40%,"332,910","634,183","-301,272"
7,009828中信台日韓PCB,9.71,+ 0.08,+0.83%,"81,229","380,588","-299,359"
8,00961 FT臺灣永續高息,13.49,+ 0.05,+0.37%,"115,783","409,303","-293,519"
9,00984D主動聯博全球非投,9.83,+ 0.01,+0.10%,"155,515","429,818","-274,303"
10,00673R期元大S＆P原油反1,10.93,-0.07,-0.64%,"159,951","422,927","-262,975"
11,00881 國泰台灣科技龍頭,50.95,+ 0.15,+0.30%,"200,806","427,290","-226,484"
12,00929 復華台灣科技優息,29.12,+ 0.23,+0.80%,"147,623","372,639","-225,016"
13,009826貝萊德世界股票,10.05,-0.04,-0.40%,"114,464","266,585","-152,121"
14,00878 國泰永續高股息,34.13,+ 0.06,+0.18%,"321,459","434,429","-112,970"
15,00664R國泰臺灣加權反1,1.58,0.00,0.00%,"212,539","287,554","-75,015"
16,2317 鴻海,252.00,+ 0.50,+0.20%,"190,232","262,920","-72,688"
17,2327 國巨*,565.00,-2.00,-0.35%,"139,289","188,543","-49,254"
18,00891 中信關鍵半導體,35.82,-0.06,-0.17%,"113,680","161,897","-48,216"
19,2324 仁寶,38.90,-0.15,-0.38%,"467,393","515,348","-47,954"
20,00985B群益ESG投等債0-5,10.05,-0.01,-0.10%,"82,766","129,573","-46,806"
21,00896 中信綠能及電動車,28.55,+ 0.07,+0.25%,"32,995","77,357","-44,362"
22,00923 群益台ESG低碳50,40.58,+ 0.03,+0.07%,"43,204","85,062","-41,857"
23,3702 大聯大,105.00,+ 0.50,+0.48%,"68,094","108,454","-40,359"
24,1101 台泥,24.75,+ 0.45,+1.85%,"525,982","565,604","-39,621"
25,00404A主動聯博動能50,10.02,+ 0.03,+0.30%,"69,031","108,564","-39,532"
26,6919 康霈*,82.40,+ 0.80,+0.98%,"78,157","115,673","-37,515"
27,009827玉山未來全球算力,10.25,+ 0.10,+0.99%,"28,567","64,857","-36,289"
28,2337 旺宏,126.50,+ 0.50,+0.40%,"141,257","176,310","-35,053"
29,8112 至上,86.50,-3.00,-3.35%,"43,044","75,206","-32,161"
30,009829大華韓國KOSPI50,11.12,-0.06,-0.54%,"187,892","220,018","-32,126"
31,009803玉山市值動能50,22.24,+ 0.05,+0.23%,"24,861","55,672","-30,811"
32,00830 國泰費城半導體,83.10,-0.60,-0.72%,"43,741","73,707","-29,965"
33,00409A主動復華全球50,9.85,-0.05,-0.51%,"109,233","138,879","-29,645"
34,3036 文曄,191.50,+ 2.00,+1.06%,"43,105","71,022","-27,917"
35,5388 中磊,73.00,-0.50,-0.68%,"13,321","40,412","-27,090"
36,3033 威健,41.85,-1.45,-3.35%,"24,562","49,430","-24,867"
37,00637L元大滬深300正2,19.65,-0.12,-0.61%,"107,924","132,426","-24,501"
38,2449 京元電子,270.00,+ 1.50,+0.56%,"98,047","122,097","-24,049"
39,2834 臺企銀,17.95,+ 0.25,+1.41%,"768,299","792,285","-23,985"
40,2889 國票金,16.70,+ 0.10,+0.60%,"160,067","184,010","-23,943"
41,2481 強茂,152.00,-0.50,-0.33%,"98,170","121,445","-23,275"
42,00686R群益臺灣加權反1,0.95,0.00,0.00%,"99,736","122,647","-22,910"
43,00962 台新AI優息動能,15.30,+ 0.11,+0.72%,"19,248","41,930","-22,681"
44,00410A主動永豐科技趨勢,12.05,+ 0.14,+1.18%,"72,475","93,257","-20,781"
45,009805台新美國電力基建,15.42,+ 0.23,+1.51%,"49,417","70,173","-20,755"
46,6257 矽格,213.00,+ 4.00,+1.91%,"25,604","45,562","-19,958"
47,00753L中信中國50正2,9.12,-0.09,-0.98%,"67,400","87,268","-19,868"
48,2634 漢翔,65.30,-0.60,-0.91%,"154,499","172,730","-18,230"
49,00945B凱基美國非投等債,14.31,-0.03,-0.21%,"48,235","66,143","-17,907"
50,3481 群創,50.10,+ 1.30,+2.66%,"477,270","494,731","-17,461"
