Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,10.20,+ 0.19,+1.90%,"1,802,803","10,185,293","-8,382,490"
2,009816凱基台灣TOP50,14.19,+ 0.30,+2.16%,"332,210","625,287","-293,077"
3,00891 中信關鍵半導體,33.61,+ 0.99,+3.03%,"109,849","329,735","-219,886"
4,0050 元大台灣50,97.30,+ 1.45,+1.51%,"189,671","400,267","-210,595"
5,00999A主動野村臺灣高息,10.42,+ 0.14,+1.36%,"139,447","337,364","-197,916"
6,00988A主動統一全球創新,20.36,+ 1.18,+6.15%,"199,858","389,409","-189,550"
7,2892 第一金,27.55,-0.15,-0.54%,"205,217","378,089","-172,871"
8,00991A主動復華未來50,18.58,+ 0.66,+3.68%,"201,263","371,669","-170,406"
9,00631L元大台灣50正2,32.56,+ 0.98,+3.10%,"249,550","415,304","-165,753"
10,00982A主動群益台灣強棒,22.64,+ 0.54,+2.44%,"143,279","306,229","-162,950"
11,2002 中鋼,18.15,-0.05,-0.27%,"66,399","183,862","-117,462"
12,2337 旺宏,149.50,+ 8.50,+6.03%,"194,891","274,862","-79,971"
13,00712 復華富時不動產,8.77,+ 0.01,+0.11%,"61,906","139,951","-78,044"
14,2449 京元電子,296.00,+ 10.00,+3.50%,"53,546","131,080","-77,533"
15,2890 永豐金,29.10,-0.60,-2.02%,"135,458","212,673","-77,215"
16,2801 彰銀,20.30,0.00,0.00%,"77,253","143,419","-66,165"
17,00673R期元大S＆P原油反1,11.82,+ 0.16,+1.37%,"69,403","120,132","-50,728"
18,2834 臺企銀,16.00,-0.10,-0.62%,"87,855","136,535","-48,679"
19,2330 台積電,"2,255.00",+ 25.00,+1.12%,"78,437","121,973","-43,536"
20,8150 南茂,79.10,+ 3.20,+4.22%,"29,230","71,359","-42,129"
21,2812 台中銀,18.95,-0.05,-0.26%,"42,401","83,212","-40,810"
22,5880 合庫金,22.70,0.00,0.00%,"49,252","88,329","-39,076"
23,1301 台塑,45.25,-0.50,-1.09%,"34,303","73,367","-39,063"
24,2382 廣達,316.00,+ 8.00,+2.60%,"95,543","130,968","-35,424"
25,8112 至上,86.20,+ 0.70,+0.82%,"39,433","74,227","-34,794"
26,00992A主動群益科技創新,18.28,+ 0.61,+3.45%,"233,732","268,515","-34,783"
27,2883 凱基金,21.70,+ 0.30,+1.40%,"229,451","262,547","-33,095"
28,00984D主動聯博全球非投,10.06,-0.04,-0.40%,"39,227","71,574","-32,346"
29,00980A主動野村臺灣優選,23.16,+ 0.67,+2.98%,"45,048","76,254","-31,205"
30,1303 南亞,86.70,-0.60,-0.69%,"141,589","171,351","-29,761"
31,1326 台化,45.55,+ 0.10,+0.22%,"34,198","63,701","-29,502"
32,00753L中信中國50正2,9.98,-0.10,-0.99%,"59,949","88,430","-28,480"
33,00990A主動元大AI新經濟,18.53,+ 0.86,+4.87%,"124,142","152,087","-27,944"
34,9904 寶成,25.80,0.00,0.00%,"57,879","84,903","-27,024"
35,009805新光美國電力基建,16.54,+ 0.14,+0.85%,"63,077","88,994","-25,916"
36,2371 大同,29.50,+ 1.10,+3.87%,"45,436","70,663","-25,226"
37,1802 台玻,70.50,+ 5.40,+8.29%,"90,960","114,791","-23,830"
38,00935 野村臺灣新科技50,56.35,+ 2.15,+3.97%,"27,928","49,704","-21,776"
39,2324 仁寶,31.50,+ 1.15,+3.79%,"296,552","318,274","-21,722"
40,3231 緯創,144.50,+ 4.50,+3.21%,"138,834","159,936","-21,102"
41,2354 鴻準,60.20,+ 1.30,+2.21%,"20,493","41,541","-21,047"
42,4960 誠美材,35.80,-0.65,-1.78%,"36,055","56,903","-20,848"
43,1711 永光,51.10,+ 1.40,+2.82%,"23,724","43,688","-19,963"
44,9907 統一實,15.95,-0.10,-0.62%,"13,912","33,851","-19,938"
45,00947 台新臺灣IC設計,36.39,+ 1.44,+4.12%,"39,519","59,451","-19,932"
46,2329 華泰,54.60,+ 1.70,+3.21%,"19,866","39,690","-19,824"
47,00662 富邦NASDAQ,119.50,+ 0.30,+0.25%,"24,107","42,913","-18,805"
48,2408 南亞科,310.50,+ 17.50,+5.97%,"167,808","185,670","-17,862"
49,2845 遠東銀,12.10,+ 0.10,+0.83%,"30,866","47,752","-16,886"
50,2208 台船,18.55,-0.10,-0.54%,"10,909","25,597","-14,688"
