Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,9.95,-0.11,-1.09%,"27,536","98,345","-70,808"
2,2317 鴻海,262.00,-8.00,-2.96%,"9,329","40,196","-30,866"
3,00961 FT臺灣永續高息,13.31,+ 0.13,+0.99%,"7,870","37,299","-29,429"
4,2880 華南金,39.10,-2.35,-5.67%,"16,559","44,544","-27,984"
5,3481 群創,49.40,-1.00,-1.98%,"8,734","36,342","-27,607"
6,00881 國泰台灣科技龍頭,55.00,+ 0.85,+1.57%,"12,085","33,878","-21,792"
7,2002 中鋼,19.20,-0.55,-2.78%,"6,931","28,632","-21,701"
8,2886 兆豐金,45.85,-1.10,-2.34%,"26,045","46,415","-20,370"
9,2834 臺企銀,16.45,-0.05,-0.30%,"10,517","28,690","-18,173"
10,1718 中纖,11.00,-0.20,-1.79%,"8,362","25,299","-16,936"
11,2344 華邦電,177.00,0.00,0.00%,"19,131","34,563","-15,431"
12,2610 華航,20.10,-0.15,-0.74%,"12,283","25,579","-13,295"
13,2618 長榮航,41.00,-1.15,-2.73%,"5,915","18,662","-12,746"
14,2409 友達,25.75,-0.50,-1.90%,"9,519","21,070","-11,551"
15,1102 亞泥,31.70,-0.65,-2.01%,"5,102","16,533","-11,430"
16,00878 國泰永續高股息,33.78,+ 0.26,+0.78%,"10,863","21,723","-10,860"
17,2105 正新,30.70,-1.40,-4.36%,"4,267","14,425","-10,158"
18,6770 力積電,74.90,+ 1.20,+1.63%,"64,802","74,717","-9,915"
19,2449 京元電子,253.50,-5.50,-2.12%,"3,061","12,740","-9,679"
20,1314 中石化,7.66,-0.12,-1.54%,"4,743","14,302","-9,559"
21,2324 仁寶,39.30,-0.60,-1.50%,"30,990","40,004","-9,013"
22,1402 遠東新,26.95,-0.60,-2.18%,"4,698","13,206","-8,508"
23,009826貝萊德世界股票,10.31,+ 0.02,+0.19%,"9,087","17,414","-8,327"
24,1714 和桐,16.70,-0.70,-4.02%,"2,838","9,816","-6,977"
25,00664R國泰臺灣加權反1,1.61,-0.02,-1.23%,"7,003","13,923","-6,919"
26,2478 大毅,130.00,+ 1.50,+1.17%,"1,806","8,473","-6,667"
27,00984D主動聯博全球非投,10.15,+ 0.01,+0.10%,"7,051","13,708","-6,657"
28,3045 台灣大,108.50,-1.00,-0.91%,"3,972","10,569","-6,597"
29,1101 台泥,24.05,-0.40,-1.64%,"12,442","18,960","-6,518"
30,00953B群益優選非投等債,9.76,0.00,0.00%,"7,019","13,510","-6,490"
31,3033 威健,48.60,-1.70,-3.38%,"2,226","8,632","-6,405"
32,00929 復華台灣科技優息,29.67,+ 0.14,+0.47%,"3,637","8,660","-5,023"
33,00923 群益台ESG低碳50,42.99,+ 0.84,+1.99%,"2,763","7,506","-4,743"
34,2303 聯電,124.50,+ 1.50,+1.22%,"17,070","21,616","-4,545"
35,2609 陽明,51.40,-0.30,-0.58%,"2,407","6,630","-4,223"
36,5388 中磊,81.10,-1.30,-1.58%,"1,677","5,704","-4,026"
37,00406A主動中信台灣收益,9.69,+ 0.16,+1.68%,"10,341","14,181","-3,839"
38,6116 彩晶,13.95,-0.20,-1.41%,"2,641","6,400","-3,759"
39,3026 禾伸堂,691.00,+ 6.00,+0.88%,"2,499","5,734","-3,235"
40,00686R群益臺灣加權反1,0.99,-0.01,-1.00%,"4,758","7,718","-2,960"
41,8046 南電,"1,215.00",-50.00,-3.95%,"2,544","5,350","-2,805"
42,00676R富邦臺灣加權反1,5.50,-0.07,-1.26%,"3,537","6,329","-2,791"
43,2382 廣達,325.00,-0.50,-0.15%,"3,631","6,370","-2,738"
44,6919 康霈*,104.00,-6.50,-5.88%,"2,017","4,753","-2,735"
45,00891 中信關鍵半導體,36.57,+ 0.64,+1.78%,"1,971","4,647","-2,675"
46,00673R期元大S＆P原油反1,12.74,+ 0.09,+0.71%,"4,445","7,104","-2,659"
47,2903 遠百,21.75,-0.25,-1.14%,"2,671","5,324","-2,653"
48,9904 寶成,23.90,-0.05,-0.21%,"6,237","8,849","-2,612"
49,1608 華榮,36.80,-1.15,-3.03%,"1,190","3,801","-2,611"
50,2428 興勤,259.50,+ 5.00,+1.96%,522,"2,969","-2,447"
