Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,104.25,+ 1.40,+1.36%,"-541,944"
2,00403A主動統一升級50,9.90,+ 0.18,+1.85%,"-509,703"
3,1303 南亞,185.00,-3.00,-1.60%,"-255,227"
4,6770 力積電,67.60,+ 2.10,+3.21%,"-187,284"
5,2303 聯電,123.00,+ 7.00,+6.03%,"-146,729"
6,2880 華南金,44.00,-0.40,-0.90%,"-120,406"
7,2801 彰銀,23.20,+ 0.05,+0.22%,"-114,693"
8,2330 台積電,"2,380.00",+ 10.00,+0.42%,"-110,583"
9,2892 第一金,34.95,-0.60,-1.69%,"-98,603"
10,2834 臺企銀,16.50,0.00,0.00%,"-80,622"
11,2449 京元電子,248.50,+ 6.50,+2.69%,"-76,231"
12,2409 友達,27.00,+ 2.45,+9.98%,"-72,903"
13,2886 兆豐金,51.00,+ 0.10,+0.20%,"-69,287"
14,2337 旺宏,133.50,+ 12.00,+9.88%,"-68,384"
15,2887 台新新光金,35.90,+ 0.75,+2.13%,"-64,296"
16,00878 國泰永續高股息,33.40,+ 0.59,+1.80%,"-62,830"
17,1314 中石化,7.74,-0.06,-0.77%,"-55,750"
18,4958 臻鼎-KY,470.50,-2.50,-0.53%,"-54,333"
19,3711 日月光投控,630.00,+ 45.00,+7.69%,"-50,562"
20,00891 中信關鍵半導體,35.50,+ 0.75,+2.16%,"-45,659"
21,1718 中纖,10.25,+ 0.34,+3.43%,"-42,376"
22,00881 國泰台灣科技龍頭,53.20,+ 0.95,+1.82%,"-39,297"
23,2382 廣達,313.50,+ 15.50,+5.20%,"-38,964"
24,2542 興富發,44.35,+ 0.05,+0.11%,"-37,165"
25,2344 華邦電,179.50,+ 16.00,+9.79%,"-35,487"
26,009820元大納斯達克精選,10.09,+ 0.14,+1.41%,"-35,284"
27,1802 台玻,54.70,+ 1.60,+3.01%,"-35,167"
28,2332 友訊,23.60,+ 1.45,+6.55%,"-34,834"
29,00919 群益台灣精選高息,30.03,+ 0.29,+0.98%,"-31,541"
30,8150 南茂,92.90,+ 6.60,+7.65%,"-30,179"
31,2327 國巨*,573.00,+ 33.00,+6.11%,"-25,287"
32,2406 國碩,31.95,+ 0.60,+1.91%,"-24,893"
33,2515 中工,11.95,0.00,0.00%,"-24,563"
34,2308 台達電,"1,815.00",+ 165.00,+10.00%,"-24,416"
35,6239 力成,288.50,+ 26.00,+9.90%,"-24,036"
36,00982A主動群益台灣強棒,22.68,+ 0.29,+1.30%,"-23,856"
37,1710 東聯,14.50,+ 0.35,+2.47%,"-22,840"
38,1714 和桐,16.65,+ 0.90,+5.71%,"-21,369"
39,8926 台汽電,57.00,-5.00,-8.06%,"-20,294"
40,3702 大聯大,130.00,+ 7.50,+6.12%,"-19,868"
41,6005 群益證,33.80,-0.05,-0.15%,"-19,782"
42,1409 新纖,24.75,+ 2.25,+10.00%,"-19,301"
43,2369 菱生,33.60,+ 0.50,+1.51%,"-19,069"
44,2481 強茂,137.50,+ 4.50,+3.38%,"-17,486"
45,2634 漢翔,61.00,-0.70,-1.13%,"-16,101"
46,2323 中環,10.25,0.00,0.00%,"-15,962"
47,6282 康舒,50.00,+ 2.85,+6.04%,"-15,875"
48,3037 欣興,992.00,+ 37.00,+3.87%,"-15,429"
49,1312 國喬,11.90,-0.05,-0.42%,"-14,702"
50,6153 嘉聯益,16.60,+ 0.20,+1.22%,"-14,694"
