Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,9.73,-0.22,-2.21%,"29,282","122,694","-93,411"
2,6770 力積電,70.80,-2.20,-3.01%,"11,864","81,914","-70,050"
3,00918 大華優利高填息30,35.29,+ 0.68,+1.96%,"14,327","81,526","-67,198"
4,2344 華邦電,176.00,-6.50,-3.56%,"10,753","69,226","-58,473"
5,00406A主動中信台灣收益,9.96,+ 0.29,+3.00%,"84,995","133,817","-48,821"
6,00919 群益台灣精選高息,32.31,+ 0.35,+1.10%,"10,118","57,761","-47,643"
7,00953B群益優選非投等債,9.63,-0.01,-0.10%,"17,960","60,793","-42,833"
8,00712 復華富時不動產,8.68,-0.04,-0.46%,"8,328","47,205","-38,877"
9,2408 南亞科,518.00,-25.00,-4.60%,"6,939","44,187","-37,248"
10,00673R期元大S＆P原油反1,11.89,-0.17,-1.41%,"7,671","33,259","-25,588"
11,1303 南亞,234.50,-8.00,-3.30%,"10,624","35,845","-25,221"
12,1312 國喬,15.65,+ 0.10,+0.64%,"15,864","39,359","-23,494"
13,00984D主動聯博全球非投,9.91,-0.01,-0.10%,"8,384","30,535","-22,150"
14,2609 陽明,57.60,-1.90,-3.19%,"5,357","19,574","-14,217"
15,2409 友達,26.40,-0.25,-0.94%,"7,883","20,301","-12,417"
16,00664R國泰臺灣加權反1,1.57,-0.04,-2.48%,"9,294","20,177","-10,883"
17,1409 新纖,25.65,+ 1.05,+4.27%,"4,038","14,875","-10,836"
18,009826貝萊德世界股票,10.07,-0.03,-0.30%,"5,268","15,919","-10,651"
19,2324 仁寶,39.90,-0.45,-1.12%,"6,214","16,582","-10,367"
20,2337 旺宏,122.50,-3.50,-2.78%,"3,893","12,311","-8,418"
21,6919 康霈*,91.20,-3.60,-3.80%,"2,228","9,882","-7,653"
22,3006 晶豪科,278.50,-14.00,-4.79%,"2,290","8,775","-6,485"
23,3481 群創,49.30,-0.55,-1.10%,"9,881","16,249","-6,367"
24,1718 中纖,11.15,+ 0.25,+2.29%,"6,596","12,753","-6,156"
25,009805台新美國電力基建,14.77,-0.16,-1.07%,"2,910","7,826","-4,916"
26,6269 台郡,75.20,+ 0.30,+0.40%,"1,553","6,333","-4,780"
27,00686R群益臺灣加權反1,0.96,-0.02,-2.04%,"8,315","12,690","-4,375"
28,00985B群益ESG投等債0-5,10.16,-0.03,-0.29%,"3,742","7,948","-4,206"
29,2834 臺企銀,17.10,+ 0.15,+0.88%,"17,934","21,427","-3,493"
30,2002 中鋼,19.05,+ 0.10,+0.53%,"8,579","11,989","-3,410"
31,009802富邦旗艦50,20.49,+ 1.14,+5.89%,"76,380","79,721","-3,340"
32,3042 晶技,182.00,-3.50,-1.89%,"5,352","8,688","-3,335"
33,00680L元大美債20正2,6.35,-0.13,-2.01%,"5,320","8,533","-3,213"
34,00676R富邦臺灣加權反1,5.40,-0.11,-2.00%,"4,706","7,812","-3,105"
35,6962 奕力-KY,32.45,+ 0.90,+2.85%,"1,279","4,263","-2,983"
36,009819中信數據及電力,9.74,-0.04,-0.41%,"1,287","4,186","-2,899"
37,8039 台虹,319.00,-8.00,-2.45%,"2,061","4,872","-2,810"
38,3450 聯鈞,625.00,-21.00,-3.25%,"1,714","4,512","-2,797"
39,5871 中租-KY,114.00,-3.00,-2.56%,"5,792","8,570","-2,777"
40,2301 光寶科,300.50,-4.50,-1.48%,"2,224","4,943","-2,719"
41,00830 國泰費城半導體,81.05,+ 0.05,+0.06%,"1,202","3,908","-2,705"
42,2634 漢翔,67.00,+ 0.10,+0.15%,"1,250","3,623","-2,372"
43,00410A主動永豐科技趨勢,12.57,+ 0.35,+2.86%,"4,436","6,771","-2,334"
44,2646 星宇航空,20.65,-0.25,-1.20%,"1,401","3,607","-2,205"
45,00753L中信中國50正2,9.36,-0.12,-1.27%,"2,048","4,242","-2,194"
46,3702 大聯大,100.50,+ 0.90,+0.90%,"2,500","4,626","-2,125"
47,2889 國票金,15.65,+ 0.35,+2.29%,"7,317","9,439","-2,121"
48,1727 中華化,95.30,-4.60,-4.60%,881,"2,985","-2,104"
49,3605 宏致,125.50,-13.50,-9.71%,"1,403","3,416","-2,013"
50,9941 裕融,80.00,-0.90,-1.11%,"1,267","3,229","-1,962"
