Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.66,+ 0.25,+2.66%,"404,698","1,225,188","-820,489"
2,00632R元大台灣50反1,9.99,-0.17,-1.67%,"976,326","1,398,879","-422,553"
3,00881 國泰台灣科技龍頭,49.53,+ 1.03,+2.12%,"183,541","567,057","-383,515"
4,00878 國泰永續高股息,32.82,+ 0.18,+0.55%,"202,205","571,942","-369,736"
5,00961 FT臺灣永續高息,13.16,+ 0.04,+0.30%,"106,750","368,464","-261,714"
6,009826貝萊德世界股票,10.16,+ 0.02,+0.20%,"150,503","366,038","-215,535"
7,00984D主動聯博全球非投,10.07,+ 0.03,+0.30%,"163,443","376,621","-213,178"
8,2303 聯電,123.50,-1.50,-1.20%,"522,741","722,632","-199,890"
9,00929 復華台灣科技優息,28.98,+ 0.45,+1.58%,"147,420","326,139","-178,719"
10,3481 群創,46.40,-0.40,-0.85%,"513,333","688,650","-175,316"
11,00891 中信關鍵半導體,34.36,+ 0.69,+2.05%,"87,350","226,491","-139,141"
12,00953B群益優選非投等債,9.70,+ 0.02,+0.21%,"267,971","403,568","-135,597"
13,2834 臺企銀,16.45,+ 0.10,+0.61%,"272,980","407,451","-134,470"
14,2409 友達,25.50,-0.15,-0.58%,"479,155","594,038","-114,883"
15,00664R國泰臺灣加權反1,1.61,-0.04,-2.42%,"212,339","301,790","-89,451"
16,00923 群益台ESG低碳50,39.27,+ 0.59,+1.53%,"43,708","129,388","-85,680"
17,2327 國巨*,537.00,-7.00,-1.29%,"116,381","176,592","-60,211"
18,00673R期元大S＆P原油反1,12.80,+ 0.58,+4.75%,"146,027","204,342","-58,315"
19,2492 華新科,269.50,+ 1.50,+0.56%,"77,875","125,218","-47,342"
20,2812 台中銀,19.00,+ 0.05,+0.26%,"117,602","164,138","-46,536"
21,1718 中纖,10.70,+ 0.05,+0.47%,"119,950","164,390","-44,440"
22,00982A主動群益台灣強棒,22.19,+ 0.54,+2.49%,"185,135","228,154","-43,019"
23,4958 臻鼎-KY,453.00,+ 9.00,+2.03%,"81,914","121,859","-39,944"
24,6505 台塑化,70.40,-0.60,-0.85%,"87,841","126,269","-38,427"
25,00712 復華富時不動產,8.84,-0.03,-0.34%,"117,161","154,319","-37,158"
26,2610 華航,20.80,+ 0.40,+1.96%,"294,995","330,797","-35,801"
27,2885 元大金,62.80,+ 0.40,+0.64%,"203,111","237,992","-34,881"
28,00988A主動統一全球創新,16.23,+ 0.10,+0.62%,"281,733","316,231","-34,498"
29,1314 中石化,7.99,+ 0.09,+1.14%,"161,983","196,098","-34,114"
30,8150 南茂,91.10,+ 3.60,+4.11%,"110,010","143,649","-33,638"
31,9904 寶成,25.05,-0.05,-0.20%,"144,253","177,178","-32,924"
32,2449 京元電子,244.00,+ 4.50,+1.88%,"78,665","110,938","-32,272"
33,6005 群益證,30.70,+ 0.35,+1.15%,"44,363","75,538","-31,174"
34,1326 台化,60.30,+ 2.30,+3.97%,"102,980","129,681","-26,700"
35,2332 友訊,20.00,-0.10,-0.50%,"82,683","108,936","-26,252"
36,5388 中磊,77.40,+ 0.30,+0.39%,"26,956","52,277","-25,320"
37,2337 旺宏,125.50,+ 3.50,+2.87%,"258,360","283,575","-25,215"
38,00676R富邦臺灣加權反1,5.53,-0.10,-1.78%,"69,750","94,064","-24,314"
39,00985B群益ESG投等債0-5,10.26,+ 0.01,+0.10%,"61,744","85,783","-24,038"
40,2801 彰銀,23.90,+ 0.15,+0.63%,"235,408","258,302","-22,893"
41,2382 廣達,332.50,+ 4.00,+1.22%,"126,547","148,392","-21,844"
42,00686R群益臺灣加權反1,0.99,-0.02,-1.98%,"110,654","132,413","-21,758"
43,2886 兆豐金,46.60,-0.40,-0.85%,"363,510","385,077","-21,566"
44,2412 中華電,136.00,-0.50,-0.37%,"74,047","93,899","-19,852"
45,3090 日電貿,165.50,-0.50,-0.30%,"34,261","53,653","-19,391"
46,1301 台塑,60.10,+ 2.30,+3.98%,"126,877","145,397","-18,520"
47,2880 華南金,39.60,-0.20,-0.50%,"262,829","281,329","-18,499"
48,1714 和桐,16.55,+ 0.05,+0.30%,"80,993","98,671","-17,677"
49,3702 大聯大,108.00,-2.00,-1.82%,"87,402","103,922","-16,519"
50,8926 台汽電,57.10,+ 0.10,+0.18%,"17,774","34,247","-16,473"
