Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,97.15,-4.30,-4.24%,"-180,619"
2,00403A主動統一升級50,9.00,-0.62,-6.44%,"-144,417"
3,6770 力積電,55.80,-6.10,-9.85%,"-90,931"
4,2880 華南金,41.40,0.00,0.00%,"-44,435"
5,00991A主動復華未來50,15.11,-1.37,-8.31%,"-40,560"
6,2330 台積電,"2,280.00",-70.00,-2.98%,"-35,111"
7,1314 中石化,7.80,-0.24,-2.99%,"-28,608"
8,2801 彰銀,24.55,-0.15,-0.61%,"-28,453"
9,2892 第一金,34.80,0.00,0.00%,"-28,132"
10,2887 台新新光金,33.95,-1.00,-2.86%,"-26,745"
11,2634 漢翔,60.90,-0.90,-1.46%,"-23,385"
12,2886 兆豐金,49.45,+ 0.05,+0.10%,"-22,868"
13,00405A主動富邦台灣龍耀,7.27,-0.66,-8.32%,"-22,202"
14,1216 統一,77.40,+ 0.30,+0.39%,"-21,667"
15,009816凱基台灣TOP50,13.94,-0.74,-5.04%,"-19,218"
16,8150 南茂,81.00,-8.90,-9.90%,"-19,045"
17,00400A主動國泰動能高息,12.51,-0.93,-6.92%,"-18,787"
18,2344 華邦電,144.00,-16.00,-10.00%,"-18,506"
19,2449 京元電子,236.00,-26.00,-9.92%,"-17,444"
20,2542 興富發,42.95,-0.55,-1.26%,"-17,226"
21,00891 中信關鍵半導體,31.97,-2.01,-5.92%,"-13,826"
22,1605 華新,30.60,-2.05,-6.28%,"-13,774"
23,00935 野村臺灣新科技50,50.70,-4.05,-7.40%,"-13,734"
24,2515 中工,11.75,-0.15,-1.26%,"-12,362"
25,6213 聯茂,276.50,-30.50,-9.93%,"-11,805"
26,2408 南亞科,392.50,-43.50,-9.98%,"-10,476"
27,2891 中信金,62.40,-0.60,-0.95%,"-10,035"
28,1717 長興,57.80,-3.50,-5.71%,"-9,983"
29,2406 國碩,30.85,-2.40,-7.22%,"-9,968"
30,00881 國泰台灣科技龍頭,48.14,-2.91,-5.70%,"-9,349"
31,2104 國際中橡,9.90,-0.25,-2.46%,"-9,216"
32,1312 國喬,11.55,-0.70,-5.71%,"-8,669"
33,1304 台聚,11.40,-0.85,-6.94%,"-8,656"
34,3702 大聯大,110.00,-6.00,-5.17%,"-8,435"
35,0056 元大高股息,48.19,-1.81,-3.62%,"-8,203"
36,4958 臻鼎-KY,427.50,-43.00,-9.14%,"-7,982"
37,00982A主動群益台灣強棒,20.09,-1.72,-7.89%,"-7,892"
38,2912 統一超,237.50,-2.00,-0.84%,"-7,816"
39,9904 寶成,24.05,-0.25,-1.03%,"-7,814"
40,009820元大納斯達克精選,9.41,-0.42,-4.27%,"-7,602"
41,8131 福懋科,58.20,-6.40,-9.91%,"-7,234"
42,2308 台達電,"1,580.00",-175.00,-9.97%,"-6,867"
43,2323 中環,9.92,-0.38,-3.69%,"-6,435"
44,2369 菱生,30.00,-2.45,-7.55%,"-6,405"
45,2393 億光,63.20,-1.30,-2.02%,"-5,858"
46,2382 廣達,313.50,-8.50,-2.64%,"-5,756"
47,2451 創見,257.50,-14.50,-5.33%,"-5,687"
48,2208 台船,18.85,-0.45,-2.33%,"-5,651"
49,2855 統一證,42.20,-2.80,-6.22%,"-5,575"
50,1802 台玻,48.15,-4.35,-8.29%,"-5,444"
