Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2337 旺宏,167.00,+ 7.50,+4.70%,"356,096","246,503","109,594"
2,2489 瑞軒,42.00,+ 3.80,+9.95%,"85,451","9,118","76,333"
3,1717 長興,81.70,+ 5.40,+7.08%,"78,280","24,674","53,606"
4,2882 國泰金,78.60,+ 3.90,+5.22%,"71,392","23,102","48,290"
5,2426 鼎元,59.50,+ 5.40,+9.98%,"36,420","5,896","30,523"
6,1326 台化,52.50,+ 1.10,+2.14%,"49,498","24,400","25,098"
7,009819中信數據及電力,9.89,-0.12,-1.20%,"82,476","59,352","23,124"
8,2464 盟立,114.50,+ 8.00,+7.51%,"53,278","31,113","22,165"
9,2409 友達,17.30,+ 0.10,+0.58%,"124,811","103,228","21,583"
10,2486 一詮,253.50,+ 23.00,+9.98%,"22,024","2,287","19,737"
11,6239 力成,204.50,-14.00,-6.41%,"30,443","11,209","19,234"
12,00673R期元大S＆P原油反1,12.42,-0.29,-2.28%,"37,919","18,993","18,926"
13,1722 台肥,48.70,+ 4.40,+9.93%,"20,006","1,107","18,899"
14,2881 富邦金,91.30,+ 2.70,+3.05%,"38,229","21,109","17,120"
15,3016 嘉晶,81.60,+ 7.40,+9.97%,"20,044","4,998","15,046"
16,1528 恩德,27.75,+ 1.75,+6.73%,"21,307","7,220","14,087"
17,1597 直得,130.50,+ 9.00,+7.41%,"16,812","2,998","13,813"
18,2834 臺企銀,16.50,+ 0.25,+1.54%,"32,790","19,276","13,514"
19,3026 禾伸堂,236.00,+ 2.00,+0.85%,"15,639","3,192","12,448"
20,6205 詮欣,91.70,+ 8.30,+9.95%,"17,535","5,088","12,447"
21,2365 昆盈,36.95,+ 0.10,+0.27%,"27,535","15,233","12,303"
22,3149 正達,47.70,+ 4.30,+9.91%,"15,060","3,139","11,921"
23,2374 佳能,75.00,+ 1.90,+2.60%,"16,600","5,317","11,283"
24,3051 力特,27.45,+ 0.95,+3.58%,"20,347","9,261","11,086"
25,00965 元大航太防衛科技,26.02,0.00,0.00%,"16,951","5,967","10,984"
26,2542 興富發,40.60,+ 1.50,+3.84%,"22,260","11,297","10,963"
27,3060 銘異,28.30,+ 0.75,+2.72%,"11,574",865,"10,709"
28,6197 佳必琪,206.50,+ 18.50,+9.84%,"14,266","3,763","10,503"
29,1802 台玻,66.20,-4.40,-6.23%,"136,201","125,945","10,256"
30,4540 全球傳動,63.50,+ 2.70,+4.44%,"20,914","10,892","10,022"
31,5469 瀚宇博,84.20,-7.30,-7.98%,"11,424","1,544","9,880"
32,2495 普安,40.95,+ 0.15,+0.37%,"14,229","5,247","8,982"
33,6191 精成科,102.50,-6.00,-5.53%,"14,324","5,761","8,563"
34,3135 凌航,144.50,+ 4.50,+3.21%,"16,167","7,726","8,441"
35,2449 京元電子,283.50,0.00,0.00%,"32,864","25,170","7,694"
36,1216 統一,70.00,-0.60,-0.85%,"15,239","8,199","7,039"
37,2451 創見,268.00,+ 6.50,+2.49%,"19,525","12,978","6,548"
38,3437 榮創,25.05,-0.25,-0.99%,"11,291","4,911","6,380"
39,2351 順德,152.00,+ 5.50,+3.75%,"10,652","4,565","6,087"
40,6706 惠特,147.00,+ 13.00,+9.70%,"9,121","3,044","6,077"
41,6282 康舒,48.00,+ 0.30,+0.63%,"15,702","9,639","6,063"
42,2801 彰銀,21.35,+ 0.15,+0.71%,"15,146","9,131","6,015"
43,2328 廣宇,47.20,+ 1.30,+2.83%,"11,362","5,810","5,552"
44,009820元大納斯達克精選,9.93,-0.06,-0.60%,"21,072","15,994","5,078"
45,2481 強茂,101.00,+ 1.80,+1.81%,"22,447","17,453","4,994"
46,6165 浪凡,52.20,+ 1.70,+3.37%,"5,860","1,066","4,794"
47,2467 志聖,554.00,+ 9.00,+1.65%,"5,370",593,"4,777"
48,2034 允強,22.00,+ 1.00,+4.76%,"5,987","1,366","4,621"
49,00688L國泰20年美債正2,7.01,+ 0.03,+0.43%,"8,443","3,933","4,510"
50,2371 大同,31.10,+ 0.90,+2.98%,"14,149","9,659","4,489"
