Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2337 旺宏,148.50,+ 9.00,+6.45%,"110,280","67,741","42,539"
2,2408 南亞科,481.00,+ 33.00,+7.37%,"158,461","123,273","35,189"
3,2892 第一金,33.10,-0.45,-1.34%,"54,872","24,986","29,886"
4,1326 台化,70.80,+ 3.80,+5.67%,"123,945","94,559","29,386"
5,3033 威健,55.60,+ 5.00,+9.88%,"37,720","11,494","26,226"
6,009820元大納斯達克精選,10.21,+ 0.26,+2.61%,"34,327","9,107","25,219"
7,2303 聯電,166.00,+ 15.00,+9.93%,"111,015","87,773","23,243"
8,6770 力積電,76.10,+ 6.90,+9.97%,"197,628","175,281","22,347"
9,1810 和成,31.10,+ 2.30,+7.99%,"65,264","48,840","16,424"
10,2313 華通,248.00,+ 22.50,+9.98%,"60,899","49,467","11,431"
11,00402A主動安聯美國科技,10.00,+ 0.24,+2.46%,"19,969","8,626","11,344"
12,3037 欣興,936.00,+ 62.00,+7.09%,"37,778","28,346","9,433"
13,6505 台塑化,72.80,+ 6.60,+9.97%,"58,609","49,751","8,857"
14,5388 中磊,89.40,+ 3.70,+4.32%,"13,182","4,439","8,743"
15,1434 福懋,19.55,+ 1.25,+6.83%,"15,072","7,172","7,900"
16,00712 復華富時不動產,8.95,+ 0.15,+1.70%,"33,563","26,273","7,289"
17,00753L中信中國50正2,9.34,+ 0.33,+3.66%,"20,471","13,383","7,089"
18,00637L元大滬深300正2,21.48,+ 0.91,+4.42%,"39,466","32,573","6,893"
19,2027 大成鋼,41.30,+ 2.20,+5.63%,"23,958","17,215","6,743"
20,2356 英業達,61.10,-0.60,-0.97%,"44,598","38,128","6,470"
21,1301 台塑,65.70,+ 2.10,+3.30%,"146,835","140,549","6,286"
22,2603 長榮,199.50,+ 5.00,+2.57%,"15,588","9,326","6,262"
23,1216 統一,78.60,+ 0.10,+0.13%,"24,165","18,045","6,121"
24,3450 聯鈞,480.00,+ 4.00,+0.84%,"7,766","2,854","4,912"
25,1504 東元,69.00,+ 5.40,+8.49%,"19,440","14,585","4,855"
26,2915 潤泰全,52.20,+ 1.10,+2.15%,"9,104","4,346","4,758"
27,8131 福懋科,81.20,+ 7.30,+9.88%,"12,390","7,776","4,613"
28,3094 聯傑,40.45,+ 3.65,+9.92%,"6,567","2,038","4,529"
29,2483 百容,51.00,-4.10,-7.44%,"6,382","2,166","4,215"
30,2353 宏碁,31.05,+ 0.30,+0.98%,"45,942","41,748","4,194"
31,00665L富邦恒生國企正2,8.92,+ 0.23,+2.65%,"29,836","25,804","4,032"
32,2883 凱基金,30.15,+ 0.65,+2.20%,"53,145","49,240","3,905"
33,6919 康霈*,109.50,+ 2.00,+1.86%,"9,851","6,230","3,621"
34,8112 至上,87.60,+ 2.20,+2.58%,"16,286","12,678","3,608"
35,1101 台泥,23.55,+ 0.85,+3.74%,"30,131","26,630","3,502"
36,2845 遠東銀,13.45,+ 0.15,+1.13%,"15,033","11,569","3,464"
37,2365 昆盈,32.70,+ 0.85,+2.67%,"6,554","3,620","2,934"
38,2615 萬海,81.70,+ 2.30,+2.90%,"10,764","7,831","2,933"
39,1303 南亞,227.50,+ 17.50,+8.33%,"158,308","155,475","2,833"
40,1444 力麗,8.87,+ 0.80,+9.91%,"6,368","3,559","2,809"
41,006205富邦上証,41.51,+ 0.83,+2.04%,"3,846","1,046","2,800"
42,8028 昇陽半導體,318.50,+ 27.00,+9.26%,"7,519","4,719","2,800"
43,6285 啟碁,267.00,+ 19.50,+7.88%,"12,893","10,134","2,759"
44,3711 日月光投控,683.00,+ 42.00,+6.55%,"26,453","23,761","2,692"
45,2388 威盛,75.80,+ 3.60,+4.99%,"10,257","7,786","2,470"
46,2427 三商電,25.80,+ 0.05,+0.19%,"5,465","3,007","2,459"
47,3024 憶聲,13.25,+ 0.65,+5.16%,"4,602","2,184","2,417"
48,1907 永豐餘,29.20,+ 1.55,+5.61%,"4,215","1,888","2,327"
49,3694 海華,67.90,+ 2.20,+3.35%,"6,395","4,124","2,270"
50,2605 新興,31.65,+ 1.50,+4.98%,"6,897","4,962","1,935"
