Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,9.72,-0.19,-1.92%,"147,443"
2,00632R元大台灣50反1,10.35,+ 0.02,+0.19%,"134,008"
3,00631L元大台灣50正2,33.68,-0.17,-0.50%,"117,753"
4,009816凱基台灣TOP50,14.88,-0.08,-0.53%,"68,195"
5,0050 元大台灣50,102.85,-0.45,-0.44%,"61,166"
6,3231 緯創,183.50,-6.00,-3.17%,"61,082"
7,2301 光寶科,247.00,-5.50,-2.18%,"60,130"
8,2618 長榮航,44.40,+ 1.15,+2.66%,"58,759"
9,2317 鴻海,260.00,-4.50,-1.70%,"55,524"
10,1216 統一,75.70,+ 2.70,+3.70%,"49,973"
11,00981A主動統一台股增長,28.03,-0.81,-2.81%,"44,686"
12,2408 南亞科,457.00,-2.00,-0.44%,"43,387"
13,1402 遠東新,27.50,+ 0.50,+1.85%,"37,352"
14,2891 中信金,65.60,+ 1.00,+1.55%,"33,259"
15,2883 凱基金,30.85,+ 0.25,+0.82%,"27,948"
16,8112 至上,91.20,+ 2.20,+2.47%,"26,439"
17,0056 元大高股息,51.05,-0.25,-0.49%,"26,095"
18,2324 仁寶,36.55,-0.75,-2.01%,"26,044"
19,2610 華航,22.50,+ 0.35,+1.58%,"25,799"
20,2002 中鋼,19.05,+ 0.05,+0.26%,"25,407"
21,00405A主動富邦台灣龍耀,8.02,-0.23,-2.79%,"25,172"
22,2027 大成鋼,46.60,+ 0.50,+1.08%,"23,261"
23,3006 晶豪科,256.50,-1.50,-0.58%,"20,100"
24,009819中信數據及電力,10.31,+ 0.01,+0.10%,"20,078"
25,00400A主動國泰動能高息,13.74,-0.15,-1.08%,"19,779"
26,1605 華新,34.55,+ 0.30,+0.88%,"19,426"
27,00988A主動統一全球創新,16.39,-0.21,-1.27%,"19,410"
28,2890 永豐金,38.95,+ 0.25,+0.65%,"19,075"
29,3706 神達,91.70,-1.20,-1.29%,"18,633"
30,2887 台新新光金,35.15,+ 0.65,+1.88%,"17,719"
31,6770 力積電,65.50,-1.10,-1.65%,"16,991"
32,00999A主動野村臺灣高息,10.83,-0.05,-0.46%,"16,759"
33,00992A主動群益科技創新,16.63,-0.30,-1.77%,"15,986"
34,0052 富邦科技,60.20,-0.25,-0.41%,"15,426"
35,2867 三商壽,9.81,+ 0.04,+0.41%,"14,358"
36,2377 微星,153.00,-1.00,-0.65%,"13,859"
37,009821野村稀土關鍵資源,14.34,+ 0.22,+1.56%,"13,332"
38,2376 技嘉,344.00,0.00,0.00%,"12,608"
39,00685L群益臺灣加權正2,11.01,-0.04,-0.36%,"11,481"
40,4938 和碩,87.10,-0.90,-1.02%,"10,954"
41,2006 東和鋼鐵,88.50,+ 2.30,+2.67%,"10,628"
42,00900 富邦特選高股息30,18.64,-0.03,-0.16%,"9,124"
43,2606 裕民,67.50,+ 3.10,+4.81%,"9,012"
44,2388 威盛,77.90,-1.50,-1.89%,"8,862"
45,3605 宏致,107.50,-0.50,-0.46%,"8,339"
46,2421 建準,151.50,-3.00,-1.94%,"8,298"
47,6213 聯茂,389.00,+ 14.00,+3.73%,"8,030"
48,2014 中鴻,17.65,+ 0.50,+2.92%,"7,545"
49,2354 鴻準,61.80,+ 0.80,+1.31%,"7,371"
50,1101 台泥,24.35,0.00,0.00%,"7,177"
