Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.70,+ 0.09,+0.85%,"451,496"
2,00981A主動統一台股增長,30.82,-0.02,-0.06%,"163,279"
3,2887 台新新光金,32.30,+ 0.70,+2.22%,"110,145"
4,2344 華邦電,197.00,+ 8.00,+4.23%,"91,507"
5,2890 永豐金,35.30,+ 0.10,+0.28%,"82,750"
6,2618 長榮航,39.75,-0.20,-0.50%,"79,809"
7,2891 中信金,70.80,+ 0.70,+1.00%,"77,549"
8,2892 第一金,31.80,+ 0.50,+1.60%,"71,360"
9,2303 聯電,141.00,-0.50,-0.35%,"70,292"
10,00992A主動群益科技創新,18.51,+ 0.27,+1.48%,"70,092"
11,2408 南亞科,425.00,+ 29.50,+7.46%,"63,142"
12,2884 玉山金,35.20,+ 0.55,+1.59%,"61,783"
13,00631L元大台灣50正2,37.31,+ 0.24,+0.65%,"61,181"
14,00990A主動元大AI新經濟,20.89,+ 0.42,+2.05%,"56,773"
15,2801 彰銀,22.80,+ 0.15,+0.66%,"49,172"
16,2610 華航,21.20,-0.20,-0.93%,"47,284"
17,5880 合庫金,24.60,+ 0.45,+1.86%,"42,365"
18,1303 南亞,115.00,-2.00,-1.71%,"41,587"
19,00991A主動復華未來50,19.84,+ 0.15,+0.76%,"39,211"
20,00405A主動富邦台灣龍耀,9.37,+ 0.03,+0.32%,"31,851"
21,2880 華南金,37.45,+ 0.75,+2.04%,"31,755"
22,2834 臺企銀,17.50,+ 0.20,+1.16%,"29,874"
23,00400A主動國泰動能高息,14.72,+ 0.09,+0.62%,"29,776"
24,3576 聯合再生,19.00,-2.00,-9.52%,"26,884"
25,1326 台化,52.10,+ 0.50,+0.97%,"26,660"
26,2867 三商壽,8.53,+ 0.16,+1.91%,"24,912"
27,00982A主動群益台灣強棒,23.97,-0.15,-0.62%,"24,829"
28,1802 台玻,68.20,+ 0.80,+1.19%,"23,068"
29,2882 國泰金,109.50,+ 5.50,+5.29%,"22,902"
30,1605 華新,39.15,-0.85,-2.13%,"22,284"
31,00983A主動中信ARK創新,11.94,+ 0.22,+1.88%,"22,179"
32,009816凱基台灣TOP50,15.51,+ 0.13,+0.85%,"21,890"
33,00999A主動野村臺灣高息,11.13,+ 0.01,+0.09%,"21,461"
34,00940 元大台灣價值高息,12.36,-0.07,-0.56%,"20,640"
35,0056 元大高股息,51.55,+ 0.05,+0.10%,"20,154"
36,00878 國泰永續高股息,32.91,+ 0.30,+0.92%,"19,314"
37,3045 台灣大,120.50,+ 1.00,+0.84%,"19,026"
38,2337 旺宏,166.50,+ 7.50,+4.72%,"18,823"
39,2845 遠東銀,12.95,+ 0.10,+0.78%,"17,205"
40,00891 中信關鍵半導體,36.62,+ 0.47,+1.30%,"16,929"
41,00988A主動統一全球創新,22.68,+ 0.32,+1.43%,"15,564"
42,6005 群益證,39.75,-0.30,-0.75%,"15,323"
43,2401 凌陽,30.75,-0.70,-2.23%,"15,047"
44,1714 和桐,17.95,+ 1.25,+7.49%,"13,565"
45,0052 富邦科技,61.85,+ 0.25,+0.41%,"12,775"
46,00997A主動群益美國增長,14.06,+ 0.23,+1.66%,"12,531"
47,3481 群創,53.30,+ 1.90,+3.70%,"12,325"
48,1301 台塑,46.75,-0.50,-1.06%,"12,167"
49,2489 瑞軒,45.90,+ 0.90,+2.00%,"12,084"
50,4904 遠傳,112.50,+ 2.50,+2.27%,"12,072"
